Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19966;7;21;6
19942;20;28;10
19909;21;53;17
19845;22;102;31
19722;30;195;53
19540;34;329;97
19154;55;630;161
18551;61;1105;283
17517;85;1920;478
15917;103;3117;863
13718;118;4731;1433
11024;128;6571;2277
8212;113;8237;3438
5904;114;9147;4835
4121;90;9528;6261
2862;75;9310;7753
2026;64;8775;9135
1498;59;7995;10448
1174;49;7230;11547
942;50;6511;12497
761;41;5825;13373
662;35;5141;14162
608;29;4516;14847
563;27;3985;15425
543;29;3509;15919
534;26;3107;16333
516;27;2739;16718
522;28;2409;17041
549;28;2110;17313
578;25;1867;17530
591;27;1663;17719
627;27;1454;17892
665;24;1271;18040
703;21;1122;18154
750;17;985;18248
788;14;855;18343
832;14;754;18400
879;10;675;18436
928;9;610;18453
978;6;552;18464
1036;6;500;18458
1089;7;451;18453
1143;7;400;18450
1189;7;354;18450
1258;5;316;18421
1315;7;285;18393
1364;4;249;18383
1430;2;222;18346
1485;0;203;18312
1539;2;186;18273
1591;1;172;18236
1654;2;145;18199
1706;1;127;18166
1772;1;107;18120
1825;1;96;18078
1869;1;90;18040
1941;1;75;17983
2004;0;70;17926
2056;1;60;17883
2110;0;54;17836
2170;0;47;17783
2212;0;42;17746
2254;0;41;17705
2304;0;38;17658
2364;0;34;17602
2409;0;29;17562
2480;0;28;17492
2534;0;27;17439
2594;0;25;17381
2650;0;20;17330
2708;0;18;17274
2765;0;16;17219
2805;0;17;17178
2852;0;13;17135
2906;0;12;17082
2960;0;14;17026
3001;0;12;16987
3046;0;11;16943
3112;0;10;16878
3157;0;10;16833
3201;0;10;16789
3244;0;10;16746
3299;0;8;16693
3350;0;8;16642
3397;0;6;16597
3433;0;8;16559
3483;0;8;16509
3528;0;8;16464
3561;0;9;16430
3608;0;9;16383
3655;0;6;16339
3701;0;4;16295
3755;0;4;16241
3796;0;4;16200
3856;0;4;16140
3899;0;6;16095
3948;0;4;16048
3992;0;4;16004
4035;0;4;15961
4088;0;3;15909
4134;0;3;15863
4177;0;3;15820
4223;0;3;15774
4264;0;1;15735
4308;0;1;15691
4347;0;1;15652
4392;0;1;15607
4423;0;1;15576
4466;0;1;15533
4509;0;2;15489
4546;0;2;15452
4582;0;2;15416
4634;0;2;15364
4667;0;2;15331
4708;0;2;15290
4748;0;2;15250
4784;0;3;15213
4830;0;4;15166
4864;0;6;15130
4909;0;5;15086
4948;0;6;15046
4989;0;7;15004
5030;0;8;14962
5066;0;9;14925
5105;0;10;14885
5146;0;13;14841
5182;0;14;14804
5221;0;15;14764
5251;0;15;14734
5280;0;18;14702
5313;0;22;14665
5355;0;18;14627
5393;0;21;14586
5437;0;22;14541
5476;0;21;14503
5514;0;23;14463
5545;1;20;14434
5589;0;20;14391
5613;0;34;14353
5644;0;30;14326
5671;0;34;14295
5698;0;37;14265
5733;0;30;14237
5754;1;34;14211
5784;1;33;14182
5814;1;36;14149
5855;1;43;14101
5883;1;44;14072
5901;0;46;14053
5944;0;42;14014
5973;0;44;13983
5999;0;46;13955
6028;0;50;13922
6055;0;50;13895
6090;0;50;13860
6118;1;48;13833
6147;1;52;13800
6169;1;53;13777
6189;1;53;13757
6215;1;57;13727
6244;1;59;13696
6266;1;64;13669
6282;2;71;13645
6304;1;69;13626
6327;1;74;13598
6350;0;84;13566
6370;0;81;13549
6388;1;95;13516
6405;0;102;13493
6416;0;103;13481
6432;0;109;13459
6444;0;117;13439
6441;0;143;13416
6452;1;144;13403
6458;2;157;13383
6450;2;174;13374
6450;2;190;13358
6459;1;186;13354
6468;1;189;13342
6451;2;218;13329
6424;1;252;13323
6402;3;267;13328
6343;3;322;13332
6296;5;364;13335
6248;4;387;13361
6199;3;411;13387
6123;4;457;13416
6059;3;498;13440
5968;4;545;13483
5868;2;597;13533
5773;4;626;13597
5662;8;661;13669
5558;6;697;13739
5437;7;738;13818
5330;11;777;13882
5236;9;786;13969
5139;7;800;14054
5019;9;843;14129
4905;14;875;14206
4789;10;915;14286
4679;6;952;14363
4569;5;967;14459
4435;10;991;14564
4292;10;1033;14665
4209;12;1004;14775
4125;12;1008;14855
3977;11;1048;14964
3907;18;1013;15062
3807;16;1030;15147
3717;14;1013;15256
3619;14;1011;15356
3566;15;964;15455
3523;16;951;15510
3463;13;951;15573
3407;10;920;15663
3351;10;898;15741
3316;10;870;15804
3273;10;842;15875
3219;12;822;15947
3191;11;797;16001
3169;12;771;16048
3154;12;726;16108
3128;10;697;16165
3130;7;663;16200
3125;9;664;16202
3130;13;632;16225
3147;12;606;16235
3149;13;594;16244
3151;12;567;16270
3165;9;562;16264
3169;9;537;16285
3178;11;495;16316
3210;8;492;16290
3246;9;465;16280
3303;12;435;16250
3319;16;424;16241
3365;15;410;16210
3379;13;408;16200
3412;11;402;16175
3428;9;402;16161
3437;11;396;16156
3449;11;400;16140
3483;10;372;16135
3519;10;359;16112
3538;10;355;16097
3573;6;343;16078
3616;6;330;16048
3656;5;319;16020
3667;9;330;15994
3734;10;311;15945
3779;9;321;15891
3801;8;341;15850
3844;8;350;15798
3887;8;353;15752
3919;5;329;15747
3954;5;334;15707
3971;7;339;15683
3990;6;346;15658
4007;10;356;15627
4057;10;336;15597
4082;11;347;15560
4119;8;353;15520
4175;6;329;15490
4215;7;314;15464
4268;5;325;15402
4307;6;300;15387
4347;7;316;15330
4412;8;311;15269
4411;9;326;15254
4428;9;327;15236
4455;10;322;15213
4478;9;322;15191
4515;8;313;15164
4529;8;303;15160
4569;7;308;15116
4612;6;304;15078
4651;5;309;15035
4701;5;303;14991
4739;4;319;14938
4735;3;330;14932
4759;5;330;14906
4777;7;331;14885
4789;5;348;14858
4785;5;365;14845
4805;6;376;14813
4836;12;384;14768
4835;7;402;14756
4869;8;393;14730
4888;8;393;14711
4916;7;394;14683
4931;10;407;14652
4971;8;397;14624
4989;8;414;14589
4992;10;418;14580
5001;9;433;14557
4984;10;456;14550
4967;11;483;14539
4961;6;503;14530
4955;7;517;14521
4942;8;532;14518
4910;7;532;14551
4908;7;523;14562
4897;5;527;14571
4876;10;534;14580
4855;9;558;14578
4833;10;567;14590
4835;10;584;14571
4826;11;610;14553
4797;11;631;14561
4752;10;652;14586
4700;13;667;14620
4665;17;677;14641
4628;15;706;14651
4590;22;705;14683
4554;19;709;14718
4525;17;710;14748
4488;13;719;14780
4466;12;711;14811
4435;14;718;14833
4396;19;738;14847
4355;19;761;14865
4338;18;758;14886
4318;15;735;14932
4296;19;755;14930
4265;18;762;14955
4257;16;743;14984
4221;18;736;15025
4192;19;729;15060
4171;15;726;15088
4142;14;728;15116
4122;14;718;15146
4120;19;701;15160
4106;19;685;15190
4084;22;683;15211
4078;14;684;15224
4074;13;686;15227
4066;12;678;15244
4059;12;698;15231
4059;9;709;15223
4052;10;723;15215
4046;9;708;15237
4037;12;701;15250
4007;13;729;15251
3998;13;718;15271
3976;15;708;15301
3996;16;664;15324
3985;19;678;15318
3950;18;692;15340
3956;17;677;15350
3949;12;683;15356
3962;14;669;15355
3958;15;671;15356
3945;15;685;15355
3936;13;683;15368
3972;10;642;15376
3971;16;640;15373
3960;13;653;15374
3953;12;655;15380
3966;10;634;15390
3968;9;649;15374
3950;12;653;15385
3920;14;676;15390
3926;12;644;15418
3934;12;630;15424
3929;10;626;15435
3959;11;624;15406
3966;15;600;15419
4006;12;584;15398
4005;13;595;15387
4013;9;574;15404
4031;6;569;15394
4029;13;581;15377
4041;12;561;15386
4047;11;553;15389
4061;12;554;15373
4065;12;537;15386
4092;11;531;15366
4082;11;542;15365
4072;13;546;15369
4087;13;542;15358
4092;16;532;15360
4102;17;535;15346
4108;16;543;15333
4120;17;553;15310
4139;19;564;15278
4158;24;573;15245
4175;15;583;15227
4193;15;586;15206
4191;15;581;15213
4199;20;567;15214
4203;16;572;15209
4207;17;567;15209
4219;17;573;15191
4257;15;560;15168
4266;18;562;15154
4269;18;558;15155
4288;20;573;15119
4309;16;574;15101
4286;21;586;15107
4274;21;574;15131
4257;18;590;15135
4238;21;607;15134
4243;19;606;15132
4258;21;593;15128
4263;19;609;15109
4248;12;628;15112
4237;13;640;15110
4235;10;659;15096
4225;10;657;15108
4212;7;685;15096
4203;7;681;15109
4220;8;667;15105
4196;6;696;15102
4197;6;723;15074
4152;12;725;15111
4126;7;758;15109
4107;14;767;15112
4081;11;769;15139
4055;12;766;15167
4034;11;745;15210
3993;13;757;15237
3955;16;774;15255
3930;14;773;15283
3906;18;766;15310
3865;25;782;15328
3827;21;785;15367
3814;30;758;15398
3797;25;748;15430
3811;16;737;15436
3778;14;739;15469
3752;20;718;15510
3742;22;713;15523
3725;22;703;15550
3699;22;687;15592
3680;22;708;15590
3686;22;683;15609
3679;22;672;15627
3699;22;653;15626
3705;20;643;15632
3723;19;630;15628
3723;16;614;15647
3719;18;593;15670
3733;11;583;15673
3753;11;567;15669
3759;10;562;15669
3775;12;557;15656
3784;12;550;15654
3797;19;523;15661
3829;16;510;15645
3845;16;521;15618
3879;20;507;15594
3891;20;509;15580
3922;15;507;15556
3915;14;539;15532
3931;10;505;15554
3947;14;512;15527
3972;13;498;15517
3985;17;486;15512
4018;13;469;15500
4015;9;486;15490
4038;10;479;15473
4033;8;492;15467
4036;8;501;15455
4070;8;511;15411
4098;8;519;15375
4090;13;544;15353
