Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19965;7;24;4
19941;8;42;9
19901;10;71;18
19830;22;112;36
19697;41;205;57
19479;46;373;102
19108;57;655;180
18366;71;1274;289
17221;90;2115;574
15491;105;3423;981
13149;105;5133;1613
10395;105;6947;2553
7642;87;8491;3780
5302;80;9367;5251
3673;72;9460;6795
2582;60;9175;8183
1922;52;8511;9515
1399;34;7862;10705
1110;32;7049;11809
865;29;6359;12747
735;30;5688;13547
634;29;5001;14336
578;30;4418;14974
559;34;3852;15555
544;38;3417;16001
531;34;2993;16442
549;29;2628;16794
569;27;2325;17079
582;20;2058;17340
605;21;1805;17569
634;20;1617;17729
675;22;1434;17869
708;18;1272;18002
768;13;1121;18098
806;14;988;18192
832;13;877;18278
901;13;776;18310
938;17;701;18344
977;15;623;18385
1003;11;551;18435
1050;10;499;18441
1104;11;449;18436
1143;9;413;18435
1202;6;357;18435
1253;3;329;18415
1289;5;283;18423
1334;3;261;18402
1395;5;227;18373
1446;4;195;18355
1492;4;174;18330
1541;5;156;18298
1588;5;143;18264
1630;4;133;18233
1684;4;118;18194
1744;2;105;18149
1782;2;96;18120
1836;3;86;18075
1879;3;74;18044
1931;3;60;18006
1979;3;59;17959
2035;2;51;17912
2093;1;48;17858
2138;1;41;17820
2211;1;34;17754
2256;1;32;17711
2318;1;30;17651
2393;0;25;17582
2447;0;24;17529
2491;1;25;17483
2545;1;21;17433
2583;3;23;17391
2635;2;24;17339
2691;0;21;17288
2739;0;22;17239
2785;0;22;17193
2846;0;22;17132
2901;0;18;17081
2956;0;17;17027
3015;1;17;16967
3063;1;15;16921
3119;1;17;16863
3165;2;12;16821
3207;0;15;16778
3247;0;13;16740
3291;0;13;16696
3351;0;13;16636
3389;0;15;16596
3432;0;13;16555
3486;0;16;16498
3538;0;16;16446
3587;0;15;16398
3636;0;11;16353
3683;0;8;16309
3732;0;9;16259
3788;0;9;16203
3828;0;9;16163
3874;0;6;16120
3915;0;6;16079
3958;0;4;16038
4011;0;4;15985
4053;0;4;15943
4092;0;4;15904
4136;0;4;15860
4176;0;4;15820
4222;0;4;15774
4265;0;5;15730
4314;0;2;15684
4359;0;3;15638
4404;0;3;15593
4458;0;2;15540
4491;0;2;15507
4533;0;1;15466
4574;0;1;15425
4617;0;1;15382
4668;0;1;15331
4711;0;0;15289
4759;0;0;15241
4817;0;0;15183
4863;0;0;15137
4914;0;0;15086
4963;0;0;15037
4997;0;0;15003
5030;0;0;14970
5077;0;0;14923
5116;0;0;14884
5155;0;0;14845
5192;0;0;14808
5233;0;0;14767
5267;0;0;14733
5307;0;0;14693
5352;0;0;14648
5395;0;0;14605
5436;0;0;14564
5478;0;0;14522
5520;0;0;14480
5553;0;0;14447
5577;0;0;14423
5612;0;0;14388
5648;0;0;14352
5694;0;0;14306
5728;0;0;14272
5760;0;0;14240
5809;0;0;14191
5840;0;0;14160
5889;0;0;14111
5920;0;0;14080
5955;0;0;14045
5980;0;0;14020
6022;0;0;13978
6058;0;0;13942
6097;0;0;13903
6129;0;0;13871
6164;0;0;13836
6199;0;0;13801
6241;0;0;13759
6288;0;0;13712
6322;0;0;13678
6356;0;0;13644
6391;0;0;13609
6435;0;0;13565
6468;0;0;13532
6505;0;0;13495
6543;0;0;13457
6577;0;0;13423
6604;0;0;13396
6640;0;0;13360
6688;0;0;13312
6728;0;0;13272
6773;0;0;13227
6804;0;0;13196
6837;0;0;13163
6879;0;0;13121
6923;0;0;13077
6952;0;0;13048
6992;0;0;13008
7029;0;0;12971
7070;0;0;12930
7095;0;0;12905
7124;0;0;12876
7145;0;0;12855
7177;0;0;12823
7222;0;0;12778
7241;0;0;12759
7268;0;0;12732
7298;0;0;12702
7325;0;0;12675
7362;0;0;12638
7397;0;0;12603
7434;0;0;12566
7469;0;0;12531
7509;0;0;12491
7531;0;0;12469
7559;0;0;12441
7598;0;0;12402
7634;0;0;12366
7666;0;0;12334
7701;0;0;12299
7728;0;0;12272
7750;0;0;12250
7784;0;0;12216
7819;0;0;12181
7850;0;0;12150
7878;0;0;12122
7903;0;0;12097
7934;0;0;12066
7964;0;0;12036
7990;0;0;12010
8024;0;0;11976
8065;0;0;11935
8093;0;0;11907
8120;0;0;11880
8152;0;0;11848
8177;0;0;11823
8219;0;0;11781
8244;0;0;11756
8284;0;0;11716
8324;0;0;11676
8362;0;0;11638
8392;0;0;11608
8432;0;0;11568
8453;0;0;11547
8481;0;0;11519
8520;0;0;11480
8557;0;0;11443
8585;0;0;11415
8629;0;0;11371
8662;0;0;11338
8692;0;0;11308
8733;0;0;11267
8759;0;0;11241
8795;0;0;11205
8827;0;0;11173
8859;0;0;11141
8898;0;0;11102
8926;0;0;11074
8948;0;0;11052
8970;0;0;11030
8994;0;0;11006
9016;0;0;10984
9055;0;0;10945
9093;0;0;10907
9117;0;0;10883
9153;0;0;10847
9180;0;0;10820
9201;0;0;10799
9233;0;0;10767
9261;0;0;10739
9294;0;0;10706
9327;0;0;10673
9360;0;0;10640
9381;0;0;10619
9413;0;0;10587
9437;0;0;10563
9462;0;0;10538
9484;0;0;10516
9514;0;0;10486
9539;0;0;10461
9559;0;0;10441
9593;0;0;10407
9636;0;0;10364
9672;0;0;10328
9694;0;0;10306
9714;0;0;10286
9745;0;0;10255
9779;0;0;10221
9806;0;0;10194
9831;0;0;10169
9864;0;0;10136
9894;0;0;10106
9922;0;0;10078
9948;0;0;10052
9984;0;0;10016
10019;0;0;9981
10049;0;0;9951
10085;0;0;9915
10116;0;0;9884
10139;0;0;9861
10170;0;0;9830
10208;0;0;9792
10234;0;0;9766
10248;0;0;9752
10268;0;0;9732
10289;0;0;9711
10316;0;0;9684
10349;0;0;9651
10384;0;0;9616
10412;0;0;9588
10439;0;0;9561
10463;0;0;9537
10484;0;0;9516
10516;0;0;9484
10540;0;0;9460
10567;0;0;9433
10592;0;0;9408
10615;0;0;9385
10646;0;0;9354
10673;0;0;9327
10697;0;0;9303
10721;0;0;9279
10759;0;0;9241
10784;0;0;9216
10808;0;0;9192
10845;0;0;9155
10880;0;0;9120
10907;0;0;9093
10937;0;0;9063
10958;0;0;9042
10988;0;0;9012
11017;0;0;8983
11045;0;0;8955
11069;0;0;8931
11091;0;0;8909
11112;0;0;8888
11126;0;0;8874
11148;0;0;8852
11170;0;0;8830
11201;0;0;8799
11241;0;0;8759
11269;0;0;8731
11293;0;0;8707
11310;0;0;8690
11335;0;0;8665
11357;0;0;8643
11384;0;0;8616
11410;0;0;8590
11433;0;0;8567
11456;0;0;8544
11481;0;0;8519
11511;0;0;8489
11539;0;0;8461
11565;0;0;8435
11595;0;0;8405
11622;0;0;8378
11646;0;0;8354
11667;0;0;8333
11696;0;0;8304
11721;0;0;8279
11747;0;0;8253
11763;0;0;8237
11788;0;0;8212
11806;0;0;8194
11842;0;0;8158
11863;0;0;8137
11882;0;0;8118
11894;0;0;8106
11910;0;0;8090
11929;0;0;8071
11950;0;0;8050
11968;0;0;8032
11996;0;0;8004
12019;0;0;7981
12045;0;0;7955
12068;0;0;7932
12089;0;0;7911
12110;0;0;7890
12135;0;0;7865
12155;0;0;7845
12177;0;0;7823
12195;0;0;7805
12217;0;0;7783
12240;0;0;7760
12269;0;0;7731
12291;0;0;7709
12309;0;0;7691
12334;0;0;7666
12362;0;0;7638
12379;0;0;7621
12402;0;0;7598
12429;0;0;7571
12442;0;0;7558
12464;0;0;7536
12481;0;0;7519
12499;0;0;7501
12513;0;0;7487
12533;0;0;7467
12553;0;0;7447
12574;0;0;7426
12592;0;0;7408
12603;0;0;7397
12618;0;0;7382
12642;0;0;7358
12666;0;0;7334
12680;0;0;7320
12707;0;0;7293
12722;0;0;7278
12745;0;0;7255
12768;0;0;7232
12792;0;0;7208
12809;0;0;7191
12835;0;0;7165
12853;0;0;7147
12868;0;0;7132
12887;0;0;7113
12911;0;0;7089
12928;0;0;7072
12948;0;0;7052
12968;0;0;7032
12995;0;0;7005
13024;0;0;6976
13048;0;0;6952
13069;0;0;6931
13085;0;0;6915
13106;0;0;6894
13121;0;0;6879
13145;0;0;6855
13158;0;0;6842
13179;0;0;6821
13198;0;0;6802
13220;0;0;6780
13240;0;0;6760
13255;0;0;6745
13282;0;0;6718
13289;0;0;6711
13304;0;0;6696
13320;0;0;6680
13328;0;0;6672
13347;0;0;6653
13364;0;0;6636
13391;0;0;6609
13406;0;0;6594
13425;0;0;6575
13434;0;0;6566
13451;0;0;6549
13467;0;0;6533
13486;0;0;6514
13504;0;0;6496
13519;0;0;6481
13540;0;0;6460
13558;0;0;6442
13575;0;0;6425
13588;0;0;6412
13604;0;0;6396
13622;0;0;6378
13644;0;0;6356
13663;0;0;6337
13679;0;0;6321
13694;0;0;6306
13717;0;0;6283
13733;0;0;6267
13750;0;0;6250
13772;0;0;6228
13793;0;0;6207
13807;0;0;6193
13822;0;0;6178
13841;0;0;6159
13860;0;0;6140
13871;0;0;6129
13886;0;0;6114
13910;0;0;6090
13927;0;0;6073
13949;0;0;6051
13966;0;0;6034
13985;0;0;6015
14007;0;0;5993
14025;0;0;5975
14044;0;0;5956
14058;0;0;5942
14075;0;0;5925
14083;0;0;5917
14097;0;0;5903
14116;0;0;5884
14131;0;0;5869
14144;0;0;5856
14165;0;0;5835
14178;0;0;5822
14196;0;0;5804
14216;0;0;5784
14237;0;0;5763
14250;0;0;5750
14271;0;0;5729
14290;0;0;5710
14301;0;0;5699
14311;0;0;5689
14320;0;0;5680
14332;0;0;5668
14345;0;0;5655
14361;0;0;5639
14373;0;0;5627
14393;0;0;5607
14407;0;0;5593
14419;0;0;5581
14433;0;0;5567
14447;0;0;5553
14454;0;0;5546
14463;0;0;5537
14472;0;0;5528
14485;0;0;5515
14497;0;0;5503
14521;0;0;5479
14532;0;0;5468
14550;0;0;5450
14568;0;0;5432
14582;0;0;5418
14596;0;0;5404
14615;0;0;5385
14631;0;0;5369
14642;0;0;5358
14661;0;0;5339
14673;0;0;5327
14687;0;0;5313
14701;0;0;5299
14719;0;0;5281
14733;0;0;5267
14741;0;0;5259
14751;0;0;5249
14761;0;0;5239
14773;0;0;5227
14785;0;0;5215
14796;0;0;5204
14809;0;0;5191
14827;0;0;5173
14838;0;0;5162
14853;0;0;5147
14863;0;0;5137
14876;0;0;5124
14897;0;0;5103
14911;0;0;5089
14925;0;0;5075
14938;0;0;5062
14949;0;0;5051
14959;0;0;5041
14974;0;0;5026
14983;0;0;5017
14997;0;0;5003
15011;0;0;4989
15023;0;0;4977
15031;0;0;4969
15043;0;0;4957
15058;0;0;4942
15072;0;0;4928
15082;0;0;4918
15098;0;0;4902
15121;0;0;4879
15132;0;0;4868
15142;0;0;4858
15155;0;0;4845
15170;0;0;4830
15179;0;0;4821
15202;0;0;4798
15210;0;0;4790
15223;0;0;4777
15234;0;0;4766
15251;0;0;4749
15265;0;0;4735
15281;0;0;4719
15298;0;0;4702
15311;0;0;4689
15325;0;0;4675
15333;0;0;4667
15344;0;0;4656
15357;0;0;4643
15373;0;0;4627
15380;0;0;4620
15392;0;0;4608
15403;0;0;4597
15418;0;0;4582
15428;0;0;4572
15437;0;0;4563
15445;0;0;4555
15457;0;0;4543
15469;0;0;4531
15484;0;0;4516
15497;0;0;4503
15515;0;0;4485
15526;0;0;4474
15542;0;0;4458
15557;0;0;4443
15571;0;0;4429
15583;0;0;4417
15595;0;0;4405
15605;0;0;4395
15617;0;0;4383
15629;0;0;4371
15645;0;0;4355
15656;0;0;4344
15669;0;0;4331
15681;0;0;4319
15690;0;0;4310
15700;0;0;4300
15715;0;0;4285
15724;0;0;4276
15732;0;0;4268
15748;0;0;4252
15759;0;0;4241
15770;0;0;4230
15792;0;0;4208
15803;0;0;4197
15818;0;0;4182
15834;0;0;4166
15849;0;0;4151
15859;0;0;4141
15869;0;0;4131
15878;0;0;4122
15887;0;0;4113
15899;0;0;4101
15907;0;0;4093
15918;0;0;4082
15927;0;0;4073
15939;0;0;4061
15951;0;0;4049
15962;0;0;4038
15974;0;0;4026
15982;0;0;4018
15994;0;0;4006
16005;0;0;3995
16012;0;0;3988
16021;0;0;3979
16031;0;0;3969
16040;0;0;3960
16052;0;0;3948
16067;0;0;3933
16081;0;0;3919
16092;0;0;3908
16100;0;0;3900
16107;0;0;3893
16117;0;0;3883
16128;0;0;3872
16139;0;0;3861
16144;0;0;3856
16153;0;0;3847
16159;0;0;3841
16177;0;0;3823
16186;0;0;3814
16202;0;0;3798
16213;0;0;3787
16221;0;0;3779
16232;0;0;3768
16242;0;0;3758
16252;0;0;3748
16261;0;0;3739
16267;0;0;3733
16275;0;0;3725
16280;0;0;3720
16291;0;0;3709
16301;0;0;3699
16307;0;0;3693
16315;0;0;3685
16326;0;0;3674
16334;0;0;3666
16350;0;0;3650
16359;0;0;3641
16368;0;0;3632
16382;0;0;3618
16394;0;0;3606
16402;0;0;3598
16414;0;0;3586
16419;0;0;3581
16428;0;0;3572
16438;0;0;3562
16444;0;0;3556
16451;0;0;3549
16459;0;0;3541
16464;0;0;3536
16474;0;0;3526
16480;0;0;3520
16487;0;0;3513
16497;0;0;3503
16504;0;0;3496
16515;0;0;3485
16523;0;0;3477
16536;0;0;3464
16546;0;0;3454
16557;0;0;3443
16568;0;0;3432
16580;0;0;3420
16587;0;0;3413
16602;0;0;3398
16614;0;0;3386
16621;0;0;3379
16634;0;0;3366
16643;0;0;3357
16654;0;0;3346
16664;0;0;3336
16672;0;0;3328
16681;0;0;3319
16689;0;0;3311
16697;0;0;3303
16709;0;0;3291
16713;0;0;3287
16715;0;0;3285
16724;0;0;3276
16733;0;0;3267
16741;0;0;3259
16750;0;0;3250
16763;0;0;3237
16774;0;0;3226
16779;0;0;3221
16785;0;0;3215
16793;0;0;3207
16802;0;0;3198
16810;0;0;3190
16817;0;0;3183
16828;0;0;3172
16840;0;0;3160
16848;0;0;3152
16856;0;0;3144
16862;0;0;3138
16870;0;0;3130
16878;0;0;3122
16885;0;0;3115
16901;0;0;3099
16905;0;0;3095
16916;0;0;3084
16925;0;0;3075
16933;0;0;3067
16938;0;0;3062
16945;0;0;3055
16951;0;0;3049
16963;0;0;3037
16972;0;0;3028
16983;0;0;3017
16990;0;0;3010
17002;0;0;2998
17011;0;0;2989
17021;0;0;2979
17024;0;0;2976
17029;0;0;2971
17034;0;0;2966
17042;0;0;2958
17055;0;0;2945
17062;0;0;2938
17074;0;0;2926
17076;0;0;2924
17083;0;0;2917
17090;0;0;2910
17100;0;0;2900
17110;0;0;2890
17117;0;0;2883
17127;0;0;2873
