Susceptible;Exposed;Infected;Recovered
19964.319444444445;8.416666666666666;22.305555555555557;4.958333333333333
19947.36111111111;11.958333333333334;31.916666666666668;8.76388888888889
19922.11111111111;15.972222222222221;47.52777777777778;14.38888888888889
19885.583333333332;18.09722222222222;73.23611111111111;23.083333333333332
19827.458333333332;20.819444444444443;114.72222222222223;37.0
19738.38888888889;23.36111111111111;179.43055555555554;58.81944444444444
19599.541666666668;26.88888888888889;280.47222222222223;93.09722222222223
19386.25;29.666666666666668;438.1388888888889;145.94444444444446
19055.01388888889;32.80555555555556;683.9166666666666;228.26388888888889
18549.805555555555;36.56944444444444;1059.0833333333333;354.5416666666667
17797.777777777777;40.5;1611.486111111111;550.2361111111111
16710.972222222223;43.52777777777778;2394.7638888888887;850.7361111111111
15223.027777777777;45.84722222222222;3437.4305555555557;1293.6944444444443
13324.555555555555;45.986111111111114;4711.194444444444;1918.263888888889
11096.430555555555;44.638888888888886;6099.416666666667;2759.5138888888887
8760.708333333334;41.30555555555556;7383.527777777777;3814.4583333333335
6582.347222222223;36.611111111111114;8329.291666666666;5051.75
4772.625;32.125;8800.791666666666;6394.458333333333
3404.9444444444443;28.25;8810.777777777777;7756.027777777777
2435.1944444444443;26.38888888888889;8478.305555555555;9060.111111111111
1776.8194444444443;26.055555555555557;7926.902777777777;10270.222222222223
1336.2083333333333;27.26388888888889;7259.347222222223;11377.180555555555
1044.361111111111;28.180555555555557;6560.375;12367.083333333334
853.0694444444445;28.38888888888889;5876.361111111111;13242.180555555555
726.625;28.09722222222222;5231.555555555556;14013.722222222223
645.25;28.86111111111111;4636.25;14689.638888888889
592.25;28.708333333333332;4104.625;15274.416666666666
563.0;28.416666666666668;3623.152777777778;15785.430555555555
548.5833333333334;27.805555555555557;3194.027777777778;16229.583333333334
546.8055555555555;27.40277777777778;2814.8333333333335;16610.958333333332
552.0833333333334;26.430555555555557;2478.8055555555557;16942.680555555555
567.4166666666666;26.61111111111111;2180.9305555555557;17225.041666666668
588.8333333333334;25.86111111111111;1917.2777777777778;17468.027777777777
614.0416666666666;24.083333333333332;1689.4027777777778;17672.472222222223
641.8888888888889;22.916666666666668;1490.8055555555557;17844.38888888889
674.5138888888889;21.069444444444443;1316.7222222222222;17987.694444444445
710.2916666666666;19.34722222222222;1162.3055555555557;18108.055555555555
751.1527777777778;18.194444444444443;1023.1527777777778;18207.5
790.5277777777778;17.375;905.1666666666666;18286.930555555555
836.0555555555555;16.40277777777778;800.7083333333334;18346.833333333332
880.4166666666666;14.833333333333334;709.0694444444445;18395.680555555555
925.9861111111111;13.13888888888889;630.6805555555555;18430.194444444445
973.2777777777778;12.041666666666666;560.25;18454.430555555555
1020.7222222222222;11.444444444444445;498.7916666666667;18469.041666666668
1068.5277777777778;10.291666666666666;442.77777777777777;18478.402777777777
1120.138888888889;9.333333333333334;393.2916666666667;18477.23611111111
1172.1944444444443;8.291666666666666;350.7638888888889;18468.75
1224.1527777777778;7.319444444444445;314.90277777777777;18453.625
1278.013888888889;6.541666666666667;280.72222222222223;18434.722222222223
1333.7777777777778;5.888888888888889;251.93055555555554;18408.402777777777
1388.7222222222222;5.305555555555555;225.76388888888889;18380.208333333332
1442.986111111111;4.791666666666667;202.625;18349.597222222223
1495.0694444444443;4.277777777777778;182.47222222222223;18318.180555555555
1550.2222222222222;4.083333333333333;165.43055555555554;18280.26388888889
1604.763888888889;3.5972222222222223;150.5;18241.13888888889
1657.861111111111;3.3333333333333335;136.66666666666666;18202.13888888889
1710.8194444444443;3.0833333333333335;124.58333333333333;18161.51388888889
1764.4027777777778;2.763888888888889;113.11111111111111;18119.722222222223
1818.7777777777778;2.3333333333333335;103.59722222222223;18075.291666666668
1872.8055555555557;2.236111111111111;93.86111111111111;18031.097222222223
1927.5694444444443;1.9722222222222223;86.44444444444444;17984.01388888889
1981.388888888889;1.9027777777777777;78.56944444444444;17938.13888888889
2034.7083333333333;1.7083333333333333;72.22222222222223;17891.36111111111
2088.2916666666665;1.6111111111111112;66.41666666666667;17843.680555555555
2142.125;1.4166666666666667;61.27777777777778;17795.180555555555
2194.5694444444443;1.3194444444444444;56.583333333333336;17747.527777777777
2246.347222222222;1.125;52.388888888888886;17700.13888888889
2298.2083333333335;1.0416666666666667;48.625;17652.125
2351.6805555555557;1.0;45.25;17602.069444444445
2401.847222222222;1.0555555555555556;41.708333333333336;17555.38888888889
2452.7638888888887;0.9027777777777778;38.43055555555556;17507.902777777777
2506.0555555555557;0.9027777777777778;36.0;17457.041666666668
2556.8055555555557;0.7083333333333334;33.958333333333336;17408.527777777777
2607.375;0.7222222222222222;31.875;17360.027777777777
2659.4861111111113;0.7083333333333334;30.01388888888889;17309.791666666668
2711.0833333333335;0.625;28.444444444444443;17259.847222222223
2760.2083333333335;0.5972222222222222;26.77777777777778;17212.416666666668
2809.5694444444443;0.5416666666666666;25.51388888888889;17164.375
2858.972222222222;0.5;24.430555555555557;17116.097222222223
2908.0;0.4444444444444444;23.22222222222222;17068.333333333332
2957.375;0.3472222222222222;22.11111111111111;17020.166666666668
3006.847222222222;0.2222222222222222;21.125;16971.805555555555
3055.8194444444443;0.2222222222222222;20.819444444444443;16923.13888888889
3104.0694444444443;0.2222222222222222;20.01388888888889;16875.694444444445
3152.3611111111113;0.2222222222222222;19.041666666666668;16828.375
3200.4305555555557;0.2361111111111111;18.625;16780.708333333332
3248.6805555555557;0.19444444444444445;17.625;16733.5
3295.5555555555557;0.20833333333333334;17.15277777777778;16687.083333333332
