Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19966;9;18;7
19949;10;31;10
19914;18;54;14
19866;22;81;31
19767;30;153;50
19624;30;259;87
19376;38;452;134
18919;53;823;205
18167;62;1424;347
16817;84;2503;596
14820;101;4017;1062
12233;103;5829;1835
9405;95;7639;2861
6808;91;8882;4219
4789;80;9440;5691
3338;71;9439;7152
2335;57;9056;8552
1648;44;8450;9858
1233;40;7703;11024
981;30;6889;12100
779;33;6216;12972
668;34;5543;13755
589;27;4924;14460
566;29;4298;15107
542;29;3778;15651
513;25;3366;16096
526;25;2972;16477
529;22;2617;16832
541;25;2280;17154
559;22;2018;17401
573;24;1778;17625
593;17;1549;17841
627;16;1374;17983
678;14;1200;18108
737;19;1050;18194
773;14;923;18290
811;15;828;18346
868;10;722;18400
900;10;656;18434
941;7;588;18464
993;6;517;18484
1049;6;459;18486
1094;7;424;18475
1141;9;363;18487
1180;6;326;18488
1232;5;289;18474
1290;5;259;18446
1342;5;227;18426
1404;5;203;18388
1457;4;177;18362
1506;5;145;18344
1560;3;132;18305
1616;1;118;18265
1676;0;105;18219
1731;0;90;18179
1776;1;82;18141
1836;0;78;18086
1880;0;74;18046
1935;1;71;17993
1984;1;73;17942
2034;1;65;17900
2083;1;60;17856
2126;1;56;17817
2183;1;56;17760
2247;1;47;17705
2299;1;41;17659
2346;1;38;17615
2400;1;32;17567
2445;1;28;17526
2493;1;24;17482
2544;1;20;17435
2589;0;21;17390
2635;0;16;17349
2701;0;14;17285
2744;0;14;17242
2790;0;14;17196
2843;0;14;17143
2887;0;12;17101
2940;0;12;17048
2989;0;12;16999
3043;0;10;16947
3084;0;8;16908
3126;0;7;16867
3172;0;8;16820
3217;0;9;16774
3261;0;8;16731
3302;0;7;16691
3353;0;8;16639
3406;0;10;16584
3456;0;10;16534
3504;0;9;16487
3542;0;6;16452
3586;0;7;16407
3630;0;3;16367
3676;0;3;16321
3725;0;2;16273
3761;0;2;16237
3811;0;2;16187
3866;0;2;16132
3899;0;1;16100
3940;0;1;16059
3984;0;0;16016
4019;0;0;15981
4065;0;0;15935
4115;0;0;15885
4170;0;0;15830
4217;0;0;15783
4265;0;0;15735
4300;0;0;15700
4345;0;0;15655
4392;0;0;15608
4451;0;0;15549
4500;0;0;15500
4533;0;0;15467
4581;0;0;15419
4615;0;0;15385
4659;0;0;15341
4714;0;0;15286
4759;0;0;15241
4812;0;0;15188
4861;0;0;15139
4907;0;0;15093
4948;0;0;15052
4989;0;0;15011
5040;0;0;14960
5089;0;0;14911
5137;0;0;14863
5172;0;0;14828
5213;0;0;14787
5254;0;0;14746
5298;0;0;14702
5343;0;0;14657
5378;0;0;14622
5416;0;0;14584
5447;0;0;14553
5484;0;0;14516
5533;0;0;14467
5575;0;0;14425
5608;0;0;14392
5646;0;0;14354
5681;0;0;14319
5717;0;0;14283
5763;0;0;14237
5805;0;0;14195
5839;0;0;14161
5891;0;0;14109
5930;0;0;14070
5960;0;0;14040
5995;0;0;14005
6028;0;0;13972
6074;0;0;13926
6114;0;0;13886
6150;0;0;13850
6184;0;0;13816
6218;0;0;13782
6260;0;0;13740
6289;0;0;13711
6323;0;0;13677
6350;0;0;13650
6379;0;0;13621
6412;0;0;13588
6455;0;0;13545
6506;0;0;13494
6542;0;0;13458
6588;0;0;13412
6622;0;0;13378
6673;0;0;13327
6708;0;0;13292
6741;0;0;13259
6782;0;0;13218
6818;0;0;13182
6868;0;0;13132
6904;0;0;13096
6938;0;0;13062
6968;0;0;13032
7002;0;0;12998
7031;0;0;12969
7073;0;0;12927
7110;0;0;12890
7141;0;0;12859
7180;0;0;12820
7225;0;0;12775
7256;0;0;12744
7283;0;0;12717
7312;0;0;12688
7358;0;0;12642
7389;0;0;12611
7429;0;0;12571
7464;0;0;12536
7494;0;0;12506
7530;0;0;12470
7554;0;0;12446
7592;0;0;12408
7620;0;0;12380
7651;0;0;12349
7684;0;0;12316
7709;0;0;12291
7736;0;0;12264
7776;0;0;12224
7800;0;0;12200
7841;0;0;12159
7874;0;0;12126
7896;0;0;12104
7934;0;0;12066
7969;0;0;12031
8003;0;0;11997
8034;0;0;11966
8056;0;0;11944
8081;0;0;11919
8119;0;0;11881
8154;0;0;11846
8185;0;0;11815
8215;0;0;11785
8255;0;0;11745
8290;0;0;11710
8315;0;0;11685
8346;0;0;11654
8375;0;0;11625
8396;0;0;11604
8426;0;0;11574
8461;0;0;11539
8487;0;0;11513
8509;0;0;11491
8535;0;0;11465
8564;0;0;11436
8593;0;0;11407
8624;0;0;11376
8655;0;0;11345
8683;0;0;11317
8717;0;0;11283
8747;0;0;11253
8775;0;0;11225
8819;0;0;11181
8858;0;0;11142
8890;0;0;11110
8929;0;0;11071
8969;0;0;11031
9008;0;0;10992
9041;0;0;10959
9073;0;0;10927
9115;0;0;10885
9152;0;0;10848
9183;0;0;10817
9204;0;0;10796
9231;0;0;10769
9262;0;0;10738
9294;0;0;10706
9323;0;0;10677
9349;0;0;10651
9377;0;0;10623
9402;0;0;10598
9434;0;0;10566
9456;0;0;10544
9484;0;0;10516
9519;0;0;10481
9551;0;0;10449
9589;0;0;10411
9616;0;0;10384
9655;0;0;10345
9680;0;0;10320
9703;0;0;10297
9735;0;0;10265
9767;0;0;10233
9790;0;0;10210
9829;0;0;10171
9866;0;0;10134
9898;0;0;10102
9925;0;0;10075
9951;0;0;10049
9978;0;0;10022
10002;0;0;9998
10034;0;0;9966
10070;0;0;9930
10086;0;0;9914
10108;0;0;9892
10139;0;0;9861
10168;0;0;9832
10195;0;0;9805
10226;0;0;9774
10251;0;0;9749
10268;0;0;9732
10292;0;0;9708
10322;0;0;9678
10346;0;0;9654
10367;0;0;9633
10396;0;0;9604
10411;0;0;9589
10445;0;0;9555
10480;0;0;9520
10503;0;0;9497
10529;0;0;9471
10553;0;0;9447
10580;0;0;9420
10607;0;0;9393
10641;0;0;9359
10658;0;0;9342
10681;0;0;9319
10701;0;0;9299
10724;0;0;9276
10749;0;0;9251
10772;0;0;9228
10800;0;0;9200
10820;0;0;9180
10843;0;0;9157
10877;0;0;9123
10906;0;0;9094
10939;0;0;9061
10965;0;0;9035
10990;0;0;9010
11024;0;0;8976
11047;0;0;8953
11080;0;0;8920
11111;0;0;8889
11137;0;0;8863
11167;0;0;8833
11192;0;0;8808
11227;0;0;8773
11253;0;0;8747
11273;0;0;8727
11293;0;0;8707
11316;0;0;8684
11340;0;0;8660
11361;0;0;8639
11376;0;0;8624
11402;0;0;8598
11419;0;0;8581
11438;0;0;8562
11466;0;0;8534
11484;0;0;8516
11518;0;0;8482
11544;0;0;8456
11556;0;0;8444
11580;0;0;8420
11602;0;0;8398
11629;0;0;8371
11644;0;0;8356
11660;0;0;8340
11679;0;0;8321
11696;0;0;8304
11718;0;0;8282
11748;0;0;8252
11773;0;0;8227
11797;0;0;8203
11814;0;0;8186
11841;0;0;8159
11863;0;0;8137
11884;0;0;8116
11917;0;0;8083
11937;0;0;8063
11953;0;0;8047
11972;0;0;8028
11992;0;0;8008
12014;0;0;7986
12038;0;0;7962
12057;0;0;7943
12080;0;0;7920
12103;0;0;7897
12121;0;0;7879
12143;0;0;7857
12169;0;0;7831
12195;0;0;7805
12216;0;0;7784
12237;0;0;7763
12257;0;0;7743
12278;0;0;7722
12303;0;0;7697
12330;0;0;7670
12355;0;0;7645
12376;0;0;7624
12401;0;0;7599
12422;0;0;7578
12444;0;0;7556
12469;0;0;7531
12488;0;0;7512
12501;0;0;7499
12525;0;0;7475
12542;0;0;7458
12555;0;0;7445
12572;0;0;7428
12588;0;0;7412
12607;0;0;7393
12626;0;0;7374
12651;0;0;7349
12669;0;0;7331
