Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19960;10;25;5
19937;20;32;11
19914;21;51;14
19866;24;84;26
19803;29;129;39
19688;32;219;61
19512;36;346;106
19253;55;519;173
18897;54;778;271
18318;57;1212;413
17470;54;1840;636
16249;60;2695;996
14641;61;3844;1454
12562;57;5236;2145
10250;54;6597;3099
8003;54;7686;4257
5999;49;8459;5493
4296;45;8831;6828
3082;32;8719;8167
2187;31;8314;9468
1632;33;7670;10665
1235;31;6983;11751
970;33;6272;12725
821;27;5593;13559
716;33;4999;14252
639;33;4403;14925
591;36;3870;15503
562;34;3409;15995
557;35;3002;16406
565;29;2647;16759
562;26;2341;17071
584;24;2082;17310
608;24;1807;17561
645;22;1582;17751
650;25;1388;17937
672;23;1227;18078
711;21;1087;18181
737;19;982;18262
772;19;874;18335
823;15;768;18394
867;13;691;18429
931;9;613;18447
971;6;549;18474
1035;7;486;18472
1108;8;438;18446
1154;8;374;18464
1210;8;337;18445
1257;7;305;18431
1322;6;274;18398
1389;7;247;18357
1450;7;224;18319
1485;8;207;18300
1530;6;198;18266
1580;6;167;18247
1639;3;155;18203
1699;3;139;18159
1748;1;133;18118
1804;2;117;18077
1867;2;107;18024
1913;2;106;17979
1961;3;99;17937
2024;2;94;17880
2078;1;88;17833
2127;1;78;17794
2190;1;69;17740
2248;1;59;17692
2290;1;52;17657
2338;0;51;17611
2382;0;47;17571
2432;0;42;17526
2477;0;39;17484
2528;0;30;17442
2570;1;30;17399
2616;1;25;17358
2670;0;28;17302
2720;1;25;17254
2772;1;22;17205
2832;0;17;17151
2894;0;16;17090
2945;0;16;17039
2991;0;16;16993
3041;0;13;16946
3087;0;11;16902
3144;0;8;16848
3195;0;7;16798
3232;0;8;16760
3286;0;7;16707
3349;0;5;16646
3400;1;5;16594
3457;1;4;16538
3509;0;3;16488
3552;0;3;16445
3587;0;2;16411
3637;0;2;16361
3684;0;2;16314
3733;0;4;16263
3788;1;2;16209
3826;0;3;16171
3884;0;2;16114
3931;0;2;16067
3988;0;3;16009
4029;0;3;15968
4075;0;2;15923
4114;0;1;15885
4155;0;0;15845
4207;0;0;15793
4255;0;0;15745
4289;0;0;15711
4345;0;0;15655
4396;0;0;15604
4435;0;0;15565
4481;0;0;15519
4514;0;0;15486
4552;0;0;15448
4595;0;0;15405
4634;0;0;15366
4685;0;0;15315
4727;0;0;15273
4771;0;0;15229
4820;0;0;15180
4866;0;0;15134
4917;0;0;15083
4954;0;0;15046
4998;0;0;15002
5047;0;0;14953
5080;0;0;14920
5128;0;0;14872
5176;0;0;14824
5223;0;0;14777
5255;0;0;14745
5296;0;0;14704
5339;0;0;14661
5375;0;0;14625
5425;0;0;14575
5467;0;0;14533
5496;0;0;14504
5532;0;0;14468
5567;0;0;14433
5607;0;0;14393
5646;0;0;14354
5680;0;0;14320
5708;0;0;14292
5746;0;0;14254
5776;0;0;14224
5821;0;0;14179
5853;0;0;14147
5886;0;0;14114
5922;0;0;14078
5961;0;0;14039
6005;0;0;13995
6038;0;0;13962
6076;0;0;13924
6105;0;0;13895
6143;0;0;13857
6190;0;0;13810
6233;0;0;13767
6273;0;0;13727
6318;0;0;13682
6364;0;0;13636
6407;0;0;13593
6444;0;0;13556
6493;0;0;13507
6532;0;0;13468
6560;0;0;13440
6596;0;0;13404
6629;0;0;13371
6667;0;0;13333
6694;0;0;13306
6730;0;0;13270
6765;0;0;13235
6800;0;0;13200
6852;0;0;13148
6876;0;0;13124
6912;0;0;13088
6944;0;0;13056
6984;0;0;13016
7018;0;0;12982
7055;0;0;12945
7102;0;0;12898
7147;0;0;12853
7177;0;0;12823
7211;0;0;12789
7247;0;0;12753
7285;0;0;12715
7325;0;0;12675
7359;0;0;12641
7396;0;0;12604
7424;0;0;12576
7461;0;0;12539
7515;0;0;12485
7548;0;0;12452
7586;0;0;12414
7621;0;0;12379
7657;0;0;12343
7686;0;0;12314
7730;0;0;12270
7766;0;0;12234
7794;0;0;12206
7826;0;0;12174
7861;0;0;12139
7894;0;0;12106
7932;0;0;12068
7965;0;0;12035
7992;0;0;12008
8020;0;0;11980
8056;0;0;11944
8086;0;0;11914
8129;0;0;11871
8156;0;0;11844
8190;0;0;11810
8222;0;0;11778
8261;0;0;11739
8291;0;0;11709
8322;0;0;11678
8349;0;0;11651
8379;0;0;11621
8405;0;0;11595
8441;0;0;11559
8463;0;0;11537
8495;0;0;11505
8522;0;0;11478
8558;0;0;11442
8587;0;0;11413
8623;0;0;11377
8660;0;0;11340
8691;0;0;11309
8709;0;0;11291
8737;0;0;11263
8771;0;0;11229
8793;0;0;11207
8837;0;0;11163
8871;0;0;11129
8906;0;0;11094
8940;0;0;11060
8962;0;0;11038
8991;0;0;11009
9020;0;0;10980
9055;0;0;10945
9076;0;0;10924
9113;0;0;10887
9141;0;0;10859
9171;0;0;10829
9193;0;0;10807
9217;0;0;10783
9250;0;0;10750
9279;0;0;10721
9314;0;0;10686
9349;0;0;10651
9381;0;0;10619
9411;0;0;10589
9446;0;0;10554
9466;0;0;10534
9506;0;0;10494
9535;0;0;10465
9568;0;0;10432
9606;0;0;10394
9647;0;0;10353
9679;0;0;10321
9707;0;0;10293
9741;0;0;10259
9762;0;0;10238
9791;0;0;10209
9813;0;0;10187
9835;0;0;10165
9866;0;0;10134
9886;0;0;10114
9909;0;0;10091
9945;0;0;10055
9965;0;0;10035
9981;0;0;10019
10004;0;0;9996
10030;0;0;9970
10050;0;0;9950
10074;0;0;9926
10109;0;0;9891
10140;0;0;9860
10161;0;0;9839
10187;0;0;9813
10208;0;0;9792
10239;0;0;9761
10264;0;0;9736
10292;0;0;9708
10328;0;0;9672
10362;0;0;9638
10390;0;0;9610
10415;0;0;9585
10444;0;0;9556
10466;0;0;9534
10493;0;0;9507
10515;0;0;9485
10544;0;0;9456
10569;0;0;9431
10593;0;0;9407
10616;0;0;9384
10648;0;0;9352
10678;0;0;9322
10702;0;0;9298
