Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19961;5;33;1
19930;15;46;9
19901;18;63;18
19847;23;97;33
19770;26;151;53
19654;30;234;82
19459;44;375;122
19172;49;579;200
18719;49;923;309
18068;50;1397;485
17105;56;2113;726
15774;67;3072;1087
13908;63;4368;1661
11729;70;5736;2465
9422;62;7071;3445
7120;57;8215;4608
5194;44;8824;5938
3678;41;8970;7311
2652;38;8656;8654
1921;40;8118;9921
1395;46;7519;11040
1060;38;6820;12082
848;36;6125;12991
738;35;5418;13809
661;30;4825;14484
627;23;4281;15069
610;27;3741;15622
571;29;3290;16110
546;30;2884;16540
533;26;2533;16908
559;22;2206;17213
613;21;1940;17426
641;18;1719;17622
663;32;1487;17818
693;26;1311;17970
727;20;1147;18106
738;27;1027;18208
795;26;897;18282
827;20;790;18363
884;14;678;18424
952;11;606;18431
996;14;524;18466
1039;13;462;18486
1097;9;428;18466
1138;9;374;18479
1199;8;343;18450
1253;5;300;18442
1290;4;286;18420
1357;4;254;18385
1406;7;223;18364
1460;8;188;18344
1523;6;177;18294
1583;7;162;18248
1647;7;150;18196
1699;6;144;18151
1759;5;133;18103
1810;8;123;18059
1871;4;120;18005
1924;5;101;17970
1979;3;89;17929
2047;3;77;17873
2104;3;67;17826
2149;3;64;17784
2198;3;52;17747
2257;3;48;17692
2307;1;44;17648
2373;0;38;17589
2423;0;34;17543
2483;0;35;17482
2531;0;34;17435
2588;0;29;17383
2643;0;30;17327
2695;1;29;17275
2748;2;29;17221
2793;1;24;17182
2841;0;25;17134
2881;0;25;17094
2934;0;24;17042
2990;0;23;16987
3040;0;19;16941
3093;0;18;16889
3130;0;16;16854
3174;0;17;16809
3224;0;17;16759
3268;0;17;16715
3324;0;16;16660
3377;0;17;16606
3417;0;16;16567
3461;0;14;16525
3510;0;11;16479
3550;0;11;16439
3599;0;13;16388
3657;0;11;16332
3689;1;11;16299
3751;0;8;16241
3790;0;7;16203
3830;0;6;16164
3879;0;7;16114
3920;0;6;16074
3965;0;6;16029
4015;0;5;15980
4058;0;7;15935
4104;0;5;15891
4154;0;4;15842
4202;0;3;15795
4252;0;3;15745
4293;0;3;15704
4328;0;3;15669
4364;0;3;15633
4410;0;3;15587
4454;0;3;15543
4495;0;3;15502
4542;0;4;15454
4593;0;4;15403
4629;0;6;15365
4682;0;8;15310
4730;0;7;15263
4777;0;7;15216
4824;0;7;15169
4871;0;8;15121
4911;0;9;15080
4956;0;11;15033
4998;0;14;14988
5043;1;12;14944
5078;0;14;14908
5104;0;18;14878
5143;0;19;14838
5180;0;18;14802
5210;0;15;14775
5241;1;12;14746
5283;1;12;14704
5311;1;12;14676
5351;1;13;14635
5380;1;11;14608
5413;1;13;14573
5449;0;14;14537
5480;1;15;14504
5520;0;14;14466
5555;0;15;14430
5587;0;16;14397
5616;0;20;14364
5649;0;24;14327
5687;0;23;14290
5718;0;24;14258
5744;0;25;14231
5780;1;26;14193
5818;0;26;14156
5844;0;28;14128
5875;0;32;14093
5909;0;33;14058
5946;0;29;14025
5991;1;30;13978
6016;1;36;13947
6039;1;36;13924
6076;1;39;13884
6095;1;46;13858
6113;0;54;13833
6151;0;54;13795
6184;0;54;13762
6218;0;63;13719
6236;1;72;13691
6257;1;73;13669
6268;1;86;13645
6281;1;94;13624
6294;1;95;13610
6309;1;91;13599
6317;1;98;13584
