Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19968;9;18;5
19957;10;24;9
19935;11;41;13
19897;18;68;17
19843;18;112;27
19765;17;174;44
19646;20;256;78
19439;23;422;116
19125;30;648;197
18665;29;991;315
17939;36;1521;504
16834;38;2348;780
15358;33;3396;1213
13396;34;4744;1826
11046;37;6262;2655
8664;38;7526;3772
6416;36;8540;5008
4627;40;8930;6403
3242;34;8988;7736
2255;30;8686;9029
1652;27;8066;10255
1277;22;7314;11387
998;28;6585;12389
803;21;5898;13278
694;28;5205;14073
599;33;4621;14747
541;33;4088;15338
519;28;3631;15822
512;35;3208;16245
514;36;2808;16642
524;37;2474;16965
550;36;2175;17239
572;38;1942;17448
595;32;1694;17679
625;31;1502;17842
659;22;1329;17990
708;23;1144;18125
737;18;1013;18232
780;12;910;18298
826;11;798;18365
872;15;699;18414
913;12;613;18462
962;11;545;18482
1018;9;482;18491
1084;9;416;18491
1128;10;381;18481
1192;9;333;18466
1258;9;294;18439
1303;4;262;18431
1357;3;216;18424
1415;3;198;18384
1481;2;187;18330
1536;2;161;18301
1599;2;138;18261
1641;2;129;18228
1689;0;126;18185
1745;0;99;18156
1812;0;80;18108
1873;1;70;18056
1925;1;69;18005
1978;2;65;17955
2037;2;58;17903
2084;2;55;17859
2127;1;55;17817
2168;0;58;17774
2225;0;50;17725
2284;1;48;17667
2332;1;39;17628
2378;1;33;17588
2435;1;24;17540
2477;1;24;17498
2532;1;20;17447
2593;0;19;17388
2631;0;18;17351
2685;0;17;17298
2736;0;15;17249
2785;0;14;17201
2841;0;19;17140
2892;0;18;17090
2936;0;17;17047
2988;0;13;16999
3034;0;12;16954
3072;0;13;16915
3120;0;11;16869
3163;0;11;16826
3216;0;7;16777
3265;0;7;16728
3305;0;7;16688
3351;0;6;16643
3394;0;6;16600
3434;0;5;16561
3473;0;5;16522
3521;0;6;16473
3578;0;5;16417
3615;0;5;16380
3655;0;8;16337
3702;0;7;16291
3747;0;7;16246
3781;0;6;16213
3817;1;7;16175
3857;1;6;16136
3897;1;4;16098
3946;1;3;16050
3992;1;3;16004
4045;0;3;15952
4096;0;3;15901
4146;0;1;15853
4187;0;1;15812
4235;0;1;15764
4269;0;1;15730
4322;0;1;15677
4382;0;1;15617
4425;0;1;15574
4461;0;2;15537
4498;0;0;15502
4550;0;0;15450
4596;0;0;15404
4635;0;0;15365
4670;0;0;15330
4701;0;0;15299
4748;0;0;15252
4801;0;0;15199
4842;0;0;15158
4878;0;0;15122
4919;0;0;15081
4960;0;0;15040
5007;0;0;14993
5040;0;0;14960
5085;0;0;14915
5126;0;0;14874
5162;0;0;14838
5200;0;0;14800
5246;0;0;14754
5286;0;0;14714
5322;0;0;14678
5363;0;0;14637
5404;0;0;14596
5439;0;0;14561
5476;0;0;14524
5526;0;0;14474
5567;0;0;14433
5614;0;0;14386
5646;0;0;14354
5682;0;0;14318
5726;0;0;14274
5767;0;0;14233
5807;0;0;14193
5852;0;0;14148
5887;0;0;14113
5929;0;0;14071
5962;0;0;14038
5997;0;0;14003
6031;0;0;13969
6066;0;0;13934
6114;0;0;13886
6147;0;0;13853
6182;0;0;13818
6218;0;0;13782
6260;0;0;13740
6305;0;0;13695
6343;0;0;13657
6370;0;0;13630
6419;0;0;13581
6448;0;0;13552
6476;0;0;13524
6515;0;0;13485
6544;0;0;13456
6591;0;0;13409
6624;0;0;13376
6654;0;0;13346
6694;0;0;13306
6724;0;0;13276
6765;0;0;13235
6799;0;0;13201
6829;0;0;13171
6858;0;0;13142
6895;0;0;13105
6925;0;0;13075
6971;0;0;13029
