Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19968;8;20;4
19955;11;28;6
19932;9;48;11
19898;17;59;26
19854;14;95;37
19777;17;150;56
19648;19;247;86
19454;24;393;129
19165;26;611;198
18740;31;929;300
18097;37;1394;472
17159;41;2067;733
15811;45;3045;1099
14082;51;4193;1674
11864;46;5652;2438
9500;44;6993;3463
7175;46;8093;4686
5258;34;8657;6051
3762;24;8855;7359
2628;25;8681;8666
1896;27;8119;9958
1424;30;7449;11097
1107;36;6716;12141
907;41;6017;13035
758;33;5409;13800
677;31;4804;14488
606;30;4277;15087
588;26;3800;15586
577;32;3338;16053
560;31;2946;16463
558;36;2593;16813
576;32;2295;17097
584;35;2009;17372
598;32;1756;17614
614;28;1564;17794
642;20;1372;17966
678;16;1212;18094
719;13;1072;18196
768;9;939;18284
811;9;831;18349
864;11;731;18394
902;13;671;18414
948;11;594;18447
998;9;526;18467
1033;12;468;18487
1092;8;427;18473
1147;9;386;18458
1199;5;355;18441
1253;3;319;18425
1308;3;287;18402
1364;3;248;18385
1397;2;234;18367
1455;4;201;18340
1518;2;179;18301
1563;2;167;18268
1622;4;150;18224
1678;2;137;18183
1725;3;126;18146
1787;3;114;18096
1847;2;110;18041
1900;1;100;17999
1961;2;83;17954
2012;2;71;17915
2072;1;75;17852
2118;3;74;17805
2179;2;71;17748
2222;1;75;17702
2281;0;68;17651
2328;2;63;17607
2371;2;58;17569
2422;0;59;17519
2468;0;57;17475
2519;0;59;17422
2574;1;59;17366
2620;1;50;17329
2679;1;45;17275
2730;1;39;17230
2773;1;36;17190
2833;0;37;17130
2884;0;38;17078
2921;1;35;17043
2980;1;32;16987
3028;0;34;16938
3080;0;35;16885
3137;0;29;16834
3181;0;28;16791
3227;0;25;16748
3270;0;24;16706
3325;0;24;16651
3368;0;25;16607
3415;0;25;16560
3463;0;21;16516
3509;1;18;16472
3558;1;18;16423
3608;1;16;16375
3643;1;16;16340
3695;0;16;16289
3736;0;18;16246
3773;0;21;16206
3825;0;22;16153
3876;0;20;16104
3925;0;22;16053
3977;0;18;16005
4026;0;19;15955
4078;0;22;15900
4123;0;23;15854
4162;0;30;15808
4214;0;34;15752
4259;0;34;15707
4298;0;32;15670
4341;0;35;15624
4377;0;29;15594
4406;0;26;15568
4448;0;29;15523
4483;0;32;15485
4521;1;37;15441
4562;0;40;15398
4589;0;41;15370
4638;0;42;15320
4676;0;35;15289
4722;0;39;15239
4760;1;39;15200
4801;2;31;15166
4848;2;30;15120
4875;1;38;15086
4917;1;37;15045
4946;1;36;15017
4999;0;36;14965
5026;0;39;14935
5072;0;36;14892
5094;0;37;14869
5113;0;36;14851
5140;0;42;14818
5170;0;39;14791
5203;1;37;14759
5225;1;37;14737
5259;0;42;14699
5292;0;42;14666
5313;0;42;14645
5344;0;44;14612
5378;0;43;14579
5408;0;48;14544
5446;0;55;14499
5469;0;59;14472
5499;0;66;14435
5515;1;73;14411
5540;1;81;14378
5568;2;94;14336
5600;2;103;14295
5625;2;124;14249
5649;0;129;14222
5660;1;136;14203
5682;1;136;14181
5689;1;145;14165
5702;0;162;14136
5703;0;177;14120
5699;1;193;14107
5713;2;198;14087
5711;2;201;14086
5708;3;204;14085
5714;2;197;14087
5720;0;220;14060
5726;1;224;14049
5719;1;243;14037
5710;3;264;14023
5692;4;276;14028
5678;5;297;14020
5642;2;323;14033
5621;3;336;14040
5596;3;351;14050
5552;4;391;14053
5520;6;407;14067
5486;6;430;14078
5455;9;445;14091
5398;8;460;14134
5349;7;491;14153
5289;5;521;14185
5237;3;528;14232
5155;2;560;14283
5112;2;552;14334
5065;3;568;14364
5037;6;558;14399
4961;13;582;14444
4886;9;619;14486
4823;12;632;14533
4780;9;631;14580
4723;12;645;14620
4667;14;654;14665
4599;14;662;14725
4544;9;671;14776
4471;4;686;14839
4400;1;683;14916
4339;5;708;14948
4286;6;738;14970
4232;6;731;15031
4178;5;724;15093
4122;7;725;15146
4066;8;719;15207
4016;3;734;15247
3986;6;723;15285
3919;9;734;15338
3866;12;739;15383
3832;15;746;15407
3777;13;750;15460
3733;9;760;15498
3664;12;780;15544
3634;13;736;15617
3601;11;716;15672
3570;11;686;15733
3561;13;673;15753
3534;10;674;15782
3510;15;657;15818
3502;11;652;15835
3488;10;658;15844
3496;11;651;15842
3476;12;645;15867
3450;16;623;15911
3435;14;614;15937
3427;11;603;15959
3430;12;595;15963
3423;11;594;15972
3434;16;575;15975
3433;11;557;15999
3456;9;544;15991
3439;7;555;15999
3430;9;539;16022
3426;9;521;16044
3428;6;514;16052
3455;9;492;16044
3469;11;473;16047
3489;12;455;16044
3509;13;448;16030
3552;11;439;15998
3549;14;443;15994
3571;14;432;15983
3611;12;412;15965
3631;15;420;15934
3644;13;417;15926
3690;9;409;15892
3744;7;369;15880
3756;7;382;15855
3783;8;366;15843
3815;9;363;15813
3846;9;357;15788
3876;8;364;15752
3927;8;357;15708
3967;9;355;15669
4026;8;356;15610
4058;5;357;15580
4093;5;352;15550
4120;4;339;15537
4160;6;350;15484
4185;8;348;15459
4207;7;354;15432
4224;6;362;15408
4229;7;351;15413
4244;11;339;15406
4278;12;324;15386
4317;10;328;15345
4343;11;319;15327
4372;6;331;15291
4418;4;349;15229
4446;3;355;15196
4465;5;348;15182
4488;6;347;15159
4527;7;349;15117
4561;6;352;15081
4589;5;353;15053
4609;5;365;15021
4618;6;370;15006
4635;7;379;14979
4629;6;392;14973
4642;7;402;14949
4634;9;417;14940
4623;7;427;14943
4633;9;439;14919
4642;12;440;14906
4665;11;445;14879
4649;7;454;14890
4655;9;451;14885
4674;12;458;14856
4661;13;480;14846
4648;10;496;14846
4649;9;487;14855
4670;9;505;14816
4689;9;481;14821
4694;6;501;14799
4689;9;508;14794
4680;7;513;14800
4665;12;509;14814
4641;10;549;14800
4628;11;557;14804
4617;9;571;14803
4589;9;593;14809
4562;9;593;14836
4548;15;609;14828
4544;13;626;14817
4530;13;649;14808
4522;14;656;14808
4507;17;665;14811
4508;16;670;14806
4527;13;677;14783
4501;14;671;14814
4475;14;672;14839
4438;13;670;14879
4395;14;707;14884
4355;16;736;14893
4322;18;734;14926
4298;17;725;14960
4286;17;720;14977
4256;17;733;14994
4247;15;708;15030
4216;13;729;15042
4196;14;724;15066
4182;16;719;15083
4153;18;702;15127
4136;19;700;15145
4119;19;693;15169
4117;19;695;15169
4076;18;707;15199
4080;13;707;15200
4040;14;728;15218
4020;15;727;15238
4013;14;722;15251
3981;18;711;15290
3968;19;711;15302
3948;17;706;15329
3957;17;684;15342
3925;15;701;15359
3922;7;693;15378
3937;8;686;15369
3942;13;681;15364
3921;14;699;15366
3925;9;697;15369
3909;13;695;15383
3908;16;696;15380
3881;15;720;15384
3888;12;713;15387
3879;15;692;15414
3876;14;696;15414
3883;12;677;15428
3877;13;677;15433
3861;18;674;15447
3860;22;664;15454
3862;24;660;15454
3872;23;656;15449
3866;19;666;15449
3859;17;659;15465
3861;14;665;15460
3859;13;633;15495
3867;21;613;15499
3876;16;605;15503
3877;21;585;15517
3895;22;579;15504
3914;19;580;15487
3917;19;571;15493
3927;15;565;15493
3930;18;562;15490
3955;19;565;15461
3984;19;546;15451
4001;19;546;15434
3987;19;566;15428
3983;17;589;15411
3997;17;563;15423
4020;17;541;15422
4020;16;548;15416
4035;18;544;15403
4044;12;547;15397
4039;12;541;15408
4058;12;536;15394
4079;12;531;15378
4119;12;521;15348
4123;11;526;15340
4127;14;517;15342
4151;12;504;15333
4167;14;527;15292
4163;14;540;15283
4167;13;565;15255
4170;16;542;15272
4188;17;529;15266
4209;13;510;15268
4206;10;521;15263
4221;10;507;15262
4212;10;532;15246
4210;12;543;15235
4219;11;530;15240
4238;7;515;15240
4244;10;511;15235
4272;13;492;15223
4294;15;501;15190
4304;18;504;15174
4296;16;513;15175
4298;12;529;15161
4295;10;548;15147
4303;14;544;15139
4316;10;556;15118
4303;11;557;15129
4293;12;576;15119
4318;12;547;15123
4312;9;539;15140
4316;14;528;15142
4314;11;527;15148
4326;8;541;15125
4332;9;541;15118
4344;12;557;15087
4363;12;559;15066
4356;12;560;15072
4343;10;603;15044
4308;15;610;15067
4303;17;602;15078
4300;15;609;15076
4249;12;637;15102
4228;13;669;15090
4214;14;682;15090
4207;12;687;15094
4151;16;716;15117
4154;19;676;15151
4121;17;705;15157
4106;17;689;15188
4081;19;692;15208
4048;17;708;15227
4021;15;709;15255
3983;14;720;15283
3944;16;715;15325
3908;15;718;15359
3899;16;720;15365
3883;18;708;15391
3894;21;686;15399
3875;19;678;15428
3895;16;672;15417
3885;15;692;15408
3861;16;697;15426
3882;20;674;15424
3878;22;679;15421
3877;16;680;15427
3904;14;656;15426
3905;12;649;15434
3893;13;654;15440
3872;19;672;15437
3855;19;674;15452
3839;17;705;15439
3851;17;688;15444
3851;13;692;15444
3861;10;667;15462
3852;12;683;15453
3854;10;678;15458
3867;12;664;15457
3875;15;643;15467
3877;12;644;15467
3882;11;627;15480
3874;18;616;15492
3892;13;588;15507
3883;17;583;15517
3906;17;567;15510
3924;15;576;15485
3930;16;560;15494
3927;15;574;15484
3942;16;586;15456
3958;9;575;15458
3967;8;576;15449
3964;8;582;15446
3964;12;594;15430
3978;14;577;15431
3964;11;590;15435
3966;13;578;15443
4003;13;580;15404
3998;9;583;15410
4008;11;555;15426
4050;10;546;15394
4054;12;538;15396
4057;15;549;15379
4052;12;559;15377
4049;7;578;15366
4040;9;587;15364
4073;12;577;15338
4064;16;594;15326
4084;16;574;15326
4098;14;579;15309
4086;18;612;15284
4082;18;621;15279
4102;12;614;15272
4113;13;592;15282
4098;15;597;15290
4087;16;598;15299
4090;17;605;15288
4079;15;604;15302
4102;13;599;15286
4116;13;607;15264
4115;8;609;15268
4109;13;609;15269
4118;13;611;15258
4125;11;606;15258
4142;11;610;15237
4129;16;608;15247
4142;15;597;15246
4134;12;583;15271
4137;10;582;15271
4126;7;596;15271
4120;13;605;15262
4137;16;596;15251
4144;11;584;15261
4139;20;586;15255
4149;14;592;15245
4153;17;597;15233
4156;14;594;15236
