Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19954;16;24;6
19936;20;34;10
19904;19;61;16
19865;19;87;29
19791;24;144;41
19681;25;224;70
19510;28;346;116
19243;32;537;188
18856;40;821;283
18245;38;1283;434
17408;44;1868;680
16221;42;2707;1030
14576;46;3849;1529
12519;53;5225;2203
10194;45;6645;3116
7816;40;7889;4255
5762;29;8640;5569
4078;28;8957;6937
2910;24;8759;8307
2099;23;8284;9594
1550;25;7692;10733
1191;24;6991;11794
960;28;6259;12753
803;32;5565;13600
668;38;5004;14290
630;31;4400;14939
594;30;3926;15450
557;25;3470;15948
545;27;3078;16350
554;28;2690;16728
578;29;2339;17054
617;29;2070;17284
630;36;1826;17508
647;32;1624;17697
678;27;1430;17865
712;26;1241;18021
745;28;1098;18129
780;27;976;18217
818;24;894;18264
862;25;785;18328
910;19;704;18367
948;14;621;18417
982;12;559;18447
1016;11;500;18473
1071;8;449;18472
1120;8;404;18468
1167;7;354;18472
1218;6;318;18458
1253;5;300;18442
1301;7;261;18431
1358;4;234;18404
1416;6;204;18374
1453;9;180;18358
1510;9;163;18318
1571;8;156;18265
1629;5;147;18219
1682;3;135;18180
1746;3;122;18129
1806;2;105;18087
1874;3;97;18026
1940;4;92;17964
2004;3;78;17915
2046;3;72;17879
2103;1;67;17829
2160;0;64;17776
2203;0;58;17739
2244;1;57;17698
2291;0;56;17653
2333;1;53;17613
2390;1;54;17555
2442;1;48;17509
2505;0;40;17455
2559;1;34;17406
2605;0;34;17361
2654;1;31;17314
2722;0;28;17250
2764;0;31;17205
2816;0;30;17154
2877;0;23;17100
2930;0;18;17052
2970;0;22;17008
3023;0;20;16957
3078;0;20;16902
3131;0;19;16850
3189;0;18;16793
3244;0;17;16739
3289;0;16;16695
3343;0;12;16645
3397;0;12;16591
3434;1;18;16547
3477;1;15;16507
3526;1;16;16457
3560;1;18;16421
3598;1;20;16381
3641;0;18;16341
3690;0;18;16292
3734;0;20;16246
3787;0;22;16191
3843;0;21;16136
3887;0;19;16094
3929;0;18;16053
3978;0;18;16004
4017;0;17;15966
4058;0;16;15926
4091;0;14;15895
4131;0;12;15857
4167;0;14;15819
4197;0;15;15788
4242;0;12;15746
4275;0;14;15711
4315;0;13;15672
4351;0;18;15631
4388;0;19;15593
4435;0;25;15540
4477;0;23;15500
4514;0;22;15464
4554;0;18;15428
4597;0;15;15388
4649;0;12;15339
4689;0;12;15299
4735;0;14;15251
4768;0;15;15217
4799;0;13;15188
4853;0;12;15135
4884;0;14;15102
4923;0;15;15062
4960;0;17;15023
4987;0;21;14992
5024;0;22;14954
5065;1;25;14909
5104;0;28;14868
5137;1;31;14831
5178;1;31;14790
5213;1;33;14753
5247;0;34;14719
5280;0;37;14683
5309;0;40;14651
5337;0;41;14622
5371;0;45;14584
5400;0;48;14552
5429;0;46;14525
5443;1;56;14500
5467;2;60;14471
5504;2;68;14426
5509;0;79;14412
5523;1;92;14384
5552;2;80;14366
5574;1;91;14334
5595;1;89;14315
5618;0;98;14284
5642;0;105;14253
5651;0;118;14231
5659;0;125;14216
5678;1;139;14182
5675;1;149;14175
5696;1;156;14147
5712;1;162;14125
5721;0;167;14112
5739;1;179;14081
5750;1;188;14061
5747;3;189;14061
5755;3;198;14044
5748;2;215;14035
5742;4;230;14024
5733;3;233;14031
5737;1;243;14019
5720;0;256;14024
5718;1;256;14025
5696;1;279;14024
5688;1;280;14031
5660;1;297;14042
5653;1;309;14037
5634;1;323;14042
5589;2;357;14052
5576;1;380;14043
5542;2;407;14049
5510;0;419;14071
5449;1;464;14086
5398;3;484;14115
5379;2;477;14142
5335;2;506;14157
5286;3;501;14210
5225;4;526;14245
5178;4;549;14269
5110;6;573;14311
5048;4;585;14363
4982;6;597;14415
4902;4;650;14444
4805;4;676;14515
4726;3;696;14575
4650;3;723;14624
4569;9;740;14682
4498;10;759;14733
4410;9;790;14791
4352;14;762;14872
4304;12;763;14921
4262;18;743;14977
4192;13;765;15030
4130;10;774;15086
4076;7;790;15127
4031;8;778;15183
3994;6;758;15242
3938;7;749;15306
3885;7;759;15349
3842;9;748;15401
3790;10;755;15445
3759;7;765;15469
3720;10;763;15507
3689;12;748;15551
3653;12;723;15612
3615;10;730;15645
3567;9;722;15702
3532;7;713;15748
3515;6;681;15798
3500;6;653;15841
3477;8;635;15880
3472;9;630;15889
3479;13;600;15908
3480;13;559;15948
3477;12;538;15973
3535;12;499;15954
3550;10;494;15946
3578;9;461;15952
3574;10;468;15948
3598;7;460;15935
3615;8;436;15941
3649;7;429;15915
3690;5;424;15881
3709;7;409;15875
3738;8;414;15840
3744;6;422;15828
3743;5;428;15824
3779;9;401;15811
3811;10;404;15775
3831;13;393;15763
3864;11;392;15733
3892;12;385;15711
3922;10;390;15678
3943;8;372;15677
3982;10;358;15650
3998;10;354;15638
4026;11;341;15622
4052;11;346;15591
4059;14;350;15577
4103;11;350;15536
4112;12;365;15511
4160;12;353;15475
4194;10;356;15440
4226;7;359;15408
4256;7;360;15377
4269;6;368;15357
4291;5;363;15341
4309;7;359;15325
4341;5;366;15288
4364;5;370;15261
4387;6;383;15224
4404;8;383;15205
4433;10;386;15171
4469;10;388;15133
4482;12;393;15113
4478;8;405;15109
4498;6;408;15088
4502;8;420;15070
4474;8;462;15056
4461;4;479;15056
4451;4;507;15038
4454;4;495;15047
4461;7;507;15025
4450;9;506;15035
4450;10;506;15034
4451;12;502;15035
4451;11;518;15020
4433;9;529;15029
4416;8;550;15026
4394;10;542;15054
4381;16;564;15039
4364;16;568;15052
4358;17;565;15060
4357;15;553;15075
4345;15;558;15082
4354;11;547;15088
4351;13;547;15089
4342;13;531;15114
4345;11;524;15120
4348;14;529;15109
4337;15;544;15104
4340;17;548;15095
4336;13;572;15079
4317;13;594;15076
4297;19;593;15091
4278;18;602;15102
4278;13;604;15105
4269;11;591;15129
4262;17;567;15154
4256;15;586;15143
4247;17;605;15131
4218;16;626;15140
4194;15;617;15174
4199;14;633;15154
4216;14;633;15137
4196;13;645;15146
4169;16;637;15178
4159;14;646;15181
4139;14;650;15197
4139;13;648;15200
4143;12;639;15206
4127;17;631;15225
4129;22;611;15238
4123;17;622;15238
4130;16;630;15224
4122;13;637;15228
4123;14;626;15237
4120;13;648;15219
4103;13;659;15225
4109;14;659;15218
4107;15;653;15225
4076;10;687;15227
4060;13;680;15247
4042;10;696;15252
4057;9;665;15269
4051;10;684;15255
4040;9;678;15273
4064;7;660;15269
4049;11;657;15283
4030;14;663;15293
4036;15;643;15306
4022;14;649;15315
4030;10;649;15311
4022;14;656;15308
4014;14;656;15316
4012;18;654;15316
4000;17;661;15322
4002;15;639;15344
4017;15;629;15339
4000;16;626;15358
4020;14;617;15349
4027;18;621;15334
4032;22;590;15356
4034;19;615;15332
4026;13;626;15335
4037;12;622;15329
4041;11;626;15322
4017;14;635;15334
4003;14;637;15346
4009;17;624;15350
4018;13;622;15347
4020;16;619;15345
4032;17;625;15326
4049;13;622;15316
4040;9;645;15306
4037;8;658;15297
4032;9;656;15303
4021;13;650;15316
4017;12;632;15339
4004;16;641;15339
4003;15;641;15341
4014;14;630;15342
4016;16;621;15347
4011;18;644;15327
4022;15;643;15320
