Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19967;8;24;1
19950;12;31;7
19921;17;48;14
19890;15;72;23
19847;17;97;39
19758;19;164;59
19636;21;257;86
19413;28;434;125
19092;30;667;211
18599;34;1039;328
17876;50;1562;512
16847;43;2307;803
15404;43;3321;1232
13549;42;4583;1826
11400;39;5948;2613
9006;32;7328;3634
6842;35;8242;4881
4941;34;8789;6236
3506;32;8881;7581
2483;37;8528;8952
1867;31;7900;10202
1394;31;7269;11306
1124;28;6555;12293
933;26;5871;13170
768;24;5252;13956
671;29;4657;14643
624;22;4139;15215
569;33;3659;15739
567;28;3246;16159
556;33;2894;16517
559;28;2548;16865
569;29;2252;17150
574;33;1991;17402
596;35;1752;17617
640;33;1545;17782
678;23;1379;17920
733;20;1196;18051
770;17;1073;18140
805;17;961;18217
851;13;854;18282
900;19;755;18326
943;15;670;18372
973;15;601;18411
1029;13;552;18406
1075;10;484;18431
1118;13;439;18430
1189;8;389;18414
1247;8;358;18387
1299;7;307;18387
1351;8;283;18358
1396;6;254;18344
1456;5;229;18310
1510;1;204;18285
1573;1;179;18247
1627;2;168;18203
1676;1;152;18171
1761;1;138;18100
1819;0;128;18053
1865;1;114;18020
1919;1;104;17976
1965;1;89;17945
2020;1;81;17898
2061;0;80;17859
2119;2;71;17808
2176;3;66;17755
2210;2;62;17726
2258;1;51;17690
2294;0;41;17665
2332;0;38;17630
2399;0;36;17565
2480;0;33;17487
2537;0;30;17433
2595;0;25;17380
2662;1;23;17314
2702;1;23;17274
2758;2;22;17218
2808;2;19;17171
2864;2;21;17113
2912;1;20;17067
2965;1;19;17015
3009;1;20;16970
3060;1;19;16920
3093;1;16;16890
3144;1;14;16841
3195;0;15;16790
3243;0;17;16740
3286;0;16;16698
3347;0;13;16640
3395;0;13;16592
3444;0;10;16546
3493;0;12;16495
3539;1;12;16448
3596;1;12;16391
3644;1;11;16344
3694;1;9;16296
3736;1;8;16255
3781;1;6;16212
3829;0;7;16164
3870;0;7;16123
3924;0;11;16065
3968;0;10;16022
4010;0;15;15975
4060;0;19;15921
4110;0;17;15873
4150;0;19;15831
4189;0;19;15792
4235;1;14;15750
4266;1;16;15717
4307;1;18;15674
4348;1;19;15632
4379;0;16;15605
4423;0;16;15561
4463;0;18;15519
4504;0;17;15479
4550;0;12;15438
4598;0;14;15388
4645;0;14;15341
4681;0;13;15306
4721;0;17;15262
4766;0;16;15218
4809;0;16;15175
4843;0;18;15139
4880;0;16;15104
4912;0;17;15071
4955;0;15;15030
5000;0;13;14987
5029;0;16;14955
5065;0;16;14919
5100;0;22;14878
5134;0;23;14843
5173;0;30;14797
5213;0;31;14756
5250;0;31;14719
5278;1;35;14686
5314;1;32;14653
5342;1;35;14622
5378;2;30;14590
5413;2;32;14553
5434;0;41;14525
5468;1;42;14489
5488;1;50;14461
5513;1;59;14427
5546;0;63;14391
5580;0;67;14353
5599;0;68;14333
5633;0;63;14304
5667;0;67;14266
5698;0;69;14233
5729;0;79;14192
5754;1;84;14161
5768;2;84;14146
5788;2;86;14124
5802;2;88;14108
5817;2;96;14085
5843;1;100;14056
5846;1;116;14037
5867;0;116;14017
5868;0;130;14002
5868;0;145;13987
5891;1;149;13959
5911;2;154;13933
5911;2;166;13921
5917;2;177;13904
5908;2;188;13902
5888;4;205;13903
5890;3;212;13895
5878;3;221;13898
5873;3;225;13899
5868;4;227;13901
5883;3;220;13894
5866;6;242;13886
5847;5;270;13878
5822;4;312;13862
5788;3;327;13882
5748;3;360;13889
5725;3;377;13895
5682;3;400;13915
5640;3;429;13928
5597;3;457;13943
5541;4;495;13960
5505;3;515;13977
5446;3;548;14003
5357;1;589;14053
5270;4;620;14106
5197;5;647;14151
5109;9;685;14197
5006;9;732;14253
4919;7;756;14318
4825;10;772;14393
4733;11;802;14454
4644;14;823;14519
4556;13;851;14580
4460;15;862;14663
4375;12;843;14770
4296;11;863;14830
4219;12;858;14911
4154;10;851;14985
4070;13;849;15068
3997;6;846;15151
3929;4;867;15200
3876;8;843;15273
3800;12;858;15330
3737;12;859;15392
3666;14;852;15468
3623;15;823;15539
3564;12;827;15597
3505;11;833;15651
3483;12;779;15726
3437;11;766;15786
3405;9;742;15844
3380;8;728;15884
3341;8;702;15949
3337;12;670;15981
3321;11;666;16002
3307;14;653;16026
3310;11;631;16048
3294;9;622;16075
3272;9;614;16105
3276;11;591;16122
3296;11;557;16136
3326;8;540;16126
3347;8;541;16104
3365;9;522;16104
3389;9;500;16102
3412;11;483;16094
3424;11;480;16085
3463;10;477;16050
3479;13;469;16039
3482;11;460;16047
3486;10;472;16032
3481;10;479;16030
3525;7;456;16012
3559;7;429;16005
3582;7;409;16002
3598;6;380;16016
3631;6;375;15988
3639;9;369;15983
3678;9;358;15955
3726;7;355;15912
3766;8;337;15889
3787;3;356;15854
3811;1;349;15839
3812;5;364;15819
3860;4;350;15786
3910;5;346;15739
3927;8;339;15726
3959;11;340;15690
3983;13;340;15664
4013;12;340;15635
4039;11;344;15606
4068;8;342;15582
4095;9;328;15568
4119;8;349;15524
4159;5;363;15473
4170;8;375;15447
4198;6;380;15416
4221;7;389;15383
4219;12;399;15370
4234;9;407;15350
4253;8;422;15317
4245;7;440;15308
4257;5;449;15289
4293;6;424;15277
4305;7;438;15250
4294;7;447;15252
4320;8;438;15234
4324;9;447;15220
4333;10;437;15220
4338;13;452;15197
4384;14;426;15176
4396;14;425;15165
4403;13;440;15144
4425;12;437;15126
4417;15;438;15130
4418;14;441;15127
4417;17;446;15120
4428;14;468;15090
4441;8;467;15084
4456;9;472;15063
4459;11;474;15056
4478;12;483;15027
4455;12;518;15015
4447;10;535;15008
4433;8;557;15002
4438;8;555;14999
4434;8;577;14981
4432;7;569;14992
4419;12;570;14999
4400;15;582;15003
4394;13;579;15014
4380;10;597;15013
4381;9;612;14998
4374;14;612;15000
4370;12;622;14996
4371;10;631;14988
4345;12;645;14998
4344;11;643;15002
4340;11;655;14994
4320;15;668;14997
4301;13;658;15028
4297;12;657;15034
4284;10;642;15064
4270;10;650;15070
4245;10;665;15080
4225;7;653;15115
4232;6;658;15104
4220;8;663;15109
4207;9;671;15113
4221;5;657;15117
4206;7;665;15122
4206;9;649;15136
4213;14;636;15137
4189;15;656;15140
4165;12;654;15169
4167;13;661;15159
4182;18;638;15162
4194;22;619;15165
4192;23;606;15179
4203;20;609;15168
4184;25;622;15169
4182;28;619;15171
4186;24;636;15154
4165;20;634;15181
4160;17;634;15189
4171;17;645;15167
4146;22;668;15164
4144;15;689;15152
4144;16;702;15138
4117;15;712;15156
4098;18;712;15172
4057;20;752;15171
4039;19;735;15207
4014;18;738;15230
3987;20;732;15261
3990;17;746;15247
3927;20;750;15303
3909;18;736;15337
3887;14;734;15365
3869;12;741;15378
3860;11;752;15377
3851;13;739;15397
3854;16;730;15400
3854;15;697;15434
3869;19;702;15410
3860;17;683;15440
3861;12;687;15440
3859;10;692;15439
3859;12;668;15461
3860;18;655;15467
3866;15;646;15473
3855;20;630;15495
3862;15;623;15500
3886;13;609;15492
3880;15;615;15490
3877;14;619;15490
3893;19;600;15488
3902;16;596;15486
3916;14;572;15498
3935;12;580;15473
3952;15;574;15459
3977;17;588;15418
3982;22;572;15424
3987;21;575;15417
4013;12;585;15390
4002;12;587;15399
4004;12;579;15405
4012;14;569;15405
4026;16;577;15381
4032;18;568;15382
4044;13;573;15370
4037;17;577;15369
4050;18;583;15349
4062;16;570;15352
4075;18;578;15329
4091;16;568;15325
4081;16;591;15312
4098;20;580;15302
4111;18;570;15301
4126;16;576;15282
4149;18;527;15306
4160;16;543;15281
4143;17;562;15278
4130;14;578;15278
4154;14;566;15266
4165;14;566;15255
4184;11;553;15252
4188;9;550;15253
4202;12;551;15235
4209;15;559;15217
4186;13;585;15216
4178;12;608;15202
4173;15;588;15224
4153;18;611;15218
4158;20;592;15230
4163;18;606;15213
4151;19;625;15205
4167;17;624;15192
4188;19;624;15169
4176;16;629;15179
4157;14;643;15186
4126;11;658;15205
4119;12;665;15204
4108;13;659;15220
4109;19;617;15255
4102;16;637;15245
4079;14;654;15253
4084;20;665;15231
4085;21;637;15257
4076;21;653;15250
4076;18;649;15257
4079;20;634;15267
4113;19;623;15245
4094;21;640;15245
4097;25;620;15258
4104;25;604;15267
4113;18;610;15259
4135;19;614;15232
4102;14;625;15259
4076;11;639;15274
4068;13;611;15308
4092;13;602;15293
4098;8;607;15287
4099;10;606;15285
4078;10;616;15296
4074;11;623;15292
4083;8;596;15313
4083;9;593;15315
4079;9;584;15328
4088;9;576;15327
4111;8;577;15304
4106;15;567;15312
4091;15;570;15324
4083;14;591;15312
4090;12;576;15322
4117;14;555;15314
4124;11;567;15298
4122;11;557;15310
4134;12;574;15280
4130;14;568;15288
4129;10;571;15290
4135;8;567;15290
4136;5;579;15280
4117;6;590;15287
4108;9;606;15277
4104;14;597;15285
4121;13;584;15282
4124;13;598;15265
4140;18;593;15249
4159;14;604;15223
4167;13;594;15226
4161;12;589;15238
4161;15;607;15217
4146;22;606;15226
4171;22;603;15204
4178;17;581;15224
4166;18;590;15226
4168;14;595;15223
4171;14;619;15196
4169;14;627;15190
4150;13;608;15229
4136;11;597;15256
4168;12;557;15263
4173;12;568;15247
4178;12;600;15210
4174;12;605;15209
4187;11;608;15194
4194;16;622;15168
4173;14;618;15195
4152;21;612;15215
4156;20;605;15219
4138;18;622;15222
4132;17;642;15209
4108;17;669;15206
4103;13;676;15208
4086;11;703;15200
4063;9;713;15215
4054;9;713;15224
4037;13;716;15234
4003;12;732;15253
3991;17;720;15272
4011;16;693;15280
4000;17;694;15289
4008;17;693;15282
3990;15;693;15302
3984;18;666;15332
3996;13;659;15332
3961;12;694;15333
3985;11;672;15332
3988;16;670;15326
3962;15;687;15336
3952;14;691;15343
3955;13;688;15344
3962;11;685;15342
3949;14;677;15360
3930;13;688;15369
3912;13;699;15376
3881;14;737;15368
3855;16;753;15376
3829;14;753;15404
3814;15;753;15418
3781;16;755;15448
3811;18;733;15438
3775;22;743;15460
3745;26;749;15480
3754;23;748;15475
3747;19;750;15484
3737;15;749;15499
3739;15;760;15486
3747;17;727;15509
3753;20;714;15513
3747;23;728;15502
3754;26;710;15510
3770;21;701;15508
3755;23;712;15510
3735;22;703;15540
3737;23;685;15555
3708;15;703;15574
3705;14;682;15599
3732;9;651;15608
3733;12;648;15607
3751;15;632;15602
3768;19;597;15616
3796;18;585;15601
3843;13;584;15560
3855;17;568;15560
3874;15;572;15539
3894;14;566;15526
3906;18;568;15508
3912;18;584;15486
3929;16;567;15488
3936;14;570;15480
3948;12;563;15477
3961;14;543;15482
3994;12;560;15434
4009;12;557;15422
4027;13;549;15411
4030;17;565;15388
4039;13;564;15384
4065;10;577;15348
4075;14;575;15336
4088;14;585;15313
4087;13;604;15296
4091;15;601;15293
4119;15;599;15267
4110;19;599;15272
4126;14;611;15249
4140;18;621;15221
4138;19;624;15219
4126;17;628;15229
4116;12;644;15228
4089;11;653;15247
4083;14;668;15235
4083;14;669;15234
4096;10;674;15220
4098;11;675;15216
4081;15;683;15221
4083;18;690;15209
4081;17;700;15202
4068;17;705;15210
4072;18;688;15222
4058;20;682;15240
4041;17;683;15259
4035;21;688;15256
4044;14;688;15254
4038;12;675;15275
4019;12;677;15292
4028;13;679;15280
4001;18;696;15285
4015;19;679;15287
3972;17;707;15304
3954;19;695;15332
3945;19;676;15360
3954;14;670;15362
3978;14;659;15349
3974;19;653;15354
3954;13;674;15359
3960;14;680;15346
3973;9;666;15352
3972;15;669;15344
3978;13;676;15333
3981;13;696;15310
3966;13;684;15337
3968;14;690;15328
3974;11;702;15313
3987;12;688;15313
3993;12;684;15311
3983;16;677;15324
4005;17;656;15322
3987;15;663;15335
3995;16;663;15326
4002;17;668;15313
4010;19;656;15315
4035;18;647;15300
4048;18;664;15270
4053;17;664;15266
4046;20;658;15276
4024;21;662;15293
4031;22;632;15315
4040;15;635;15310
4043;15;634;15308
4033;14;626;15327
4060;18;613;15309
4083;18;609;15290
4097;17;622;15264
4095;18;606;15281
4084;19;608;15289
4095;16;590;15299
4107;14;589;15290
4112;14;597;15277
4097;15;603;15285
4132;14;587;15267
4129;18;607;15246
4128;15;599;15258
4147;13;600;15240
4154;12;595;15239
4151;14;594;15241
4151;13;606;15230
4160;9;619;15212
4141;8;623;15228
4142;5;617;15236
4154;8;616;15222
4173;9;617;15201
4188;13;603;15196
4207;13;607;15173
4211;14;605;15170
4201;10;598;15191
4198;12;587;15203
4200;15;584;15201
4198;14;569;15219
4197;12;581;15210
4199;14;568;15219
4209;8;570;15213
4237;8;566;15189
4220;6;593;15181
4215;9;576;15200
4223;14;587;15176
4242;11;586;15161
4245;12;597;15146
4217;14;600;15169
4217;12;620;15151
4219;16;605;15160
4219;13;600;15168
4225;14;615;15146
4218;14;624;15144
4216;17;620;15147
4176;17;635;15172
4197;14;591;15198
4183;11;624;15182
4170;14;624;15192
4149;13;624;15214
4144;10;630;15216
4159;13;620;15208
4171;10;615;15204
4163;15;617;15205
4172;9;616;15203
4149;18;623;15210
4158;14;640;15188
4156;14;645;15185
4143;14;645;15198
4139;14;650;15197
4131;16;664;15189
4119;9;683;15189
4114;11;687;15188
4122;9;679;15190
4121;16;651;15212
4129;19;655;15197
4112;16;683;15189
4103;19;668;15210
4099;20;668;15213
4087;18;649;15246
4070;14;656;15260
4072;14;643;15271
4092;16;641;15251
4098;15;656;15231
4090;16;669;15225
4067;18;692;15223
4036;15;685;15264
4044;16;685;15255
4036;18;663;15283
4038;20;674;15268
4065;19;671;15245
4052;19;660;15269
4072;19;639;15270
4089;17;644;15250
4072;20;657;15251
4059;23;636;15282
4055;23;650;15272
4054;17;645;15284
4048;17;658;15277
4068;16;635;15281
4060;18;631;15291
4042;17;648;15293
4046;16;645;15293
4035;17;642;15306
4033;14;653;15300
4036;16;642;15306
4038;18;620;15324
4034;16;623;15327
4048;11;639;15302
4040;15;638;15307
4074;13;641;15272
