Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19959;15;20;6
19946;17;29;8
19924;15;50;11
19883;13;84;20
19824;16;130;30
19719;19;205;57
19595;23;290;92
19347;29;472;152
18989;32;747;232
18435;39;1152;374
17590;46;1784;580
16386;46;2642;926
14780;45;3743;1432
12757;50;5098;2095
10523;56;6393;3028
8172;45;7665;4118
6080;39;8473;5408
4363;30;8855;6752
3129;25;8667;8179
2225;20;8304;9451
1634;18;7712;10636
1265;14;7015;11706
1003;20;6272;12705
829;27;5617;13527
748;32;4955;14265
651;32;4450;14867
602;30;3940;15428
585;24;3463;15928
572;27;3080;16321
567;34;2703;16696
581;25;2383;17011
597;23;2107;17273
624;26;1811;17539
652;22;1608;17718
690;23;1417;17870
708;18;1265;18009
746;21;1107;18126
776;24;985;18215
810;20;870;18300
862;16;765;18357
909;13;678;18400
964;11;610;18415
1009;12;520;18459
1048;12;460;18480
1095;12;414;18479
1158;10;370;18462
1217;4;315;18464
1279;6;267;18448
1338;0;243;18419
1394;1;227;18378
1452;2;195;18351
1509;2;171;18318
1571;2;154;18273
1616;2;135;18247
1672;1;125;18202
1713;4;114;18169
1775;2;105;18118
1848;2;94;18056
1893;1;95;18011
1972;1;82;17945
2021;2;75;17902
2068;2;75;17855
2123;2;69;17806
2182;2;65;17751
2234;2;61;17703
2286;3;58;17653
2335;2;53;17610
2387;1;48;17564
2440;1;44;17515
2486;1;38;17475
2558;1;40;17401
2603;1;38;17358
2651;1;35;17313
2707;1;35;17257
2756;1;36;17207
2814;1;33;17152
2858;1;30;17111
2897;3;28;17072
2940;2;26;17032
2979;1;26;16994
3018;1;20;16961
3058;1;20;16921
3102;0;20;16878
3143;0;18;16839
3185;0;17;16798
3231;0;14;16755
3278;0;14;16708
3321;0;8;16671
3363;0;5;16632
3405;0;6;16589
3453;0;6;16541
3500;0;5;16495
3536;0;4;16460
3582;0;4;16414
3631;0;4;16365
3677;0;4;16319
3726;0;2;16272
3748;0;2;16250
3810;0;3;16187
3851;0;1;16148
3901;0;1;16098
3939;0;2;16059
3977;0;2;16021
4016;0;2;15982
4063;0;2;15935
4108;0;3;15889
4145;0;3;15852
4196;0;3;15801
4244;0;4;15752
4284;0;4;15712
4335;0;4;15661
4385;0;3;15612
4425;0;3;15572
4468;0;3;15529
4506;0;3;15491
4538;0;4;15458
4573;0;5;15422
4614;0;4;15382
4643;0;5;15352
4680;0;6;15314
4712;0;6;15282
4767;0;6;15227
4817;0;9;15174
4865;0;10;15125
4920;0;10;15070
4955;0;13;15032
4983;0;15;15002
