Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19968;8;21;3
19959;6;28;7
19937;7;42;14
19899;16;61;24
19846;15;108;31
19762;16;172;50
19627;17;276;80
19425;30;418;127
19104;33;657;206
18636;36;1003;325
17947;42;1479;532
16929;46;2246;779
15457;43;3292;1208
13618;40;4517;1825
11401;50;5950;2599
9049;41;7311;3599
6806;36;8403;4755
4890;28;8987;6095
3486;27;9009;7478
2458;22;8700;8820
1814;26;8141;10019
1368;26;7472;11134
1070;24;6743;12163
854;24;6094;13028
697;23;5450;13830
609;24;4836;14531
553;27;4246;15174
525;30;3750;15695
520;32;3301;16147
526;28;2914;16532
537;28;2562;16873
552;29;2243;17176
545;33;1975;17447
583;25;1740;17652
605;18;1542;17835
638;19;1373;17970
661;20;1203;18116
710;22;1040;18228
743;25;911;18321
782;25;819;18374
822;20;753;18405
858;16;677;18449
905;19;593;18483
970;12;516;18502
1018;12;465;18505
1076;17;419;18488
1126;15;380;18479
1167;15;339;18479
1227;12;307;18454
1297;9;267;18427
1336;8;241;18415
1390;7;212;18391
1439;7;191;18363
1484;4;168;18344
1540;5;152;18303
1590;5;134;18271
1652;5;114;18229
1697;4;107;18192
1765;5;94;18136
1827;4;92;18077
1880;1;79;18040
1932;1;69;17998
1990;2;59;17949
2055;1;60;17884
2100;1;60;17839
2156;2;56;17786
2202;1;45;17752
2245;0;42;17713
2291;0;39;17670
2350;0;37;17613
2414;0;37;17549
2459;0;37;17504
2507;0;37;17456
2559;0;36;17405
2602;0;32;17366
2653;0;26;17321
2704;0;37;17259
2750;0;35;17215
2790;1;36;17173
2840;1;38;17121
2897;1;29;17073
2943;1;27;17029
2985;0;27;16988
3038;0;25;16937
3082;0;25;16893
3123;0;23;16854
3167;0;23;16810
3210;0;23;16767
3248;0;25;16727
3301;0;24;16675
3330;0;25;16645
3360;0;24;16616
3402;0;21;16577
3448;0;24;16528
3503;0;24;16473
3544;0;27;16429
3595;1;27;16377
3639;0;29;16332
3683;0;28;16289
3726;1;28;16245
3766;0;33;16201
3810;0;33;16157
3857;0;26;16117
3900;0;27;16073
3955;0;26;16019
4002;0;24;15974
4040;0;20;15940
4071;0;22;15907
4102;0;23;15875
4137;0;23;15840
4177;0;21;15802
4219;0;19;15762
4257;0;21;15722
4301;0;21;15678
4342;0;20;15638
4376;0;19;15605
4412;0;20;15568
4460;0;20;15520
4496;0;16;15488
4536;0;17;15447
4568;0;16;15416
4617;1;14;15368
