Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19965;7;23;5
19946;11;36;7
19914;14;60;12
19854;19;104;23
19764;24;162;50
19639;28;250;83
19452;25;394;129
19170;32;599;199
18723;39;935;303
18028;44;1452;476
17042;52;2148;758
15677;59;3131;1133
13902;59;4335;1704
11779;63;5661;2497
9391;68;7025;3516
7120;52;8077;4751
5202;49;8701;6048
3741;30;8914;7315
2666;36;8630;8668
1948;33;8135;9884
1437;30;7523;11010
1135;32;6760;12073
919;36;6080;12965
775;40;5414;13771
669;41;4837;14453
622;36;4283;15059
567;39;3795;15599
557;32;3324;16087
574;26;2938;16462
567;29;2587;16817
586;27;2287;17100
609;29;2021;17341
624;24;1800;17552
644;21;1584;17751
684;20;1393;17903
727;17;1226;18030
745;22;1091;18142
776;12;963;18249
816;9;860;18315
856;14;756;18374
904;14;661;18421
956;17;589;18438
991;12;522;18475
1057;12;481;18450
1106;10;435;18449
1153;8;381;18458
1192;10;333;18465
1243;13;297;18447
1289;9;277;18425
1350;7;252;18391
1408;5;233;18354
1451;2;218;18329
1503;6;193;18298
1565;2;173;18260
1623;1;152;18224
1654;1;144;18201
1725;2;140;18133
1765;3;125;18107
1813;0;107;18080
1868;0;99;18033
1924;0;89;17987
1965;2;83;17950
2006;1;76;17917
2072;2;76;17850
2119;0;70;17811
2180;0;60;17760
2241;0;56;17703
2299;0;49;17652
2362;0;45;17593
2408;0;38;17554
2458;0;35;17507
2525;0;29;17446
2594;0;29;17377
2648;0;25;17327
2700;0;24;17276
2765;0;21;17214
2815;0;22;17163
2872;0;22;17106
2912;0;18;17070
2954;0;20;17026
2994;0;17;16989
3048;0;15;16937
3108;0;14;16878
3144;0;15;16841
3186;0;15;16799
3220;0;15;16765
3274;1;14;16711
3326;0;16;16658
3382;0;18;16600
3430;0;17;16553
3470;0;17;16513
3521;0;15;16464
3558;0;13;16429
3591;1;15;16393
3637;0;12;16351
3683;0;10;16307
3724;0;10;16266
3757;0;11;16232
3802;0;12;16186
3844;0;11;16145
3910;0;9;16081
3956;0;8;16036
4002;0;6;15992
4048;0;6;15946
4107;0;7;15886
4154;0;6;15840
4204;0;6;15790
4244;0;8;15748
4283;0;10;15707
4334;0;8;15658
4374;0;12;15614
4416;0;15;15569
4468;0;14;15518
4504;1;13;15482
4548;0;14;15438
4591;0;14;15395
4636;0;13;15351
4660;0;15;15325
4706;0;17;15277
4737;0;13;15250
4784;0;12;15204
4826;0;12;15162
4861;0;12;15127
4892;0;11;15097
