Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19963;6;26;5
19944;10;35;11
19919;21;43;17
19883;16;75;26
19829;18;115;38
19737;25;183;55
19597;25;290;88
19403;27;421;149
19073;34;659;234
18594;37;999;370
17891;44;1500;565
16933;43;2161;863
15566;47;3137;1250
13790;46;4357;1807
11649;40;5741;2570
9365;41;6991;3603
7191;35;7997;4777
5259;31;8695;6015
3800;27;8832;7341
2756;26;8497;8721
2006;26;8064;9904
1469;29;7514;10988
1145;27;6771;12057
939;27;6083;12951
791;26;5434;13749
680;27;4770;14523
604;26;4239;15131
556;34;3773;15637
523;33;3330;16114
514;29;2943;16514
519;29;2597;16855
536;24;2246;17194
539;27;1988;17446
540;31;1782;17647
565;23;1603;17809
593;21;1424;17962
637;23;1233;18107
686;22;1084;18208
731;25;978;18266
774;21;881;18324
805;20;784;18391
845;17;692;18446
894;19;630;18457
948;14;578;18460
998;12;502;18488
1043;9;439;18509
1095;9;389;18507
1150;9;338;18503
1212;6;309;18473
1264;7;288;18441
1317;8;246;18429
1353;6;216;18425
1423;7;192;18378
1473;6;172;18349
1530;7;150;18313
1585;4;133;18278
1647;6;122;18225
1707;6;98;18189
1755;6;86;18153
1812;6;86;18096
1864;6;77;18053
1914;4;71;18011
1964;4;72;17960
2009;3;75;17913
2058;3;78;17861
2107;2;74;17817
2163;2;66;17769
2221;1;60;17718
2281;1;58;17660
2336;1;55;17608
2383;1;49;17567
2441;1;44;17514
2489;0;40;17471
2547;0;35;17418
2590;0;34;17376
2647;0;28;17325
2698;0;21;17281
2745;0;20;17235
2803;0;19;17178
2850;0;16;17134
2901;1;16;17082
2953;1;15;17031
3007;0;14;16979
3044;0;13;16943
3097;0;12;16891
3148;0;13;16839
3190;0;12;16798
3238;0;15;16747
3284;0;13;16703
3348;0;14;16638
3399;0;11;16590
3449;0;10;16541
3495;0;9;16496
3547;0;9;16444
3585;0;10;16405
3626;0;8;16366
3676;0;9;16315
3720;0;7;16273
3762;0;7;16231
3808;0;7;16185
3859;0;7;16134
3906;0;5;16089
3960;0;5;16035
3999;1;6;15994
4046;0;6;15948
4077;0;5;15918
4123;0;6;15871
4167;0;6;15827
4203;0;5;15792
4255;0;4;15741
4301;0;5;15694
4350;0;6;15644
4382;0;5;15613
4435;0;5;15560
4486;0;5;15509
4528;0;6;15466
4559;1;7;15433
4594;1;6;15399
4636;1;7;15356
4677;1;9;15313
4726;1;8;15265
4757;1;9;15233
4793;1;8;15198
4838;1;7;15154
4888;0;7;15105
4941;0;6;15053
4972;0;5;15023
5011;0;3;14986
5056;0;5;14939
5104;0;6;14890
5146;0;6;14848
5190;0;5;14805
5233;0;5;14762
5261;0;9;14730
5313;0;11;14676
5355;0;12;14633
5398;0;13;14589
5430;0;17;14553
5462;0;20;14518
5492;0;19;14489
5526;0;18;14456
5572;0;18;14410
5618;0;16;14366
5653;0;20;14327
5681;0;24;14295
5724;0;19;14257
5758;0;22;14220
5803;0;21;14176
5843;0;20;14137
5871;0;20;14109
5900;1;20;14079
5941;0;22;14037
5971;0;26;14003
5996;0;29;13975
6033;0;32;13935
6069;0;35;13896
6108;0;40;13852
6137;0;42;13821
6166;0;50;13784
6189;1;58;13752
6220;1;60;13719
6261;0;64;13675
6277;0;71;13652
6298;0;70;13632
6319;1;71;13609
6348;0;83;13569
6360;0;79;13561
6388;0;79;13533
6419;0;74;13507
6429;1;84;13486
6449;1;99;13451
6457;1;112;13430
6466;1;116;13417
6472;1;128;13399
6491;1;128;13380
6503;0;139;13358
6516;0;140;13344
6518;0;150;13332
6529;2;156;13313
6525;1;178;13296
6523;1;188;13288
6515;1;206;13278
6477;2;259;13262
6433;1;281;13285
6394;2;300;13304
6362;4;331;13303
6307;5;366;13322
6272;5;392;13331
6211;6;427;13356
6157;4;445;13394
6108;1;473;13418
6020;4;508;13468
5925;7;571;13497
5849;5;607;13539
5756;3;620;13621
5661;3;660;13676
5551;3;701;13745
5454;4;734;13808
5319;3;786;13892
5211;5;815;13969
5096;2;840;14062
4975;4;870;14151
4863;7;897;14233
4754;9;898;14339
4642;11;923;14424
4524;8;948;14520
4416;8;966;14610
4296;5;993;14706
4177;4;981;14838
4088;6;971;14935
4001;7;968;15024
3919;7;981;15093
3825;10;986;15179
3722;13;976;15289
3664;15;932;15389
