Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19963;9;21;7
19948;14;28;10
19924;13;49;14
19873;19;85;23
19808;26;129;37
19705;28;207;60
19547;31;318;104
19297;39;486;178
18954;46;724;276
18388;31;1159;422
17557;33;1788;622
16374;40;2620;966
14822;36;3689;1453
12862;39;4976;2123
10585;41;6369;3005
8325;37;7529;4109
6258;39;8338;5365
4538;39;8745;6678
3205;39;8706;8050
2299;30;8303;9368
1692;26;7738;10544
1281;27;7071;11621
996;27;6341;12636
829;26;5650;13495
715;17;5053;14215
632;21;4461;14886
590;21;3884;15505
557;27;3473;15943
553;27;3049;16371
545;30;2678;16747
563;26;2391;17020
563;28;2089;17320
580;29;1828;17563
600;25;1626;17749
626;19;1413;17942
674;17;1239;18070
714;16;1107;18163
755;21;983;18241
807;17;882;18294
842;15;792;18351
896;11;702;18391
938;7;642;18413
977;7;558;18458
1022;7;494;18477
1069;11;434;18486
1110;9;391;18490
1157;4;339;18500
1209;5;301;18485
1267;2;278;18453
1313;2;239;18446
1377;2;221;18400
1430;3;190;18377
1489;3;164;18344
1534;4;141;18321
1577;2;125;18296
1635;1;111;18253
1684;3;98;18215
1741;2;92;18165
1796;2;89;18113
1845;1;81;18073
1898;2;69;18031
1949;1;59;17991
2008;2;54;17936
2069;1;53;17877
2130;0;51;17819
2182;0;45;17773
2255;0;36;17709
2297;1;36;17666
2346;1;34;17619
2399;0;29;17572
2453;0;25;17522
2502;0;24;17474
2568;0;18;17414
2624;0;17;17359
2677;1;15;17307
2719;0;16;17265
2758;0;15;17227
2818;0;16;17166
2877;0;15;17108
2919;0;13;17068
2968;0;15;17017
3005;0;16;16979
3065;0;13;16922
3120;0;13;16867
3165;0;12;16823
3217;0;11;16772
3268;0;13;16719
3311;0;14;16675
3350;0;15;16635
3393;0;17;16590
3437;0;16;16547
3490;0;13;16497
3539;0;13;16448
3591;0;12;16397
3647;0;18;16335
3694;0;21;16285
3734;0;22;16244
3774;0;18;16208
3811;0;19;16170
3857;0;19;16124
3900;0;20;16080
3938;0;22;16040
3970;0;19;16011
4005;0;17;15978
4050;1;18;15931
4099;1;18;15882
4139;1;17;15843
4186;0;17;15797
4228;0;21;15751
4264;0;21;15715
4307;0;18;15675
4348;0;21;15631
4387;0;22;15591
4423;0;19;15558
4461;0;15;15524
4506;0;14;15480
4548;1;12;15439
4587;1;13;15399
4632;1;10;15357
4667;1;12;15320
4709;1;11;15279
4743;0;15;15242
4785;0;12;15203
4821;0;11;15168
4862;0;10;15128
4905;0;10;15085
4950;0;13;15037
5000;0;13;14987
5038;0;13;14949
5069;0;16;14915
5097;0;17;14886
5130;0;18;14852
5167;0;18;14815
5203;0;21;14776
5251;0;22;14727
5297;0;22;14681
5334;0;21;14645
5367;0;22;14611
5401;0;23;14576
5440;0;16;14544
5477;0;16;14507
5508;0;20;14472
5549;0;20;14431
5590;1;18;14391
5623;1;17;14359
5660;0;17;14323
5701;0;15;14284
5738;0;14;14248
5786;0;13;14201
5822;1;14;14163
5852;0;16;14132
5876;0;19;14105
5918;0;18;14064
5961;0;14;14025
5986;0;17;13997
6020;0;20;13960
6054;0;24;13922
6092;0;20;13888
6125;0;23;13852
6157;0;23;13820
6192;0;30;13778
6215;0;29;13756
6268;0;24;13708
6308;0;27;13665
6343;0;23;13634
6375;0;31;13594
6402;0;32;13566
6423;0;40;13537
6442;0;40;13518
6474;0;40;13486
6490;0;42;13468
6527;0;42;13431
6559;0;43;13398
6584;1;51;13364
6612;1;55;13332
6638;2;62;13298
6670;2;68;13260
6693;2;75;13230
6724;0;83;13193
6726;0;99;13175
6736;0;110;13154
6753;0;127;13120
6757;1;143;13099
6767;1;160;13072
6761;1;180;13058
6762;2;194;13042
6747;2;224;13027
6729;2;238;13031
6694;2;273;13031
6647;3;296;13054
6606;2;326;13066
6569;2;348;13081
6527;4;383;13086
6454;4;419;13123
6381;5;462;13152
6318;7;477;13198
6247;7;504;13242
6179;5;529;13287
6091;4;569;13336
6010;3;587;13400
5923;7;610;13460
5823;6;650;13521
5734;7;693;13566
5628;6;701;13665
5523;5;752;13720
5417;6;802;13775
