Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19960;9;26;5
19938;17;34;11
19900;24;58;18
19862;25;78;35
19805;22;128;45
19714;33;192;61
19578;37;293;92
19367;38;445;150
19050;40;673;237
18588;39;1005;368
17877;40;1518;565
16825;43;2292;840
15348;49;3348;1255
13483;47;4589;1881
11269;44;5976;2711
8950;39;7255;3756
6711;33;8273;4983
4841;27;8805;6327
3461;27;8802;7710
2477;24;8509;8990
1819;24;7959;10198
1370;27;7301;11302
1053;31;6633;12283
875;31;5922;13172
737;34;5283;13946
653;28;4696;14623
564;30;4139;15267
539;36;3644;15781
527;35;3253;16185
539;32;2842;16587
533;28;2528;16911
547;31;2195;17227
578;25;1903;17494
620;26;1659;17695
650;26;1444;17880
686;22;1281;18011
727;22;1112;18139
747;22;999;18232
799;19;884;18298
855;15;787;18343
897;12;686;18405
939;14;615;18432
991;12;541;18456
1049;12;485;18454
1111;9;425;18455
1157;9;382;18452
1201;11;339;18449
1263;8;307;18422
1311;11;271;18407
1369;6;246;18379
1436;6;197;18361
1482;6;191;18321
1524;6;171;18299
1588;5;155;18252
1633;3;138;18226
1686;3;130;18181
1737;4;119;18140
1786;3;103;18108
1848;0;89;18063
1916;1;81;18002
1970;1;73;17956
2037;1;63;17899
2095;0;57;17848
2153;0;55;17792
2205;0;51;17744
2250;0;47;17703
2315;0;39;17646
2372;0;38;17590
2432;0;34;17534
2471;0;35;17494
2521;0;35;17444
2590;0;32;17378
2628;1;35;17336
2670;0;34;17296
2727;0;20;17253
2770;0;22;17208
2823;0;24;17153
2872;0;24;17104
2913;0;25;17062
2950;0;20;17030
2997;1;21;16981
3041;1;21;16937
3110;1;19;16870
3142;1;19;16838
3191;1;15;16793
3245;2;9;16744
3307;2;7;16684
3354;2;3;16641
3405;2;6;16587
3459;2;8;16531
3510;1;10;16479
3563;1;12;16424
3606;1;10;16383
3655;1;11;16333
3691;1;13;16295
3734;2;11;16253
3786;0;13;16201
3844;0;11;16145
3892;0;5;16103
3929;0;4;16067
3973;0;4;16023
4026;0;4;15970
4077;0;5;15918
4126;0;5;15869
4164;0;6;15830
4204;0;6;15790
4250;0;4;15746
4295;0;4;15701
4327;0;6;15667
4362;0;7;15631
4401;0;6;15593
4449;0;7;15544
4487;0;7;15506
4536;0;10;15454
4574;0;9;15417
4623;0;10;15367
4673;0;9;15318
4718;0;8;15274
4766;0;6;15228
4809;0;6;15185
4847;0;8;15145
4873;0;11;15116
4905;0;9;15086
4947;0;9;15044
4987;0;7;15006
5027;1;7;14965
5068;1;11;14920
5114;1;11;14874
5160;0;13;14827
5204;0;12;14784
5237;0;12;14751
5270;0;12;14718
5304;0;14;14682
5331;0;13;14656
5372;0;15;14613
5410;0;19;14571
5463;0;19;14518
5504;0;18;14478
5543;0;20;14437
5572;0;23;14405
5616;0;26;14358
5643;1;29;14327
5675;0;33;14292
5704;0;35;14261
5744;2;42;14212
5776;3;45;14176
5806;3;47;14144
5836;3;46;14115
5861;2;59;14078
5878;2;59;14061
5911;0;71;14018
5937;1;78;13984
5968;0;87;13945
5994;0;86;13920
6008;1;95;13896
6027;0;105;13868
6040;1;116;13843
6044;1;135;13820
6059;1;134;13806
6068;1;149;13782
6059;3;167;13771
6069;2;171;13758
6073;3;179;13745
6071;2;204;13723
6062;3;230;13705
6043;1;259;13697
6015;1;267;13717
5990;1;294;13715
5972;4;301;13723
5949;4;314;13733
5914;3;344;13739
5864;1;379;13756
5823;1;407;13769
5770;2;429;13799
5719;3;446;13832
5668;2;472;13858
5639;3;492;13866
5551;5;535;13909
5472;2;572;13954
5407;2;602;13989
5320;4;634;14042
5239;2;662;14097
5146;3;678;14173
5067;3;701;14229
4973;5;750;14272
4905;4;743;14348
4797;4;786;14413
4692;7;807;14494
4607;9;800;14584
4497;12;839;14652
4416;10;843;14731
4345;6;845;14804
4292;8;828;14872
4213;10;833;14944
4143;9;854;14994
4083;8;834;15075
4009;9;840;15142
3964;9;842;15185
3904;10;835;15251
3832;18;821;15329
3759;15;841;15385
3687;17;842;15454
3640;13;808;15539
3601;13;784;15602
3576;9;752;15663
3546;10;729;15715
3520;11;716;15753
3479;10;724;15787
3460;4;719;15817
3458;5;676;15861
3419;9;668;15904
3415;9;663;15913
3390;12;657;15941
3376;13;619;15992
3377;12;615;15996
3373;10;602;16015
3365;11;588;16036
3364;9;585;16042
3349;9;572;16070
3365;12;549;16074
3365;10;523;16102
3358;14;507;16121
3342;9;509;16140
3362;8;508;16122
3389;6;485;16120
3406;6;464;16124
3422;2;438;16138
3449;4;408;16139
3471;3;401;16125
3516;4;372;16108
3540;6;361;16093
3612;8;342;16038
3649;9;337;16005
3685;7;331;15977
3721;10;328;15941
3750;10;323;15917
3770;11;321;15898
3795;8;318;15879
3839;11;313;15837
3871;10;323;15796
3887;12;327;15774
3910;9;332;15749
3945;11;332;15712
3978;10;346;15666
4010;10;346;15634
4039;13;340;15608
4068;12;334;15586
4103;8;336;15553
4138;8;320;15534
4164;7;332;15497
4178;7;346;15469
4189;8;353;15450
4218;9;345;15428
4247;11;346;15396
4271;8;349;15372
4303;10;351;15336
4319;8;358;15315
4309;8;374;15309
4335;5;383;15277
4341;4;404;15251
4354;6;402;15238
4359;7;402;15232
4379;8;413;15200
4420;7;415;15158
4427;7;432;15134
4433;5;437;15125
4450;5;435;15110
4446;5;450;15099
4447;6;455;15092
4444;9;475;15072
4462;11;459;15068
4475;9;473;15043
4484;9;486;15021
4466;9;503;15022
4484;11;502;15003
4487;12;501;15000
4469;14;516;15001
4480;12;517;14991
4483;11;522;14984
4485;10;520;14985
4462;11;522;15005
4467;9;535;14989
4466;10;534;14990
4447;9;563;14981
4421;11;566;15002
4418;10;563;15009
4426;6;564;15004
4417;9;569;15005
4412;11;579;14998
4402;11;597;14990
4400;13;586;15001
4377;14;614;14995
4355;11;629;15005
4352;14;626;15008
4333;20;635;15012
4310;18;668;15004
4290;12;682;15016
4267;13;673;15047
4226;15;701;15058
4191;13;676;15120
4158;14;677;15151
4140;13;676;15171
4140;16;667;15177
4125;13;668;15194
4123;14;662;15201
4111;14;654;15221
4080;17;654;15249
4073;18;648;15261
4092;19;630;15259
4068;17;650;15265
4059;20;649;15272
4075;24;636;15265
4079;24;638;15259
4079;19;644;15258
4081;17;641;15261
4074;16;646;15264
4076;22;633;15269
4077;18;627;15278
4055;12;638;15295
4070;9;613;15308
4065;13;605;15317
4094;15;589;15302
4122;22;580;15276
4138;16;585;15261
4141;15;575;15269
4126;12;580;15282
4138;13;569;15280
4147;6;562;15285
4149;8;567;15276
4169;13;556;15262
4192;19;546;15243
4198;13;537;15252
4223;9;502;15266
4235;10;519;15236
4254;7;533;15206
4273;10;532;15185
4299;11;534;15156
4303;9;558;15130
4304;12;582;15102
4320;14;585;15081
4324;14;601;15061
4346;14;598;15042
4334;8;623;15035
4347;6;629;15018
4351;6;626;15017
4341;7;626;15026
4332;9;615;15044
4332;7;628;15033
4318;10;653;15019
4327;11;632;15030
4291;11;658;15040
4260;12;668;15060
4260;14;650;15076
4253;14;677;15056
4254;15;668;15063
4229;17;658;15096
4214;15;668;15103
4234;15;671;15080
4221;17;674;15088
4207;20;666;15107
4209;18;655;15118
4194;19;656;15131
4186;15;674;15125
4203;19;686;15092
4191;14;712;15083
4190;14;710;15086
4169;14;717;15100
4139;13;721;15127
4112;16;718;15154
4102;18;705;15175
4086;15;710;15189
4064;11;700;15225
4023;10;731;15236
4019;11;689;15281
3995;6;717;15282
3969;10;714;15307
3972;13;710;15305
3964;16;719;15301
3944;17;717;15322
3966;18;675;15341
3973;19;670;15338
3951;13;683;15353
3974;14;663;15349
3975;17;649;15359
3942;15;663;15380
3945;15;639;15401
3966;12;639;15383
3977;16;608;15399
3973;17;599;15411
3974;14;607;15405
3973;15;596;15416
3981;12;586;15421
3989;16;561;15434
4014;17;546;15423
4036;18;537;15409
4015;14;577;15394
4018;10;589;15383
4035;13;575;15377
4045;9;568;15378
4052;16;557;15375
4073;17;555;15355
4106;14;546;15334
4121;9;556;15314
4153;11;550;15286
4154;8;562;15276
4152;7;568;15273
4171;11;558;15260
4163;13;555;15269
4170;11;580;15239
4165;9;588;15238
4160;9;597;15234
4163;9;581;15247
4186;10;578;15226
4186;12;572;15230
4172;16;598;15214
4159;14;586;15241
4164;11;586;15239
4193;8;601;15198
4173;12;624;15191
4153;13;608;15226
4133;24;619;15224
4114;25;642;15219
4132;19;614;15235
4143;16;619;15222
4153;17;615;15215
4117;17;637;15229
4097;11;648;15244
4087;10;649;15254
4098;13;653;15236
4079;12;670;15239
4103;13;651;15233
4100;13;655;15232
4069;10;666;15255
4032;11;677;15280
4041;11;664;15284
4037;10;660;15293
4018;10;687;15285
4001;12;681;15306
3988;15;678;15319
3972;11;684;15333
3951;10;682;15357
3926;10;663;15401
3940;12;659;15389
3945;12;666;15377
3937;11;668;15384
3936;7;651;15406
3942;8;642;15408
3949;9;654;15388
3943;17;648;15392
3970;16;621;15393
3982;13;627;15378
3993;18;606;15383
4000;13;594;15393
3985;12;604;15399
3993;9;595;15403
3996;10;591;15403
3999;10;590;15401
3989;9;598;15404
3993;7;616;15384
4002;9;621;15368
3994;11;643;15352
3990;9;637;15364
4006;9;632;15353
3976;12;615;15397
3966;9;618;15407
3946;9;632;15413
3924;9;641;15426
3934;10;636;15420
3968;14;627;15391
3963;18;639;15380
3967;16;626;15391
3985;14;620;15381
3992;16;615;15377
3992;18;626;15364
3980;20;610;15390
3977;16;599;15408
4017;10;562;15411
4029;8;565;15398
4043;9;569;15379
4036;12;551;15401
4035;15;553;15397
4049;9;561;15381
4081;10;555;15354
4127;13;544;15316
4131;16;521;15332
4157;15;526;15302
4176;13;535;15276
4200;9;525;15266
4198;9;523;15270
4221;13;522;15244
4234;13;537;15216
4253;13;539;15195
4257;12;558;15173
4266;11;562;15161
4273;10;562;15155
4280;10;556;15154
4304;12;561;15123
4308;10;558;15124
4288;13;568;15131
4302;10;559;15129
4332;7;536;15125
4326;14;541;15119
4351;17;555;15077
4361;21;538;15080
4361;20;550;15069
4383;14;551;15052
4401;15;548;15036
4396;20;562;15022
4415;22;551;15012
4415;18;575;14992
4404;15;590;14991
4363;21;626;14990
4377;16;607;15000
4357;15;630;14998
4340;13;636;15011
4319;11;670;15000
4332;8;675;14985
4334;7;685;14974
4302;7;702;14989
4281;10;730;14979
4231;15;731;15023
4222;21;722;15035
4205;16;736;15043
4188;16;725;15071
4186;17;706;15091
4157;14;712;15117
4148;16;711;15125
4101;16;750;15133
4068;14;769;15149
4056;19;767;15158
4030;16;774;15180
4030;18;748;15204
4026;26;748;15200
4001;20;767;15212
4000;16;778;15206
3992;19;783;15206
3972;18;780;15230
3966;15;760;15259
3963;18;760;15259
3955;18;743;15284
3937;13;747;15303
3933;11;742;15314
3901;14;746;15339
3893;20;749;15338
3867;16;763;15354
3857;20;752;15371
3860;18;754;15368
3860;19;737;15384
3858;22;745;15375
3833;20;766;15381
3822;24;776;15378
3803;27;769;15401
3814;22;750;15414
3808;21;754;15417
3822;17;735;15426
3833;17;703;15447
3837;16;693;15454
3821;16;685;15478
3816;12;658;15514
3810;9;661;15520
3795;15;655;15535
3793;13;662;15532
3804;11;655;15530
3826;12;647;15515
3816;12;625;15547
3818;10;622;15550
3816;14;610;15560
3857;10;599;15534
3875;17;578;15530
3890;17;593;15500
3908;16;583;15493
3935;14;581;15470
3932;13;591;15464
3934;16;591;15459
3960;13;584;15443
3970;13;592;15425
3989;14;596;15401
4005;11;571;15413
4020;11;569;15400
4027;12;566;15395
4000;16;580;15404
3998;17;576;15409
4007;15;580;15398
4014;15;584;15387
4015;14;586;15385
4037;15;570;15378
4058;12;577;15353
4063;15;578;15344
4079;14;574;15333
4091;9;579;15321
4094;10;574;15322
4083;14;584;15319
4077;12;601;15310
4072;13;609;15306
4085;14;589;15312
4088;16;588;15308
4095;15;591;15299
4121;16;582;15281
4116;14;575;15295
4126;11;597;15266
4137;9;591;15263
4153;11;568;15268
4171;8;575;15246
4160;10;584;15246
4151;9;593;15247
4160;9;612;15219
4175;10;616;15199
4149;14;624;15213
4157;13;634;15196
4162;19;625;15194
4174;19;612;15195
4161;18;632;15189
4159;19;643;15179
4149;21;657;15173
4127;21;670;15182
4107;24;693;15176
4116;21;701;15162
4101;15;730;15154
4089;19;730;15162
4091;20;726;15163
4050;18;737;15195
4035;18;751;15196
4019;19;753;15209
4012;14;736;15238
3984;14;752;15250
3961;16;737;15286
3963;17;738;15282
3952;16;720;15312
3940;14;718;15328
3953;13;714;15320
3922;16;714;15348
3901;15;701;15383
3923;13;673;15391
3926;16;661;15397
3912;18;675;15395
3883;16;689;15412
3851;17;703;15429
3853;21;680;15446
3870;19;656;15455
3875;23;629;15473
3884;17;635;15464
3889;16;637;15458
3890;14;637;15459
3893;11;635;15461
3896;9;643;15452
3890;10;662;15438
3889;14;656;15441
3895;16;651;15438
3900;13;642;15445
3918;14;619;15449
3908;17;628;15447
3882;19;642;15457
3904;16;621;15459
3923;13;605;15459
3931;18;605;15446
3958;14;600;15428
3996;11;605;15388
4003;11;595;15391
4009;14;588;15389
4006;14;592;15388
4027;16;582;15375
4034;16;591;15359
4069;14;565;15352
4083;13;576;15328
4103;13;567;15317
4121;20;551;15308
4146;20;545;15289
4146;13;558;15283
4142;16;567;15275
4155;12;554;15279
4162;13;556;15269
4164;13;555;15268
4178;14;549;15259
4193;14;543;15250
4214;5;543;15238
4220;7;573;15200
4197;10;563;15230
4220;12;568;15200
4241;13;558;15188
4265;14;556;15165
4262;12;561;15165
4246;11;582;15161
4240;15;574;15171
4242;14;567;15177
4224;14;591;15171
4248;13;592;15147
4274;11;598;15117
4303;11;597;15089
4303;15;579;15103
4313;12;579;15096
4312;14;579;15095
4325;11;571;15093
4320;10;569;15101
4324;8;554;15114
4334;8;567;15091
4352;6;577;15065
4354;5;581;15060
4364;8;576;15052
4364;10;600;15026
4376;7;598;15019
4374;11;607;15008
4374;11;619;14996
4382;11;632;14975
4370;11;653;14966
4337;6;673;14984
4348;7;669;14976
4343;14;652;14991
4343;13;664;14980
4309;11;689;14991
4302;13;677;15008
4296;17;675;15012
4239;21;681;15059
4238;17;659;15086
4217;19;669;15095
4196;20;693;15091
4214;16;671;15099
4196;13;683;15108
4210;14;653;15123
4185;17;646;15152
4162;16;663;15159
4155;14;658;15173
4149;12;675;15164
4152;13;672;15163
4152;19;689;15140
4142;20;697;15141
4142;17;712;15129
4130;18;697;15155
4086;16;699;15199
4092;17;687;15204
