Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19957;8;29;6
19930;15;46;9
19897;24;59;20
19855;26;85;34
19786;26;136;52
19690;28;204;78
19515;27;340;118
19292;27;491;190
18936;33;761;270
18360;36;1205;399
17471;39;1880;610
16230;32;2790;948
14527;47;3946;1480
12428;56;5322;2194
10087;47;6719;3147
7649;50;7985;4316
5606;49;8649;5696
3986;40;8939;7035
2796;30;8753;8421
2027;32;8265;9676
1496;33;7664;10807
1138;30;6958;11874
925;29;6242;12804
776;33;5543;13648
682;26;4935;14357
593;23;4354;15030
556;26;3857;15561
536;28;3408;16028
518;29;3006;16447
532;30;2616;16822
543;30;2282;17145
550;31;2020;17399
581;25;1803;17591
618;20;1575;17787
671;18;1385;17926
724;16;1230;18030
740;18;1088;18154
777;16;954;18253
788;17;846;18349
833;16;759;18392
869;16;680;18435
921;16;603;18460
973;15;546;18466
1018;13;495;18474
1054;12;440;18494
1099;12;385;18504
1146;10;344;18500
1205;10;309;18476
1278;10;278;18434
1344;8;246;18402
1400;9;234;18357
1456;6;222;18316
1520;8;201;18271
1597;6;182;18215
1640;4;165;18191
1693;2;145;18160
1749;3;123;18125
1818;3;112;18067
1874;3;101;18022
1932;3;97;17968
1988;2;91;17919
2046;3;85;17866
2105;4;79;17812
2160;3;71;17766
2219;2;65;17714
2287;2;61;17650
2343;2;58;17597
2397;0;49;17554
2432;0;45;17523
2482;0;38;17480
2546;0;38;17416
2592;0;35;17373
2655;0;29;17316
2710;0;24;17266
2770;0;23;17207
2817;0;19;17164
2865;0;18;17117
2923;0;17;17060
2963;0;14;17023
3014;0;13;16973
3071;0;12;16917
3121;0;11;16868
3166;0;13;16821
3216;0;11;16773
3270;0;9;16721
3315;0;9;16676
3365;0;9;16626
3404;0;9;16587
3441;0;5;16554
3492;0;4;16504
3540;0;4;16456
3584;0;4;16412
3622;0;3;16375
3671;0;3;16326
3719;0;2;16279
3756;0;2;16242
3801;0;2;16197
3845;0;3;16152
3896;0;3;16101
3928;0;4;16068
3975;0;3;16022
4012;0;2;15986
4056;0;3;15941
4105;0;3;15892
4139;0;4;15857
4179;0;4;15817
4227;0;4;15769
4263;0;3;15734
4331;0;3;15666
4379;0;2;15619
4419;0;2;15579
4461;0;3;15536
4518;0;2;15480
4564;0;2;15434
4599;0;2;15399
4642;0;1;15357
4703;0;1;15296
4745;0;0;15255
4797;0;0;15203
4841;0;0;15159
4881;0;0;15119
4941;0;0;15059
4975;0;0;15025
5010;0;0;14990
5051;0;0;14949
5098;0;0;14902
5129;0;0;14871
5164;0;0;14836
5202;0;0;14798
5240;0;0;14760
5295;0;0;14705
5328;0;0;14672
5365;0;0;14635
5395;0;0;14605
5420;0;0;14580
5457;0;0;14543
5499;0;0;14501
5532;0;0;14468
5576;0;0;14424
5620;0;0;14380
5660;0;0;14340
5697;0;0;14303
5733;0;0;14267
5783;0;0;14217
5822;0;0;14178
5856;0;0;14144
5902;0;0;14098
5938;0;0;14062
5975;0;0;14025
6016;0;0;13984
6052;0;0;13948
6082;0;0;13918
6116;0;0;13884
6159;0;0;13841
6204;0;0;13796
6244;0;0;13756
6292;0;0;13708
6332;0;0;13668
6377;0;0;13623
6409;0;0;13591
6433;0;0;13567
6478;0;0;13522
6518;0;0;13482
6548;0;0;13452
6595;0;0;13405
6625;0;0;13375
6659;0;0;13341
6698;0;0;13302
6743;0;0;13257
6773;0;0;13227
6804;0;0;13196
6831;0;0;13169
6874;0;0;13126
6916;0;0;13084
6954;0;0;13046
6995;0;0;13005
7025;0;0;12975
7066;0;0;12934
7105;0;0;12895
7144;0;0;12856
7184;0;0;12816
7231;0;0;12769
7271;0;0;12729
7302;0;0;12698
7340;0;0;12660
7361;0;0;12639
7407;0;0;12593
7443;0;0;12557
7479;0;0;12521
7513;0;0;12487
7544;0;0;12456
7580;0;0;12420
7604;0;0;12396
7645;0;0;12355
7681;0;0;12319
7716;0;0;12284
7750;0;0;12250
7782;0;0;12218
7819;0;0;12181
