Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19959;11;26;4
19938;16;39;7
19916;18;48;18
19879;17;78;26
19818;19;123;40
19738;22;171;69
19561;32;305;102
19352;37;446;165
19031;32;683;254
18550;43;1013;394
17859;42;1516;583
16839;43;2242;876
15360;41;3324;1275
13509;38;4589;1864
11271;38;6009;2682
8868;38;7346;3748
6589;36;8449;4926
4737;31;8938;6294
3420;29;8903;7648
2432;28;8574;8966
1781;23;8009;10187
1329;25;7350;11296
1044;25;6608;12323
857;21;5949;13173
710;24;5340;13926
653;26;4700;14621
594;25;4148;15233
574;26;3653;15747
565;23;3189;16223
547;30;2820;16603
548;22;2499;16931
565;27;2199;17209
590;29;1946;17435
630;27;1713;17630
647;27;1510;17816
682;27;1335;17956
719;25;1163;18093
749;28;1031;18192
802;24;912;18262
851;17;820;18312
879;16;735;18370
932;16;646;18406
981;12;578;18429
1021;10;529;18440
1077;10;460;18453
1128;12;398;18462
1192;5;370;18433
1238;6;328;18428
1295;4;292;18409
1343;7;262;18388
1388;6;232;18374
1439;6;212;18343
1503;6;190;18301
1577;3;169;18251
1623;4;146;18227
1689;4;129;18178
1752;3;123;18122
1808;3;112;18077
1864;2;105;18029
1927;2;94;17977
1980;1;82;17937
2038;2;76;17884
2101;3;72;17824
2145;3;63;17789
2210;1;59;17730
2271;0;54;17675
2321;0;58;17621
2384;0;51;17565
2429;0;47;17524
2501;0;43;17456
2551;0;45;17404
2607;0;42;17351
2662;0;33;17305
2703;0;31;17266
2740;0;29;17231
2793;0;31;17176
2835;0;25;17140
2877;0;24;17099
2926;1;24;17049
2974;1;25;17000
3022;0;28;16950
3069;0;25;16906
3122;0;23;16855
3165;0;28;16807
3213;0;26;16761
3247;0;25;16728
3299;0;25;16676
3354;0;27;16619
3404;0;25;16571
3458;0;26;16516
3504;0;23;16473
3566;1;21;16412
3607;0;23;16370
3648;0;23;16329
3690;0;16;16294
3754;0;16;16230
3791;0;15;16194
3828;0;17;16155
3873;0;19;16108
3911;2;20;16067
3950;2;18;16030
3987;1;19;15993
4028;1;22;15949
4062;1;22;15915
4102;1;18;15879
4150;1;20;15829
4194;1;19;15786
4234;1;22;15743
4274;1;22;15703
4317;1;24;15658
4347;1;24;15628
4386;1;26;15587
4417;1;25;15557
4463;1;25;15511
4512;1;23;15464
4546;1;23;15430
4582;0;23;15395
4640;0;22;15338
4675;0;19;15306
4706;0;21;15273
4744;0;18;15238
4782;0;18;15200
4822;0;16;15162
4863;1;14;15122
4905;1;13;15081
4955;1;14;15030
5000;1;16;14983
5031;1;19;14949
5091;1;18;14890
5132;1;15;14852
5170;1;13;14816
5207;0;12;14781
5256;1;13;14730
5303;2;16;14679
5335;2;17;14646
5366;2;19;14613
5409;1;19;14571
5451;1;19;14529
5486;0;21;14493
5522;0;21;14457
5553;0;20;14427
5579;0;23;14398
5612;0;21;14367
5659;0;22;14319
5697;0;20;14283
5736;0;25;14239
5770;0;29;14201
5806;0;31;14163
5840;0;36;14124
5858;0;46;14096
5887;0;54;14059
5919;0;58;14023
5952;0;59;13989
5977;0;56;13967
6005;0;65;13930
6022;1;79;13898
6050;1;82;13867
6064;1;89;13846
6079;1;94;13826
6111;0;96;13793
6131;1;102;13766
6148;4;113;13735
6151;1;132;13716
6159;2;146;13693
6184;3;154;13659
6180;2;167;13651
6175;2;173;13650
6166;2;195;13637
6160;1;200;13639
6142;0;231;13627
6127;0;245;13628
6126;0;266;13608
6100;0;288;13612
6065;1;301;13633
6034;2;321;13643
5998;3;351;13648
5962;3;367;13668
5897;3;415;13685
5842;3;442;13713
5794;3;472;13731
5749;2;496;13753
5667;2;523;13808
5591;6;538;13865
5532;7;573;13888
5466;9;597;13928
5381;8;641;13970
5297;9;669;14025
5211;6;699;14084
5135;4;731;14130
5060;4;738;14198
4978;6;770;14246
4903;7;799;14291
4791;7;841;14361
4674;8;880;14438
4576;10;895;14519
4493;11;882;14614
4386;11;898;14705
4320;13;863;14804
4238;10;889;14863
4146;8;899;14947
4053;9;915;15023
3950;10;936;15104
3866;12;947;15175
3773;9;960;15258
3676;10;980;15334
3606;10;974;15410
3557;12;946;15485
3489;11;920;15580
3428;7;917;15648
3352;8;924;15716
3299;17;898;15786
3267;16;848;15869
3238;15;826;15921
3224;12;808;15956
3203;11;784;16002
3163;13;775;16049
3158;12;725;16105
3139;10;717;16134
3128;8;701;16163
3105;4;683;16208
3122;5;665;16208
3108;8;642;16242
3113;12;635;16240
3110;12;623;16255
3128;10;608;16254
3115;8;591;16286
3137;13;572;16278
3160;14;531;16295
3191;13;514;16282
3213;9;512;16266
3214;9;531;16246
3218;9;526;16247
3239;7;511;16243
3272;8;507;16213
3307;13;478;16202
3343;11;432;16214
3373;8;428;16191
3422;8;402;16168
3461;8;386;16145
3482;7;384;16127
3525;9;360;16106
3551;7;368;16074
3568;8;360;16064
3622;6;337;16035
3673;7;320;16000
3726;8;323;15943
3761;10;309;15920
3783;9;304;15904
3810;10;304;15876
3841;9;308;15842
3891;10;311;15788
3938;13;305;15744
3965;11;308;15716
4005;12;302;15681
4040;14;304;15642
4084;18;305;15593
4102;18;305;15575
4128;16;311;15545
4177;15;302;15506
4193;14;315;15478
4211;14;325;15450
4252;13;347;15388
4262;14;360;15364
4268;15;374;15343
4294;16;381;15309
4321;17;394;15268
4336;12;409;15243
4328;12;434;15226
4341;15;434;15210
4356;14;420;15210
4376;14;413;15197
4408;15;399;15178
4421;13;414;15152
4467;9;406;15118
4495;12;403;15090
4519;15;386;15080
4517;13;394;15076
4529;12;400;15059
4538;9;403;15050
4539;8;418;15035
4561;8;417;15014
4589;6;416;14989
4600;11;407;14982
