Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19957;10;30;3
19939;16;36;9
19907;22;54;17
19875;18;77;30
19815;26;115;44
19710;33;197;60
19566;31;311;92
19362;36;454;148
19031;39;687;243
18519;34;1068;379
17751;44;1622;583
16712;48;2340;900
15269;41;3372;1318
13350;39;4677;1934
11070;41;6115;2774
8679;42;7453;3826
6508;34;8383;5075
4717;37;8848;6398
3317;29;8854;7800
2343;30;8499;9128
1713;28;7904;10355
1312;29;7155;11504
1012;28;6495;12465
850;27;5769;13354
737;31;5147;14085
655;34;4546;14765
612;32;3976;15380
596;39;3489;15876
584;39;3085;16292
557;38;2756;16649
554;31;2417;16998
564;33;2138;17265
594;27;1866;17513
610;24;1646;17720
650;24;1448;17878
688;24;1281;18007
721;22;1154;18103
764;17;986;18233
814;14;880;18292
845;16;762;18377
895;14;678;18413
959;12;596;18433
1009;15;514;18462
1057;13;456;18474
1103;14;403;18480
1165;10;353;18472
1214;10;327;18449
1257;13;285;18445
1302;8;264;18426
1365;5;240;18390
1430;3;207;18360
1481;4;186;18329
1548;4;166;18282
1589;5;144;18262
1645;4;129;18222
1697;3;121;18179
1752;1;109;18138
1805;1;99;18095
1863;1;87;18049
1912;1;74;18013
1973;1;61;17965
2025;1;47;17927
2078;1;38;17883
2139;1;38;17822
2195;2;33;17770
2241;1;29;17729
2295;0;26;17679
2350;0;25;17625
2401;0;26;17573
2461;0;25;17514
2523;0;23;17454
2575;1;21;17403
2621;1;21;17357
2661;1;22;17316
2691;2;21;17286
2738;2;20;17240
2792;2;19;17187
2841;2;13;17144
2889;1;17;17093
2940;1;15;17044
3004;0;13;16983
3062;0;10;16928
3109;0;11;16880
3155;0;12;16833
3202;0;11;16787
3252;0;12;16736
3296;0;12;16692
3342;1;8;16649
3394;0;10;16596
3440;0;12;16548
3483;0;11;16506
3530;0;9;16461
3587;0;9;16404
3635;0;9;16356
3679;0;7;16314
3722;0;6;16272
3759;0;7;16234
3800;0;6;16194
3846;0;7;16147
3899;0;8;16093
3945;0;5;16050
3992;1;5;16002
4036;1;4;15959
4094;1;5;15900
4155;1;3;15841
4195;0;4;15801
4240;0;4;15756
4288;0;4;15708
4332;0;4;15664
4370;0;3;15627
4410;0;5;15585
4451;0;6;15543
4479;0;8;15513
4514;0;9;15477
4549;0;10;15441
4581;0;8;15411
4616;0;7;15377
4657;0;7;15336
4690;0;5;15305
4732;0;6;15262
4784;0;6;15210
4828;0;3;15169
4883;0;3;15114
4921;0;1;15078
4969;0;1;15030
5008;0;1;14991
5052;0;1;14947
5098;0;1;14901
5133;0;1;14866
5166;0;1;14833
5206;0;0;14794
5246;0;0;14754
5293;0;0;14707
5341;0;0;14659
5379;0;0;14621
5419;0;0;14581
5459;0;0;14541
5497;0;0;14503
5545;0;0;14455
5588;0;0;14412
5635;0;0;14365
5679;0;0;14321
5727;0;0;14273
5758;0;0;14242
5792;0;0;14208
5847;0;0;14153
5880;0;0;14120
5925;0;0;14075
5960;0;0;14040
6003;0;0;13997
6036;0;0;13964
6083;0;0;13917
6131;0;0;13869
6176;0;0;13824
6208;0;0;13792
6247;0;0;13753
6283;0;0;13717
6322;0;0;13678
6377;0;0;13623
6415;0;0;13585
6452;0;0;13548
6486;0;0;13514
6530;0;0;13470
6578;0;0;13422
6614;0;0;13386
6647;0;0;13353
6692;0;0;13308
6733;0;0;13267
6767;0;0;13233
6799;0;0;13201
6841;0;0;13159
6885;0;0;13115
6911;0;0;13089
6951;0;0;13049
6983;0;0;13017
7018;0;0;12982
7054;0;0;12946
7089;0;0;12911
7123;0;0;12877
7157;0;0;12843
7182;0;0;12818
7219;0;0;12781
7260;0;0;12740
7288;0;0;12712
7315;0;0;12685
7348;0;0;12652
7381;0;0;12619
7407;0;0;12593
7438;0;0;12562
7475;0;0;12525
7515;0;0;12485
7550;0;0;12450
7569;0;0;12431
7603;0;0;12397
7632;0;0;12368
7670;0;0;12330
7705;0;0;12295
7739;0;0;12261
7772;0;0;12228
7806;0;0;12194
7843;0;0;12157
7878;0;0;12122
7917;0;0;12083
7960;0;0;12040
7985;0;0;12015
8021;0;0;11979
8064;0;0;11936
8105;0;0;11895
8132;0;0;11868
8161;0;0;11839
8188;0;0;11812
8219;0;0;11781
8240;0;0;11760
8273;0;0;11727
8311;0;0;11689
8342;0;0;11658
8378;0;0;11622
8407;0;0;11593
8435;0;0;11565
8467;0;0;11533
8500;0;0;11500
8534;0;0;11466
8560;0;0;11440
8591;0;0;11409
8618;0;0;11382
8640;0;0;11360
8678;0;0;11322
8706;0;0;11294
8739;0;0;11261
8770;0;0;11230
8798;0;0;11202
8832;0;0;11168
8875;0;0;11125
8907;0;0;11093
8948;0;0;11052
8977;0;0;11023
9013;0;0;10987
9038;0;0;10962
9073;0;0;10927
9105;0;0;10895
9133;0;0;10867
9162;0;0;10838
9199;0;0;10801
9230;0;0;10770
9267;0;0;10733
9296;0;0;10704
9320;0;0;10680
9353;0;0;10647
9376;0;0;10624
9412;0;0;10588
9437;0;0;10563
9468;0;0;10532
9495;0;0;10505
9526;0;0;10474
9553;0;0;10447
9580;0;0;10420
9608;0;0;10392
9646;0;0;10354
9670;0;0;10330
9691;0;0;10309
9714;0;0;10286
9740;0;0;10260
9770;0;0;10230
9800;0;0;10200
