Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19966;10;19;5
19954;9;31;6
19924;13;55;8
19883;20;78;19
19809;22;140;29
19686;18;229;67
19510;27;345;118
19265;30;517;188
18854;34;837;275
18228;39;1296;437
17348;52;1921;679
16114;59;2801;1026
14423;57;3994;1526
12309;58;5400;2233
10020;66;6735;3179
7687;52;7954;4307
5635;47;8672;5646
4057;43;8863;7037
2891;35;8634;8440
2052;33;8173;9742
1507;29;7562;10902
1192;34;6891;11883
977;37;6185;12801
818;40;5483;13659
730;36;4894;14340
627;38;4327;15008
568;34;3818;15580
538;29;3380;16053
535;31;3009;16425
550;24;2622;16804
556;23;2340;17081
556;19;2076;17349
567;19;1797;17617
597;19;1550;17834
637;19;1364;17980
674;19;1199;18108
722;17;1043;18218
774;13;942;18271
810;13;860;18317
876;10;758;18356
917;12;672;18399
955;12;602;18431
999;12;533;18456
1049;10;494;18447
1089;11;436;18464
1138;11;386;18465
1172;13;348;18467
1235;11;314;18440
1282;9;286;18423
1327;11;261;18401
1357;7;239;18397
1409;7;204;18380
1455;7;188;18350
1507;5;171;18317
1576;4;146;18274
1635;3;134;18228
1688;2;118;18192
1747;2;109;18142
1811;0;95;18094
1861;0;87;18052
1924;0;79;17997
1981;0;73;17946
2032;0;65;17903
2084;0;64;17852
2123;1;60;17816
2175;2;58;17765
2226;2;53;17719
2258;1;53;17688
2319;2;48;17631
2371;2;49;17578
2418;1;48;17533
2476;0;42;17482
2519;0;40;17441
2560;0;36;17404
2610;0;35;17355
2674;0;29;17297
2720;0;28;17252
2770;0;30;17200
2813;0;30;17157
2863;1;28;17108
2914;1;24;17061
2961;1;23;17015
3008;0;23;16969
3054;0;21;16925
3111;0;22;16867
3157;0;20;16823
3217;0;15;16768
3266;0;14;16720
3312;0;13;16675
3356;0;10;16634
3415;0;10;16575
3469;0;9;16522
3525;0;10;16465
3570;0;10;16420
3621;0;8;16371
3664;0;8;16328
3709;0;6;16285
3763;0;5;16232
3807;0;3;16190
3847;0;3;16150
3887;0;3;16110
3937;0;3;16060
3969;0;3;16028
4006;0;3;15991
4046;0;3;15951
4082;0;4;15914
4126;0;4;15870
4165;0;4;15831
4215;0;5;15780
4262;0;4;15734
4315;0;4;15681
4365;0;3;15632
4414;0;6;15580
4461;0;5;15534
4519;0;5;15476
4556;0;5;15439
4605;0;4;15391
4652;0;4;15344
4687;0;4;15309
4738;1;4;15257
4780;0;5;15215
4824;0;6;15170
4859;0;3;15138
4904;0;2;15094
4939;0;1;15060
4971;0;1;15028
5018;0;1;14981
5058;0;1;14941
5092;0;1;14907
5129;0;1;14870
5174;0;1;14825
5204;0;1;14795
5240;0;0;14760
5293;0;0;14707
5333;0;0;14667
5372;0;0;14628
5410;0;0;14590
5458;0;0;14542
5497;0;0;14503
5531;0;0;14469
5568;0;0;14432
5596;0;0;14404
5635;0;0;14365
5692;0;0;14308
5732;0;0;14268
5773;0;0;14227
5803;0;0;14197
5843;0;0;14157
5884;0;0;14116
5921;0;0;14079
5959;0;0;14041
6002;0;0;13998
6036;0;0;13964
6079;0;0;13921
6114;0;0;13886
6152;0;0;13848
6183;0;0;13817
6227;0;0;13773
6257;0;0;13743
6299;0;0;13701
6335;0;0;13665
6371;0;0;13629
6407;0;0;13593
6447;0;0;13553
6475;0;0;13525
6519;0;0;13481
6548;0;0;13452
6590;0;0;13410
6624;0;0;13376
6664;0;0;13336
6700;0;0;13300
6739;0;0;13261
6788;0;0;13212
6819;0;0;13181
6846;0;0;13154
