Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19961;10;25;4
19946;14;34;6
19918;13;56;13
19876;14;89;21
19812;16;137;35
19704;22;215;59
19538;22;334;106
19284;36;520;160
18859;37;850;254
18272;47;1255;426
17415;41;1884;660
16119;46;2822;1013
14440;46;3994;1520
12383;50;5334;2233
10083;50;6705;3162
7742;46;7909;4303
5665;42;8685;5608
4053;36;8910;7001
2926;31;8672;8371
2054;28;8300;9618
1525;27;7618;10830
1166;23;6931;11880
941;23;6212;12824
801;23;5519;13657
684;23;4889;14404
622;25;4380;14973
575;30;3861;15534
565;28;3394;16013
550;32;3021;16397
540;34;2672;16754
544;37;2339;17080
550;34;2065;17351
560;31;1814;17595
583;28;1597;17792
630;26;1405;17939
666;19;1257;18058
709;21;1099;18171
763;20;980;18237
799;17;877;18307
857;13;768;18362
901;8;681;18410
945;8;604;18443
985;6;543;18466
1048;5;478;18469
1091;5;428;18476
1149;5;387;18459
1202;5;350;18443
1235;5;300;18460
1285;4;267;18444
1323;5;233;18439
1373;3;213;18411
1413;4;197;18386
1467;2;182;18349
1519;3;156;18322
1587;2;136;18275
1627;2;131;18240
1691;1;113;18195
1753;1;99;18147
1814;2;80;18104
1897;2;80;18021
1947;3;71;17979
2010;3;70;17917
2073;2;64;17861
2123;2;57;17818
2181;2;50;17767
2236;1;48;17715
2301;2;43;17654
2344;1;44;17611
2405;0;43;17552
2457;0;33;17510
2511;0;27;17462
2562;0;26;17412
2619;0;25;17356
2687;0;23;17290
2742;0;19;17239
2798;0;19;17183
2843;0;20;17137
2894;0;18;17088
2949;0;18;17033
2993;0;15;16992
3042;0;15;16943
3092;0;15;16893
3154;0;12;16834
3214;0;11;16775
3253;1;13;16733
3301;1;10;16688
3358;1;11;16630
3404;0;12;16584
3448;0;10;16542
3498;0;10;16492
3537;0;10;16453
3586;0;9;16405
3637;0;8;16355
3682;0;10;16308
3717;0;15;16268
3768;0;14;16218
3816;0;15;16169
3853;0;19;16128
3899;0;14;16087
3944;0;14;16042
4001;0;13;15986
4051;0;12;15937
4093;0;12;15895
4135;0;12;15853
4167;0;15;15818
4204;0;14;15782
4250;0;14;15736
4297;0;11;15692
4339;0;10;15651
4383;0;11;15606
4413;0;15;15572
4455;0;17;15528
4489;0;20;15491
4525;0;21;15454
4556;0;15;15429
4596;0;16;15388
4633;0;14;15353
4677;0;14;15309
4710;0;16;15274
4754;0;13;15233
4791;0;14;15195
4841;0;12;15147
4872;0;14;15114
4912;1;18;15069
4954;1;18;15027
4991;1;18;14990
5032;0;21;14947
5073;0;22;14905
5118;0;25;14857
5161;0;23;14816
5203;0;22;14775
5247;0;19;14734
5284;0;19;14697
5315;0;21;14664
5354;1;21;14624
5390;1;24;14585
5434;1;25;14540
5463;1;31;14505
5501;1;30;14468
5551;1;29;14419
5577;1;31;14391
5616;0;28;14356
5653;0;33;14314
5678;0;32;14290
5714;0;29;14257
5742;0;32;14226
5763;1;35;14201
5794;1;35;14170
5823;0;31;14146
5853;0;32;14115
5888;0;36;14076
5912;0;39;14049
5946;0;40;14014
5982;0;39;13979
6022;0;37;13941
6057;1;37;13905
6091;1;40;13868
6125;0;45;13830
6152;0;47;13801
6183;0;52;13765
6215;0;57;13728
6249;1;60;13690
6278;0;60;13662
6314;0;67;13619
6348;0;73;13579
6375;0;80;13545
6390;2;84;13524
6401;2;96;13501
6421;3;110;13466
6434;2;124;13440
6436;2;136;13426
6437;2;144;13417
6448;2;157;13393
6458;3;156;13383
6466;2;169;13363
6456;2;181;13361
6450;1;201;13348
6441;1;222;13336
6406;0;252;13342
6376;0;269;13355
6342;1;299;13358
6306;2;323;13369
6264;1;353;13382
6233;2;372;13393
6194;1;392;13413
6135;3;425;13437
6075;3;469;13453
5997;3;521;13479
5921;5;545;13529
5839;7;584;13570
5732;6;644;13618
5636;5;676;13683
