Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19961;9;25;5
19943;10;40;7
19906;17;58;19
19866;19;87;28
19798;25;137;40
19668;26;236;70
19491;29;361;119
19215;35;565;185
18796;34;886;284
18135;42;1346;477
17223;55;1982;740
15940;62;2885;1113
14189;52;4110;1649
12114;58;5443;2385
9797;56;6767;3380
7575;48;7884;4493
5562;45;8647;5746
4004;37;8825;7134
2826;31;8645;8498
2064;28;8115;9793
1514;28;7502;10956
1194;30;6742;12034
936;30;6081;12953
784;26;5483;13707
678;30;4893;14399
618;27;4305;15050
572;27;3775;15626
557;28;3296;16119
556;33;2866;16545
557;31;2516;16896
547;31;2227;17195
575;27;1947;17451
608;24;1702;17666
632;21;1492;17855
652;22;1312;18014
699;26;1143;18132
742;29;1018;18211
770;27;915;18288
798;22;834;18346
848;15;735;18402
899;15;653;18433
951;15;593;18441
988;13;528;18471
1037;9;467;18487
1085;10;412;18493
1149;8;367;18476
1196;9;336;18459
1248;6;306;18440
1296;8;283;18413
1351;7;251;18391
1414;8;223;18355
1484;6;215;18295
1535;6;191;18268
1582;3;177;18238
1634;3;161;18202
1673;3;152;18172
1720;4;145;18131
1771;4;133;18092
1822;5;112;18061
1884;4;105;18007
1945;4;92;17959
1983;5;85;17927
2033;6;79;17882
2077;5;66;17852
2146;4;63;17787
2202;4;61;17733
2260;4;54;17682
2313;3;49;17635
2356;3;46;17595
2401;4;49;17546
2465;4;46;17485
2519;2;45;17434
2570;3;40;17387
2620;2;36;17342
2665;0;37;17298
2701;0;38;17261
2744;0;38;17218
2784;0;36;17180
2839;0;33;17128
2895;0;30;17075
2940;1;24;17035
2994;2;20;16984
3046;2;18;16934
3105;3;14;16878
3157;2;12;16829
3204;0;15;16781
3261;0;13;16726
3318;0;11;16671
3366;0;11;16623
3412;0;10;16578
3453;0;7;16540
3511;0;6;16483
3549;0;5;16446
3599;0;3;16398
3648;0;2;16350
3694;0;1;16305
3739;0;0;16261
3784;0;0;16216
3838;0;0;16162
3879;0;0;16121
3922;0;0;16078
3964;0;0;16036
4018;0;0;15982
4056;0;0;15944
4109;0;0;15891
4156;0;0;15844
4195;0;0;15805
4243;0;0;15757
4290;0;0;15710
4341;0;0;15659
4386;0;0;15614
4430;0;0;15570
4466;0;0;15534
4511;0;0;15489
4557;0;0;15443
4612;0;0;15388
4646;0;0;15354
4696;0;0;15304
4742;0;0;15258
4786;0;0;15214
4828;0;0;15172
4870;0;0;15130
4903;0;0;15097
4954;0;0;15046
5000;0;0;15000
5041;0;0;14959
5084;0;0;14916
5138;0;0;14862
5181;0;0;14819
