Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19967;6;23;4
19946;8;38;8
19916;15;55;14
19866;20;88;26
19802;22;136;40
19676;23;235;66
19479;39;373;109
19219;36;568;177
18813;46;837;304
18220;54;1258;468
17361;53;1871;715
16185;52;2717;1046
14504;55;3913;1528
12449;54;5261;2236
10078;51;6671;3200
7782;50;7771;4397
5685;51;8607;5657
4030;51;8924;6995
2893;40;8761;8306
2050;32;8320;9598
1543;32;7657;10768
1214;31;6913;11842
995;27;6196;12782
821;31;5530;13618
702;36;4947;14315
640;28;4364;14968
617;32;3831;15520
600;32;3392;15976
590;35;2999;16376
595;34;2657;16714
621;32;2322;17025
617;39;2052;17292
633;32;1823;17512
658;30;1618;17694
689;23;1452;17836
708;30;1262;18000
732;27;1118;18123
789;20;988;18203
833;14;879;18274
876;14;772;18338
923;11;693;18373
983;10;603;18404
1039;9;536;18416
1101;9;467;18423
1149;12;402;18437
1191;10;373;18426
1246;10;335;18409
1303;10;289;18398
1372;10;258;18360
1405;9;236;18350
1465;9;212;18314
1517;9;188;18286
1571;6;166;18257
1617;5;155;18223
1681;4;135;18180
1731;5;115;18149
1784;5;110;18101
1853;3;108;18036
1905;3;107;17985
1958;1;101;17940
2003;1;98;17898
2052;1;97;17850
2097;1;90;17812
2146;1;81;17772
2202;1;72;17725
2254;1;71;17674
2310;0;71;17619
2353;2;59;17586
2417;0;59;17524
2462;0;54;17484
2512;0;47;17441
2556;1;40;17403
2619;1;31;17349
2668;2;32;17298
2723;2;32;17243
2763;1;35;17201
2815;0;31;17154
2865;0;27;17108
2927;0;21;17052
2974;0;19;17007
3035;0;15;16950
3090;0;16;16894
3140;0;15;16845
3184;0;14;16802
3225;0;12;16763
3268;0;12;16720
3330;0;9;16661
3389;0;7;16604
3437;0;9;16554
3485;0;9;16506
3539;0;7;16454
3586;0;7;16407
3637;0;8;16355
3670;0;9;16321
3712;0;11;16277
3753;0;11;16236
3797;0;12;16191
3845;1;12;16142
3890;0;13;16097
3925;0;14;16061
3964;0;15;16021
3996;0;13;15991
4052;0;12;15936
4097;0;13;15890
4147;0;11;15842
4180;0;12;15808
4213;0;17;15770
4249;0;24;15727
4285;0;26;15689
4323;0;30;15647
4355;0;38;15607
4386;0;33;15581
4432;0;32;15536
4470;0;34;15496
4504;0;31;15465
4550;0;29;15421
4594;0;30;15376
4629;0;31;15340
4677;1;29;15293
4730;1;23;15246
4749;2;27;15222
4782;1;26;15191
4825;0;30;15145
4864;0;31;15105
4889;1;37;15073
4920;1;36;15043
4952;1;38;15009
4987;0;40;14973
5023;0;41;14936
5063;0;40;14897
5104;0;42;14854
5141;1;42;14816
5175;0;54;14771
5213;0;57;14730
5251;0;51;14698
5282;0;53;14665
5304;0;52;14644
5335;0;59;14606
5357;0;60;14583
5378;0;63;14559
5414;0;69;14517
5432;0;72;14496
5472;1;72;14455
5495;1;66;14438
5505;1;88;14406
5531;1;85;14383
5543;2;83;14372
5564;2;78;14356
5590;0;91;14319
5621;0;94;14285
5656;1;91;14252
5672;1;98;14229
5700;1;94;14205
5717;1;101;14181
5736;2;108;14154
5764;2;111;14123
5772;2;133;14093
5778;2;151;14069
5790;1;165;14044
5792;4;179;14025
5795;2;190;14013
5803;0;190;14007
5811;1;187;14001
5797;1;212;13990
5802;1;203;13994
5792;2;220;13986
5800;1;222;13977
5795;1;228;13976
5804;2;234;13960
5790;1;262;13947
5773;1;282;13944
5744;1;307;13948
5729;2;315;13954
5699;4;335;13962
5654;4;372;13970
5616;1;395;13988
5601;2;419;13978
5576;2;440;13982
5531;3;451;14015
5484;2;464;14050
5427;4;494;14075
5365;5;531;14099
5291;7;559;14143
5220;10;596;14174
5138;6;646;14210
5068;6;664;14262
4985;5;685;14325
4937;7;694;14362
4889;7;707;14397
4791;6;742;14461
4728;7;751;14514
4631;8;755;14606
4558;9;765;14668
4492;11;773;14724
4431;10;778;14781
4361;7;769;14863
4296;6;759;14939
4257;4;748;14991
4174;3;772;15051
4139;7;748;15106
4092;12;737;15159
4043;12;727;15218
4001;13;724;15262
3948;14;728;15310
3891;10;727;15372
3854;8;705;15433
3816;11;711;15462
3777;12;699;15512
3763;14;675;15548
3740;14;663;15583
3706;16;647;15631
3689;12;653;15646
3652;13;657;15678
3638;12;653;15697
3618;15;660;15707
3583;19;669;15729
3581;18;647;15754
3564;16;653;15767
3554;13;639;15794
3535;12;645;15808
3510;13;646;15831
3494;16;653;15837
3486;15;651;15848
3469;11;642;15878
3452;11;627;15910
3474;11;614;15901
3489;9;581;15921
3479;6;574;15941
3464;5;566;15965
3472;13;538;15977
3469;9;534;15988
3476;6;539;15979
3505;7;512;15976
3522;4;504;15970
3542;5;483;15970
3578;7;444;15971
3586;7;441;15966
3603;11;437;15949
3631;9;427;15933
3662;5;415;15918
3699;6;419;15876
3727;5;411;15857
3752;5;418;15825
3787;5;402;15806
3813;4;398;15785
3834;3;380;15783
3855;2;378;15765
3876;3;392;15729
3906;3;366;15725
3911;6;370;15713
3970;4;351;15675
4009;4;358;15629
4040;6;369;15585
4071;4;369;15556
4090;5;357;15548
4114;6;359;15521
4110;5;372;15513
4137;6;377;15480
4174;8;373;15445
4199;9;392;15400
4215;11;403;15371
4255;8;392;15345
4275;8;387;15330
4291;11;384;15314
4330;12;392;15266
4359;10;403;15228
4388;9;403;15200
4395;9;397;15199
4410;10;412;15168
4422;11;421;15146
4446;10;425;15119
4465;10;425;15100
4478;7;417;15098
4483;7;419;15091
4511;9;424;15056
4529;6;428;15037
4533;7;433;15027
4541;8;444;15007
4547;9;456;14988
4563;7;458;14972
4569;7;461;14963
4569;7;466;14958
4571;7;477;14945
4572;4;473;14951
4581;10;480;14929
4595;9;496;14900
4581;11;508;14900
4580;15;525;14880
4571;13;538;14878
4560;13;559;14868
4551;15;584;14850
4533;16;576;14875
4537;14;590;14859
4531;16;593;14860
4501;17;583;14899
4501;13;571;14915
