Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19965;7;20;8
19952;10;24;14
19934;13;36;17
19905;18;51;26
19869;21;75;35
19809;22;122;47
19706;26;195;73
19548;25;322;105
19289;32;507;172
18935;26;755;284
18394;33;1169;404
17556;40;1778;626
16325;41;2665;969
14678;38;3820;1464
12647;44;5155;2154
10426;35;6436;3103
8116;34;7615;4235
6039;31;8475;5455
4331;32;8856;6781
3113;30;8762;8095
2263;28;8322;9387
1665;33;7703;10599
1306;30;7010;11654
1025;26;6354;12595
845;28;5640;13487
735;33;4999;14233
653;31;4451;14865
618;35;3950;15397
589;46;3485;15880
572;42;3084;16302
579;34;2703;16684
582;32;2400;16986
594;36;2126;17244
611;34;1857;17498
630;27;1649;17694
658;26;1458;17858
685;25;1296;17994
702;25;1157;18116
740;26;1018;18216
792;20;894;18294
846;17;796;18341
909;13;717;18361
971;11;637;18381
991;11;585;18413
1037;15;526;18422
1090;10;472;18428
1134;13;427;18426
1173;15;392;18420
1215;13;355;18417
1270;9;301;18420
1316;8;266;18410
1368;8;244;18380
1436;8;215;18341
1487;7;186;18320
1552;9;164;18275
1617;6;144;18233
1672;3;135;18190
1722;3;120;18155
1776;2;121;18101
1831;1;102;18066
1885;1;95;18019
1956;1;81;17962
2007;1;77;17915
2049;1;79;17871
2124;1;68;17807
2184;2;61;17753
2234;1;58;17707
2290;1;54;17655
2334;0;57;17609
2390;0;59;17551
2434;1;43;17522
2486;1;39;17474
2545;1;31;17423
2587;1;31;17381
2649;1;29;17321
2696;1;29;17274
2752;2;25;17221
2810;1;23;17166
2849;1;22;17128
2890;1;19;17090
2946;0;17;17037
2990;1;15;16994
3032;2;16;16950
3084;1;15;16900
3132;1;12;16855
3183;1;11;16805
3236;0;10;16754
3290;0;8;16702
3337;0;9;16654
3382;0;7;16611
3422;0;6;16572
3470;0;6;16524
3515;0;5;16480
3557;0;4;16439
3595;0;4;16401
3639;0;3;16358
3700;0;2;16298
3749;0;2;16249
3800;0;2;16198
3859;0;2;16139
3910;0;2;16088
3959;0;2;16039
3993;0;1;16006
4051;0;1;15948
4093;0;1;15906
4153;0;2;15845
4190;0;2;15808
4242;0;2;15756
4290;0;2;15708
4330;0;2;15668
4375;0;3;15622
4421;0;2;15577
4449;0;3;15548
4488;0;1;15511
4534;0;1;15465
4575;0;1;15424
4631;0;1;15368
4670;0;0;15330
4711;0;0;15289
4762;0;0;15238
4804;0;0;15196
4837;0;0;15163
4871;0;0;15129
4924;0;0;15076
4967;0;0;15033
5006;0;0;14994
5052;0;0;14948
5094;0;0;14906
5130;0;0;14870
5157;0;0;14843
5200;0;0;14800
5239;0;0;14761
5290;0;0;14710
5330;0;0;14670
5365;0;0;14635
5408;0;0;14592
5448;0;0;14552
5482;0;0;14518
5518;0;0;14482
5574;0;0;14426
5619;0;0;14381
5658;0;0;14342
5693;0;0;14307
5729;0;0;14271
5780;0;0;14220
5820;0;0;14180
5860;0;0;14140
5905;0;0;14095
5941;0;0;14059
5977;0;0;14023
6010;0;0;13990
6065;0;0;13935
6110;0;0;13890
6149;0;0;13851
6190;0;0;13810
6220;0;0;13780
6254;0;0;13746
6286;0;0;13714
6326;0;0;13674
6359;0;0;13641
6400;0;0;13600
6434;0;0;13566
6471;0;0;13529
6502;0;0;13498
6540;0;0;13460
6577;0;0;13423
6614;0;0;13386
6653;0;0;13347
6685;0;0;13315
6726;0;0;13274
6752;0;0;13248
6790;0;0;13210
6827;0;0;13173
6858;0;0;13142
6891;0;0;13109
6938;0;0;13062
6970;0;0;13030
6999;0;0;13001
7038;0;0;12962
7073;0;0;12927
7110;0;0;12890
7146;0;0;12854
7182;0;0;12818
7212;0;0;12788
7249;0;0;12751
7284;0;0;12716
7327;0;0;12673
7359;0;0;12641
7396;0;0;12604
7422;0;0;12578
7466;0;0;12534
7506;0;0;12494
7545;0;0;12455
7579;0;0;12421
7614;0;0;12386
7651;0;0;12349
7689;0;0;12311
7715;0;0;12285
7745;0;0;12255
7777;0;0;12223
7799;0;0;12201
7830;0;0;12170
7865;0;0;12135
7900;0;0;12100
7932;0;0;12068
7978;0;0;12022
8008;0;0;11992
8047;0;0;11953
8086;0;0;11914
8124;0;0;11876
8158;0;0;11842
8193;0;0;11807
8218;0;0;11782
8254;0;0;11746
8283;0;0;11717
8309;0;0;11691
8347;0;0;11653
8371;0;0;11629
8395;0;0;11605
8431;0;0;11569
8463;0;0;11537
8489;0;0;11511
8522;0;0;11478
8552;0;0;11448
8581;0;0;11419
8614;0;0;11386
8644;0;0;11356
8670;0;0;11330
8694;0;0;11306
8721;0;0;11279
8749;0;0;11251
8794;0;0;11206
8823;0;0;11177
8850;0;0;11150
8880;0;0;11120
8906;0;0;11094
8936;0;0;11064
8973;0;0;11027
9004;0;0;10996
9038;0;0;10962
9072;0;0;10928
9103;0;0;10897
9130;0;0;10870
9164;0;0;10836
9202;0;0;10798
9234;0;0;10766
9258;0;0;10742
9298;0;0;10702
9337;0;0;10663
9364;0;0;10636
9390;0;0;10610
9413;0;0;10587
9445;0;0;10555
9478;0;0;10522
9503;0;0;10497
9537;0;0;10463
9563;0;0;10437
9591;0;0;10409
9630;0;0;10370
9653;0;0;10347
9681;0;0;10319
9715;0;0;10285
9741;0;0;10259
9776;0;0;10224
9804;0;0;10196
9837;0;0;10163
9869;0;0;10131
9890;0;0;10110
9906;0;0;10094
9937;0;0;10063
9966;0;0;10034
9990;0;0;10010
10017;0;0;9983
10044;0;0;9956
10070;0;0;9930
10101;0;0;9899
10125;0;0;9875
10151;0;0;9849
10175;0;0;9825
10194;0;0;9806
10218;0;0;9782
10242;0;0;9758
10266;0;0;9734
10289;0;0;9711
10312;0;0;9688
10339;0;0;9661
10363;0;0;9637
10390;0;0;9610
10410;0;0;9590
10442;0;0;9558
10470;0;0;9530
10494;0;0;9506
10527;0;0;9473
10553;0;0;9447
10575;0;0;9425
10602;0;0;9398
10626;0;0;9374
10653;0;0;9347
10671;0;0;9329
10693;0;0;9307
10709;0;0;9291
10728;0;0;9272
10758;0;0;9242
10776;0;0;9224
10808;0;0;9192
10837;0;0;9163
10868;0;0;9132
10894;0;0;9106
10919;0;0;9081
10944;0;0;9056
10973;0;0;9027
10989;0;0;9011
11020;0;0;8980
11045;0;0;8955
11057;0;0;8943
11085;0;0;8915
11108;0;0;8892
11129;0;0;8871
11154;0;0;8846
11176;0;0;8824
11211;0;0;8789
11239;0;0;8761
11268;0;0;8732
11291;0;0;8709
11314;0;0;8686
11339;0;0;8661
11368;0;0;8632
11389;0;0;8611
11407;0;0;8593
11430;0;0;8570
11452;0;0;8548
11474;0;0;8526
11499;0;0;8501
11516;0;0;8484
11534;0;0;8466
11551;0;0;8449
11567;0;0;8433
11583;0;0;8417
11609;0;0;8391
11632;0;0;8368
11654;0;0;8346
11682;0;0;8318
11707;0;0;8293
11731;0;0;8269
11759;0;0;8241
11780;0;0;8220
11804;0;0;8196
11823;0;0;8177
11842;0;0;8158
11863;0;0;8137
11893;0;0;8107
11912;0;0;8088
11932;0;0;8068
11958;0;0;8042
11973;0;0;8027
11995;0;0;8005
12018;0;0;7982
12045;0;0;7955
12068;0;0;7932
12090;0;0;7910
12109;0;0;7891
12128;0;0;7872
12150;0;0;7850
12167;0;0;7833
12192;0;0;7808
12212;0;0;7788
12227;0;0;7773
12249;0;0;7751
12271;0;0;7729
12295;0;0;7705
12318;0;0;7682
12337;0;0;7663
12357;0;0;7643
12382;0;0;7618
12399;0;0;7601
12422;0;0;7578
12442;0;0;7558
12474;0;0;7526
12491;0;0;7509
12509;0;0;7491
12530;0;0;7470
12550;0;0;7450
12569;0;0;7431
12592;0;0;7408
12617;0;0;7383
12637;0;0;7363
12655;0;0;7345
12678;0;0;7322
12688;0;0;7312
12704;0;0;7296
12731;0;0;7269
12753;0;0;7247
12767;0;0;7233
12783;0;0;7217
12803;0;0;7197
12821;0;0;7179
12839;0;0;7161
12860;0;0;7140
12884;0;0;7116
12902;0;0;7098
12925;0;0;7075
12945;0;0;7055
12968;0;0;7032
12992;0;0;7008
13007;0;0;6993
13021;0;0;6979
13042;0;0;6958
13058;0;0;6942
13078;0;0;6922
13105;0;0;6895
13124;0;0;6876
13142;0;0;6858
13162;0;0;6838
13182;0;0;6818
13202;0;0;6798
13212;0;0;6788
13230;0;0;6770
13249;0;0;6751
13265;0;0;6735
13280;0;0;6720
13299;0;0;6701
13314;0;0;6686
13336;0;0;6664
13353;0;0;6647
13370;0;0;6630
13385;0;0;6615
13406;0;0;6594
13419;0;0;6581
13428;0;0;6572
13435;0;0;6565
13458;0;0;6542
13470;0;0;6530
13482;0;0;6518
13500;0;0;6500
13513;0;0;6487
13528;0;0;6472
13546;0;0;6454
13561;0;0;6439
13583;0;0;6417
13603;0;0;6397
13627;0;0;6373
13641;0;0;6359
13657;0;0;6343
13672;0;0;6328
13681;0;0;6319
13706;0;0;6294
13723;0;0;6277
13735;0;0;6265
13760;0;0;6240
13774;0;0;6226
13787;0;0;6213
13803;0;0;6197
13829;0;0;6171
13844;0;0;6156
13860;0;0;6140
13875;0;0;6125
13894;0;0;6106
13913;0;0;6087
13929;0;0;6071
13941;0;0;6059
13960;0;0;6040
13978;0;0;6022
13988;0;0;6012
13995;0;0;6005
14009;0;0;5991
14032;0;0;5968
14050;0;0;5950
14064;0;0;5936
14080;0;0;5920
14101;0;0;5899
14119;0;0;5881
14136;0;0;5864
14151;0;0;5849
14169;0;0;5831
14191;0;0;5809
14205;0;0;5795
14218;0;0;5782
14237;0;0;5763
14252;0;0;5748
14270;0;0;5730
14281;0;0;5719
14290;0;0;5710
14308;0;0;5692
14321;0;0;5679
14341;0;0;5659
14360;0;0;5640
14370;0;0;5630
14386;0;0;5614
14407;0;0;5593
14430;0;0;5570
14451;0;0;5549
14468;0;0;5532
14491;0;0;5509
14505;0;0;5495
14523;0;0;5477
14538;0;0;5462
14549;0;0;5451
14566;0;0;5434
14580;0;0;5420
14592;0;0;5408
14608;0;0;5392
14620;0;0;5380
14632;0;0;5368
14650;0;0;5350
14666;0;0;5334
14679;0;0;5321
14696;0;0;5304
14709;0;0;5291
14721;0;0;5279
14737;0;0;5263
14750;0;0;5250
14765;0;0;5235
14785;0;0;5215
14799;0;0;5201
14818;0;0;5182
14836;0;0;5164
14849;0;0;5151
14863;0;0;5137
14872;0;0;5128
14885;0;0;5115
14898;0;0;5102
14915;0;0;5085
14925;0;0;5075
14941;0;0;5059
14951;0;0;5049
14963;0;0;5037
14976;0;0;5024
14989;0;0;5011
15007;0;0;4993
15022;0;0;4978
15037;0;0;4963
15051;0;0;4949
15055;0;0;4945
15072;0;0;4928
15086;0;0;4914
15099;0;0;4901
15118;0;0;4882
15127;0;0;4873
15141;0;0;4859
15158;0;0;4842
15168;0;0;4832
15179;0;0;4821
15195;0;0;4805
15204;0;0;4796
15221;0;0;4779
15234;0;0;4766
15251;0;0;4749
15262;0;0;4738
15275;0;0;4725
15286;0;0;4714
15299;0;0;4701
15310;0;0;4690
15319;0;0;4681
15335;0;0;4665
15346;0;0;4654
15356;0;0;4644
15369;0;0;4631
15382;0;0;4618
15394;0;0;4606
15402;0;0;4598
15412;0;0;4588
15423;0;0;4577
15436;0;0;4564
15442;0;0;4558
15451;0;0;4549
15459;0;0;4541
15473;0;0;4527
15489;0;0;4511
15497;0;0;4503
15517;0;0;4483
15528;0;0;4472
15539;0;0;4461
15544;0;0;4456
15555;0;0;4445
15570;0;0;4430
15578;0;0;4422
15593;0;0;4407
15605;0;0;4395
15612;0;0;4388
15625;0;0;4375
15640;0;0;4360
15650;0;0;4350
15658;0;0;4342
15670;0;0;4330
15687;0;0;4313
15699;0;0;4301
15710;0;0;4290
15722;0;0;4278
15728;0;0;4272
15739;0;0;4261
15761;0;0;4239
15773;0;0;4227
15783;0;0;4217
15790;0;0;4210
15800;0;0;4200
15813;0;0;4187
15824;0;0;4176
15835;0;0;4165
15848;0;0;4152
15861;0;0;4139
15877;0;0;4123
15885;0;0;4115
15903;0;0;4097
15912;0;0;4088
15930;0;0;4070
15939;0;0;4061
15949;0;0;4051
15964;0;0;4036
15979;0;0;4021
15991;0;0;4009
16004;0;0;3996
16012;0;0;3988
16021;0;0;3979
16028;0;0;3972
16038;0;0;3962
16049;0;0;3951
16060;0;0;3940
16070;0;0;3930
16088;0;0;3912
16096;0;0;3904
16105;0;0;3895
16112;0;0;3888
16121;0;0;3879
16132;0;0;3868
16149;0;0;3851
16158;0;0;3842
16170;0;0;3830
16180;0;0;3820
16188;0;0;3812
16196;0;0;3804
16210;0;0;3790
16220;0;0;3780
16228;0;0;3772
16235;0;0;3765
16241;0;0;3759
16251;0;0;3749
16259;0;0;3741
16271;0;0;3729
16285;0;0;3715
16293;0;0;3707
16303;0;0;3697
16323;0;0;3677
16331;0;0;3669
16339;0;0;3661
16355;0;0;3645
16366;0;0;3634
16377;0;0;3623
16388;0;0;3612
16395;0;0;3605
16406;0;0;3594
16418;0;0;3582
16430;0;0;3570
16439;0;0;3561
16452;0;0;3548
16473;0;0;3527
16479;0;0;3521
16489;0;0;3511
16502;0;0;3498
16513;0;0;3487
16521;0;0;3479
16530;0;0;3470
16538;0;0;3462
16543;0;0;3457
16552;0;0;3448
16557;0;0;3443
16566;0;0;3434
16573;0;0;3427
16579;0;0;3421
16597;0;0;3403
16601;0;0;3399
16609;0;0;3391
16627;0;0;3373
16640;0;0;3360
16642;0;0;3358
16656;0;0;3344
16666;0;0;3334
16674;0;0;3326
16683;0;0;3317
16689;0;0;3311
16699;0;0;3301
16705;0;0;3295
16710;0;0;3290
16718;0;0;3282
16730;0;0;3270
16735;0;0;3265
16741;0;0;3259
16755;0;0;3245
16765;0;0;3235
16769;0;0;3231
16778;0;0;3222
16789;0;0;3211
16797;0;0;3203
16802;0;0;3198
16816;0;0;3184
16823;0;0;3177
16833;0;0;3167
16844;0;0;3156
16853;0;0;3147
16867;0;0;3133
16873;0;0;3127
16881;0;0;3119
16892;0;0;3108
16902;0;0;3098
16916;0;0;3084
16927;0;0;3073
16938;0;0;3062
16944;0;0;3056
16953;0;0;3047
16957;0;0;3043
16963;0;0;3037
