Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19963;10;23;4
19945;13;35;7
19915;18;53;14
19875;20;84;21
19813;24;119;44
19732;25;172;71
19585;34;278;103
19369;35;438;158
19067;41;666;226
18535;38;1088;339
17725;36;1705;534
16568;41;2522;869
14956;53;3639;1352
13005;60;4877;2058
10803;47;6201;2949
8439;33;7535;3993
6343;23;8365;5269
4612;18;8764;6606
3272;17;8702;8009
2359;15;8345;9281
1730;17;7743;10510
1327;14;7028;11631
1050;16;6319;12615
868;17;5648;13467
752;18;4998;14232
670;19;4432;14879
646;17;3904;15433
621;18;3481;15880
599;19;3066;16316
603;19;2673;16705
599;23;2347;17031
604;25;2089;17282
631;28;1830;17511
641;23;1635;17701
661;24;1443;17872
707;15;1275;18003
731;15;1131;18123
760;11;1013;18216
803;11;897;18289
846;10;791;18353
887;8;692;18413
931;6;603;18460
990;9;526;18475
1054;8;467;18471
1107;5;423;18465
1162;4;379;18455
1216;2;353;18429
1242;4;321;18433
1301;5;279;18415
1346;4;262;18388
1377;3;237;18383
1431;2;207;18360
1487;2;178;18333
1539;3;155;18303
1584;3;139;18274
1647;4;128;18221
1709;5;117;18169
1748;5;104;18143
1798;2;94;18106
1854;1;94;18051
1896;1;88;18015
1958;1;83;17958
2014;1;74;17911
2057;1;69;17873
2107;2;60;17831
2159;2;54;17785
2215;3;51;17731
2281;3;48;17668
2342;3;39;17616
2396;2;38;17564
2436;2;38;17524
2487;3;36;17474
2530;2;34;17434
2584;2;30;17384
2632;2;22;17344
2686;2;18;17294
2732;0;18;17250
2788;0;14;17198
2834;0;14;17152
2889;0;15;17096
2938;0;16;17046
2988;0;11;17001
3024;0;8;16968
3085;0;8;16907
3135;0;8;16857
3183;0;7;16810
3237;0;5;16758
3305;0;6;16689
3352;0;4;16644
3402;0;4;16594
3452;0;4;16544
3497;0;5;16498
3538;0;4;16458
3583;0;3;16414
3638;0;3;16359
3683;0;2;16315
3722;0;2;16276
3763;0;1;16236
3813;0;1;16186
3864;0;1;16135
3907;0;1;16092
3954;0;0;16046
3992;0;0;16008
4036;0;0;15964
4096;0;0;15904
4145;0;0;15855
4178;0;0;15822
4227;0;0;15773
4271;0;0;15729
4310;0;0;15690
4372;0;0;15628
4414;0;0;15586
4457;0;0;15543
4502;0;0;15498
4549;0;0;15451
4592;0;0;15408
4632;0;0;15368
4671;0;0;15329
4713;0;0;15287
4744;0;0;15256
4802;0;0;15198
4849;0;0;15151
4885;0;0;15115
4930;0;0;15070
4980;0;0;15020
5023;0;0;14977
5067;0;0;14933
5123;0;0;14877
5160;0;0;14840
5201;0;0;14799
5244;0;0;14756
5290;0;0;14710
5329;0;0;14671
5370;0;0;14630
5419;0;0;14581
5452;0;0;14548
5495;0;0;14505
5541;0;0;14459
5576;0;0;14424
5623;0;0;14377
