Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19968;8;20;4
19942;12;39;7
19914;16;55;15
19869;22;91;18
19787;23;154;36
19658;27;246;69
19454;33;396;117
19145;36;635;184
18636;46;1019;299
17915;49;1538;498
16895;52;2277;776
15473;62;3291;1174
13689;56;4468;1787
11417;54;5943;2586
9082;50;7169;3699
6891;37;8157;4915
5048;32;8697;6223
3610;34;8739;7617
2551;29;8448;8972
1896;22;7917;10165
1451;27;7326;11196
1137;28;6596;12239
933;31;5951;13085
802;29;5317;13852
710;26;4677;14587
648;24;4174;15154
606;29;3708;15657
577;23;3271;16129
565;23;2874;16538
579;23;2537;16861
591;27;2219;17163
608;18;1946;17428
632;13;1697;17658
663;13;1493;17831
676;15;1332;17977
715;20;1198;18067
750;20;1072;18158
799;18;942;18241
849;17;812;18322
898;21;706;18375
931;20;626;18423
994;13;556;18437
1035;11;485;18469
1073;14;447;18466
1114;12;412;18462
1177;9;357;18457
1223;8;323;18446
1257;5;285;18453
1321;5;266;18408
1365;6;239;18390
1418;4;217;18361
1455;3;198;18344
1525;0;179;18296
1573;1;163;18263
1629;0;145;18226
1683;2;129;18186
1730;2;121;18147
1787;2;116;18095
1838;2;108;18052
1901;4;94;18001
1950;2;85;17963
2014;1;74;17911
2064;1;67;17868
2131;1;57;17811
2187;1;47;17765
2230;1;45;17724
2288;1;41;17670
2337;0;35;17628
2391;0;34;17575
2435;0;28;17537
2475;0;24;17501
2529;0;21;17450
2575;0;16;17409
2617;0;15;17368
2676;0;15;17309
2743;0;14;17243
2805;0;9;17186
2851;0;8;17141
2891;0;8;17101
2936;0;6;17058
2985;0;7;17008
3033;0;8;16959
3091;0;9;16900
3139;0;9;16852
3190;0;9;16801
3243;0;7;16750
3294;0;5;16701
3348;0;6;16646
3391;0;9;16600
3435;0;7;16558
3476;0;8;16516
3529;0;7;16464
3564;0;8;16428
3598;0;7;16395
3648;0;6;16346
3702;0;6;16292
3753;0;4;16243
3808;0;3;16189
3847;0;3;16150
3890;0;3;16107
3942;0;4;16054
3973;0;5;16022
4027;0;4;15969
4078;0;3;15919
4121;0;1;15878
4165;0;1;15834
4208;0;1;15791
4244;0;1;15755
4292;0;1;15707
4340;0;1;15659
4383;0;2;15615
4434;0;0;15566
4475;0;0;15525
4516;0;0;15484
4559;0;0;15441
4601;0;0;15399
4636;0;0;15364
4685;0;0;15315
4729;0;0;15271
4779;0;0;15221
4815;0;0;15185
4861;0;0;15139
4905;0;0;15095
4943;0;0;15057
4981;0;0;15019
5027;0;0;14973
5065;0;0;14935
5104;0;0;14896
5142;0;0;14858
5181;0;0;14819
5219;0;0;14781
5265;0;0;14735
5305;0;0;14695
5351;0;0;14649
5396;0;0;14604
5437;0;0;14563
5474;0;0;14526
5520;0;0;14480
5572;0;0;14428
5611;0;0;14389
5647;0;0;14353
5683;0;0;14317
5715;0;0;14285
5752;0;0;14248
5792;0;0;14208
5838;0;0;14162
5874;0;0;14126
5925;0;0;14075
5970;0;0;14030
6006;0;0;13994
6041;0;0;13959
6081;0;0;13919
6120;0;0;13880
6160;0;0;13840
6192;0;0;13808
6230;0;0;13770
6274;0;0;13726
6299;0;0;13701
6331;0;0;13669
6365;0;0;13635
6403;0;0;13597
6443;0;0;13557
6473;0;0;13527
6518;0;0;13482
6556;0;0;13444
6598;0;0;13402
6635;0;0;13365
6665;0;0;13335
6698;0;0;13302
6738;0;0;13262
6778;0;0;13222
6822;0;0;13178
6844;0;0;13156
6871;0;0;13129
6910;0;0;13090
6944;0;0;13056
6975;0;0;13025
7006;0;0;12994
7045;0;0;12955
7086;0;0;12914
7120;0;0;12880
7162;0;0;12838
7192;0;0;12808
7231;0;0;12769
7271;0;0;12729
7311;0;0;12689
7332;0;0;12668
7368;0;0;12632
7406;0;0;12594
7436;0;0;12564
7473;0;0;12527
7514;0;0;12486
7556;0;0;12444
7600;0;0;12400
7629;0;0;12371
7659;0;0;12341
7692;0;0;12308
7729;0;0;12271
7760;0;0;12240
7789;0;0;12211
7830;0;0;12170
7866;0;0;12134
7897;0;0;12103
7930;0;0;12070
7969;0;0;12031
8000;0;0;12000
8033;0;0;11967
8061;0;0;11939
8096;0;0;11904
8133;0;0;11867
8154;0;0;11846
8188;0;0;11812
8217;0;0;11783
8253;0;0;11747
8286;0;0;11714
8317;0;0;11683
8348;0;0;11652
8383;0;0;11617
8414;0;0;11586
8447;0;0;11553
8478;0;0;11522
8504;0;0;11496
8530;0;0;11470
8557;0;0;11443
8595;0;0;11405
8629;0;0;11371
8657;0;0;11343
8683;0;0;11317
8716;0;0;11284
8742;0;0;11258
8774;0;0;11226
8803;0;0;11197
8841;0;0;11159
8877;0;0;11123
8914;0;0;11086
8941;0;0;11059
8973;0;0;11027
9013;0;0;10987
9040;0;0;10960
9075;0;0;10925
9111;0;0;10889
9144;0;0;10856
9181;0;0;10819
9216;0;0;10784
9241;0;0;10759
9266;0;0;10734
9285;0;0;10715
9319;0;0;10681
9344;0;0;10656
9373;0;0;10627
9403;0;0;10597
9428;0;0;10572
9449;0;0;10551
9474;0;0;10526
9507;0;0;10493
9537;0;0;10463
9562;0;0;10438
9585;0;0;10415
9612;0;0;10388
9644;0;0;10356
9679;0;0;10321
9701;0;0;10299
9723;0;0;10277
9757;0;0;10243
9778;0;0;10222
9808;0;0;10192
9837;0;0;10163
9863;0;0;10137
9889;0;0;10111
9912;0;0;10088
9934;0;0;10066
9956;0;0;10044
9976;0;0;10024
10002;0;0;9998
10030;0;0;9970
10060;0;0;9940
10085;0;0;9915
10107;0;0;9893
10130;0;0;9870
10170;0;0;9830
10201;0;0;9799
10229;0;0;9771
10258;0;0;9742
10283;0;0;9717
10313;0;0;9687
10337;0;0;9663
10365;0;0;9635
10395;0;0;9605
10414;0;0;9586
10436;0;0;9564
10460;0;0;9540
10492;0;0;9508
10515;0;0;9485
10543;0;0;9457
10571;0;0;9429
10596;0;0;9404
10619;0;0;9381
10663;0;0;9337
10692;0;0;9308
10721;0;0;9279
10745;0;0;9255
10764;0;0;9236
10787;0;0;9213
10807;0;0;9193
10833;0;0;9167
10857;0;0;9143
10891;0;0;9109
10915;0;0;9085
10934;0;0;9066
10951;0;0;9049
10966;0;0;9034
10989;0;0;9011
11018;0;0;8982
11039;0;0;8961
11062;0;0;8938
11081;0;0;8919
11101;0;0;8899
11124;0;0;8876
11153;0;0;8847
11172;0;0;8828
11194;0;0;8806
11224;0;0;8776
11247;0;0;8753
11270;0;0;8730
11293;0;0;8707
11320;0;0;8680
11341;0;0;8659
11365;0;0;8635
11387;0;0;8613
11409;0;0;8591
11430;0;0;8570
11453;0;0;8547
11478;0;0;8522
11502;0;0;8498
11529;0;0;8471
11550;0;0;8450
11576;0;0;8424
11592;0;0;8408
11607;0;0;8393
11634;0;0;8366
11656;0;0;8344
11679;0;0;8321
11705;0;0;8295
11732;0;0;8268
11756;0;0;8244
11779;0;0;8221
11799;0;0;8201
11821;0;0;8179
11844;0;0;8156
11866;0;0;8134
11884;0;0;8116
11904;0;0;8096
11925;0;0;8075
11948;0;0;8052
11969;0;0;8031
11990;0;0;8010
12011;0;0;7989
12026;0;0;7974
12050;0;0;7950
12070;0;0;7930
12093;0;0;7907
12106;0;0;7894
12123;0;0;7877
12153;0;0;7847
12178;0;0;7822
12196;0;0;7804
12218;0;0;7782
12235;0;0;7765
12258;0;0;7742
12280;0;0;7720
12297;0;0;7703
12321;0;0;7679
12336;0;0;7664
12371;0;0;7629
12393;0;0;7607
12411;0;0;7589
12438;0;0;7562
12459;0;0;7541
12477;0;0;7523
12495;0;0;7505
12518;0;0;7482
12544;0;0;7456
12567;0;0;7433
12584;0;0;7416
12603;0;0;7397
12624;0;0;7376
12641;0;0;7359
12662;0;0;7338
12676;0;0;7324
12695;0;0;7305
12722;0;0;7278
12741;0;0;7259
12751;0;0;7249
12774;0;0;7226
12790;0;0;7210
12810;0;0;7190
12837;0;0;7163
12852;0;0;7148
12863;0;0;7137
12885;0;0;7115
12911;0;0;7089
12930;0;0;7070
12957;0;0;7043
12974;0;0;7026
12990;0;0;7010
13013;0;0;6987
13037;0;0;6963
13052;0;0;6948
13064;0;0;6936
13082;0;0;6918
13099;0;0;6901
13116;0;0;6884
13135;0;0;6865
13151;0;0;6849
13173;0;0;6827
13191;0;0;6809
13206;0;0;6794
13223;0;0;6777
13249;0;0;6751
13262;0;0;6738
13276;0;0;6724
13299;0;0;6701
13314;0;0;6686
13328;0;0;6672
13345;0;0;6655
13360;0;0;6640
13377;0;0;6623
13393;0;0;6607
13415;0;0;6585
13431;0;0;6569
13453;0;0;6547
13467;0;0;6533
13488;0;0;6512
13503;0;0;6497
13523;0;0;6477
13540;0;0;6460
13563;0;0;6437
13583;0;0;6417
13600;0;0;6400
13612;0;0;6388
13636;0;0;6364
13657;0;0;6343
13672;0;0;6328
13688;0;0;6312
13705;0;0;6295
13726;0;0;6274
13739;0;0;6261
13758;0;0;6242
13769;0;0;6231
13779;0;0;6221
13803;0;0;6197
13827;0;0;6173
13847;0;0;6153
13857;0;0;6143
13877;0;0;6123
13894;0;0;6106
13905;0;0;6095
13929;0;0;6071
13944;0;0;6056
13967;0;0;6033
13986;0;0;6014
14008;0;0;5992
14029;0;0;5971
14041;0;0;5959
14055;0;0;5945
14072;0;0;5928
14089;0;0;5911
14100;0;0;5900
14126;0;0;5874
14144;0;0;5856
14165;0;0;5835
14176;0;0;5824
14205;0;0;5795
14221;0;0;5779
14236;0;0;5764
14252;0;0;5748
14262;0;0;5738
14270;0;0;5730
14288;0;0;5712
14308;0;0;5692
14321;0;0;5679
14332;0;0;5668
14349;0;0;5651
14365;0;0;5635
14376;0;0;5624
14389;0;0;5611
14402;0;0;5598
14410;0;0;5590
14420;0;0;5580
14438;0;0;5562
14458;0;0;5542
14473;0;0;5527
14482;0;0;5518
14502;0;0;5498
14520;0;0;5480
14537;0;0;5463
14554;0;0;5446
14571;0;0;5429
14584;0;0;5416
14595;0;0;5405
14614;0;0;5386
14626;0;0;5374
14641;0;0;5359
14652;0;0;5348
14666;0;0;5334
