Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19968;8;17;7
19957;8;25;10
19938;12;38;12
19916;9;56;19
19886;10;72;32
19840;12;108;40
19756;18;166;60
19638;14;259;89
19430;22;413;135
19116;21;649;214
18663;22;987;328
17925;24;1553;498
16848;28;2360;764
15420;37;3364;1179
13557;39;4631;1773
11287;32;6035;2646
8908;30;7355;3707
6616;21;8415;4948
4782;20;8843;6355
3400;20;8825;7755
2453;21;8473;9053
1810;13;7938;10239
1370;21;7220;11389
1051;19;6599;12331
877;29;5877;13217
758;19;5262;13961
680;19;4628;14673
630;20;4070;15280
620;19;3614;15747
606;24;3195;16175
595;27;2827;16551
590;25;2472;16913
606;20;2179;17195
626;18;1946;17410
652;17;1721;17610
680;19;1517;17784
715;15;1344;17926
739;17;1196;18048
762;18;1056;18164
798;17;943;18242
822;13;845;18320
858;15;747;18380
905;13;665;18417
954;13;572;18461
994;15;529;18462
1040;15;465;18480
1081;18;418;18483
1136;13;376;18475
1193;12;327;18468
1242;10;297;18451
1292;9;258;18441
1357;5;226;18412
1404;5;196;18395
1466;4;171;18359
1532;2;153;18313
1580;1;145;18274
1634;1;123;18242
1696;1;105;18198
1747;1;98;18154
1788;1;88;18123
1848;0;83;18069
1911;0;79;18010
1960;0;70;17970
2011;0;68;17921
2062;0;62;17876
2115;1;55;17829
2180;1;49;17770
2222;1;45;17732
2275;1;45;17679
2318;1;47;17634
2372;1;45;17582
2424;1;45;17530
2472;1;44;17483
2529;1;40;17430
2578;2;35;17385
2626;1;35;17338
2658;1;36;17305
2701;1;33;17265
2749;0;38;17213
2800;0;37;17163
2853;0;39;17108
2900;0;34;17066
2944;1;34;17021
2985;1;30;16984
3033;1;31;16935
3088;1;29;16882
3144;0;31;16825
3191;0;26;16783
3247;0;24;16729
3276;0;22;16702
3324;0;20;16656
3380;0;17;16603
3425;0;14;16561
3490;0;12;16498
3541;1;14;16444
3598;1;13;16388
3644;1;12;16343
3689;1;12;16298
3734;1;9;16256
3792;1;7;16200
3841;0;7;16152
3893;0;8;16099
3925;0;7;16068
3986;0;4;16010
4027;0;3;15970
4076;0;5;15919
4123;0;6;15871
4162;0;5;15833
4211;0;6;15783
4261;0;6;15733
4314;0;5;15681
4356;0;4;15640
4402;0;2;15596
4453;0;3;15544
4505;0;4;15491
4555;0;2;15443
4598;0;2;15400
4635;0;2;15363
4685;0;2;15313
4720;0;2;15278
4769;0;2;15229
4820;0;2;15178
4853;0;2;15145
4892;0;2;15106
4928;0;2;15070
4975;0;2;15023
5007;0;2;14991
5047;0;1;14952
5105;0;1;14894
5150;0;1;14849
5189;0;1;14810
5227;0;1;14772
5261;0;1;14738
5294;0;1;14705
5336;0;1;14663
5378;0;1;14621
5414;0;1;14585
5447;0;1;14552
5491;0;1;14508
5519;0;1;14480
5555;0;2;14443
5607;0;2;14391
5652;0;2;14346
5687;0;2;14311
5725;0;1;14274
5764;0;0;14236
5802;0;0;14198
5836;0;0;14164
5878;0;0;14122
5913;0;0;14087
5948;0;0;14052
5986;0;0;14014
6027;0;0;13973
6053;0;0;13947
6090;0;0;13910
6133;0;0;13867
6165;0;0;13835
6195;0;0;13805
6235;0;0;13765
6268;0;0;13732
6295;0;0;13705
6338;0;0;13662
6375;0;0;13625
6421;0;0;13579
6460;0;0;13540
6493;0;0;13507
6526;0;0;13474
6563;0;0;13437
6610;0;0;13390
6650;0;0;13350
6687;0;0;13313
6722;0;0;13278
6761;0;0;13239
6797;0;0;13203
6835;0;0;13165
6867;0;0;13133
6905;0;0;13095
6942;0;0;13058
6978;0;0;13022
7028;0;0;12972
7066;0;0;12934
7095;0;0;12905
7127;0;0;12873
7166;0;0;12834
7209;0;0;12791
7252;0;0;12748
7288;0;0;12712
7321;0;0;12679
7360;0;0;12640
7401;0;0;12599
7440;0;0;12560
7480;0;0;12520
7504;0;0;12496
7552;0;0;12448
7582;0;0;12418
7609;0;0;12391
7649;0;0;12351
7684;0;0;12316
7717;0;0;12283
7749;0;0;12251
7775;0;0;12225
7813;0;0;12187
7842;0;0;12158
7871;0;0;12129
7893;0;0;12107
7922;0;0;12078
7949;0;0;12051
7976;0;0;12024
8013;0;0;11987
8047;0;0;11953
8078;0;0;11922
8102;0;0;11898
8131;0;0;11869
8159;0;0;11841
8189;0;0;11811
8218;0;0;11782
8253;0;0;11747
8290;0;0;11710
8323;0;0;11677
8359;0;0;11641
8381;0;0;11619
8415;0;0;11585
8450;0;0;11550
8485;0;0;11515
8515;0;0;11485
8547;0;0;11453
8579;0;0;11421
8616;0;0;11384
8639;0;0;11361
8676;0;0;11324
8704;0;0;11296
8730;0;0;11270
8749;0;0;11251
8792;0;0;11208
8820;0;0;11180
8842;0;0;11158
8875;0;0;11125
8906;0;0;11094
8942;0;0;11058
8968;0;0;11032
9006;0;0;10994
9033;0;0;10967
9066;0;0;10934
9099;0;0;10901
9138;0;0;10862
9165;0;0;10835
9198;0;0;10802
9226;0;0;10774
9264;0;0;10736
9296;0;0;10704
9315;0;0;10685
9351;0;0;10649
9384;0;0;10616
9409;0;0;10591
9432;0;0;10568
9463;0;0;10537
9492;0;0;10508
9527;0;0;10473
9571;0;0;10429
9595;0;0;10405
9619;0;0;10381
9651;0;0;10349
9684;0;0;10316
9708;0;0;10292
9732;0;0;10268
9766;0;0;10234
9809;0;0;10191
9846;0;0;10154
9877;0;0;10123
9907;0;0;10093
9941;0;0;10059
9964;0;0;10036
9994;0;0;10006
10016;0;0;9984
10039;0;0;9961
10069;0;0;9931
10105;0;0;9895
10129;0;0;9871
10167;0;0;9833
10193;0;0;9807
10217;0;0;9783
10241;0;0;9759
10266;0;0;9734
10287;0;0;9713
10312;0;0;9688
10340;0;0;9660
10367;0;0;9633
10395;0;0;9605
10423;0;0;9577
10456;0;0;9544
10487;0;0;9513
10524;0;0;9476
10548;0;0;9452
10570;0;0;9430
10596;0;0;9404
10626;0;0;9374
10644;0;0;9356
10661;0;0;9339
10681;0;0;9319
10703;0;0;9297
10732;0;0;9268
10755;0;0;9245
10776;0;0;9224
10803;0;0;9197
10829;0;0;9171
10855;0;0;9145
10877;0;0;9123
10895;0;0;9105
10923;0;0;9077
10957;0;0;9043
10981;0;0;9019
11004;0;0;8996
11025;0;0;8975
11052;0;0;8948
11080;0;0;8920
11112;0;0;8888
11139;0;0;8861
11167;0;0;8833
11187;0;0;8813
11218;0;0;8782
11246;0;0;8754
11267;0;0;8733
11292;0;0;8708
11315;0;0;8685
11340;0;0;8660
11362;0;0;8638
11389;0;0;8611
11417;0;0;8583
11433;0;0;8567
11448;0;0;8552
11470;0;0;8530
11493;0;0;8507
11511;0;0;8489
11536;0;0;8464
11552;0;0;8448
11581;0;0;8419
11606;0;0;8394
11629;0;0;8371
11647;0;0;8353
11666;0;0;8334
11692;0;0;8308
11714;0;0;8286
11734;0;0;8266
11758;0;0;8242
11777;0;0;8223
11796;0;0;8204
11822;0;0;8178
11842;0;0;8158
11863;0;0;8137
11882;0;0;8118
11908;0;0;8092
11929;0;0;8071
11949;0;0;8051
11975;0;0;8025
11994;0;0;8006
12010;0;0;7990
12039;0;0;7961
12051;0;0;7949
12073;0;0;7927
12093;0;0;7907
12124;0;0;7876
12139;0;0;7861
12160;0;0;7840
12183;0;0;7817
12207;0;0;7793
12230;0;0;7770
12258;0;0;7742
12273;0;0;7727
12298;0;0;7702
12331;0;0;7669
12348;0;0;7652
12368;0;0;7632
12391;0;0;7609
12417;0;0;7583
12440;0;0;7560
12464;0;0;7536
12481;0;0;7519
12499;0;0;7501
12515;0;0;7485
12543;0;0;7457
