Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19969;5;21;5
19951;9;32;8
19927;11;48;14
19883;14;82;21
19822;20;123;35
19730;33;176;61
19594;32;289;85
19362;26;473;139
18969;34;759;238
18439;31;1136;394
17623;45;1731;601
16417;59;2563;961
14854;58;3663;1425
12959;57;4941;2043
10677;50;6340;2933
8312;44;7584;4060
6173;39;8459;5329
4487;37;8795;6681
3186;35;8723;8056
2290;31;8353;9326
1687;35;7733;10545
1246;33;7137;11584
958;32;6426;12584
799;26;5759;13416
688;20;5129;14163
586;26;4550;14838
558;24;3976;15442
549;25;3507;15919
521;28;3102;16349
508;27;2731;16734
536;29;2383;17052
540;28;2099;17333
556;25;1881;17538
575;27;1654;17744
618;20;1470;17892
648;23;1308;18021
685;19;1155;18141
726;16;1020;18238
745;13;908;18334
778;9;790;18423
818;11;694;18477
855;12;623;18510
912;10;543;18535
950;8;483;18559
996;5;437;18562
1065;4;393;18538
1126;2;346;18526
1167;6;306;18521
1223;6;270;18501
1275;4;235;18486
1331;2;219;18448
1391;3;200;18406
1442;3;182;18373
1507;3;160;18330
1571;5;134;18290
1639;4;123;18234
1683;3;103;18211
1736;3;97;18164
1796;4;81;18119
1848;4;83;18065
1904;3;71;18022
1953;3;73;17971
2008;3;60;17929
2063;3;57;17877
2116;2;54;17828
2163;1;50;17786
2213;0;48;17739
2267;0;40;17693
2323;0;37;17640
2384;0;34;17582
2423;0;31;17546
2473;0;31;17496
2520;0;32;17448
2556;0;32;17412
2604;0;30;17366
2650;0;27;17323
2687;0;23;17290
2725;0;24;17251
2767;1;20;17212
2816;1;19;17164
2875;1;20;17104
2916;1;22;17061
2952;0;24;17024
2983;0;17;17000
3034;0;15;16951
3084;0;13;16903
3139;0;13;16848
3178;0;14;16808
3228;0;12;16760
3273;0;11;16716
3325;0;10;16665
3377;0;11;16612
3422;0;9;16569
3476;0;8;16516
3532;0;8;16460
3581;0;7;16412
3620;0;5;16375
3669;0;5;16326
3705;0;5;16290
3743;0;5;16252
3793;0;5;16202
3840;0;4;16156
3882;0;4;16114
3929;0;2;16069
3980;0;1;16019
4024;0;1;15975
4073;0;1;15926
4118;0;1;15881
4162;0;1;15837
4212;0;1;15787
4260;0;1;15739
4308;0;1;15691
4348;0;1;15651
4394;0;0;15606
4446;0;0;15554
4489;0;0;15511
4534;0;0;15466
4576;0;0;15424
4621;0;0;15379
4668;0;0;15332
4718;0;0;15282
4760;0;0;15240
4803;0;0;15197
4848;0;0;15152
4892;0;0;15108
4934;0;0;15066
4977;0;0;15023
5015;0;0;14985
5053;0;0;14947
5108;0;0;14892
5150;0;0;14850
5195;0;0;14805
5244;0;0;14756
5289;0;0;14711
5321;0;0;14679
5371;0;0;14629
5412;0;0;14588
5452;0;0;14548
5489;0;0;14511
5525;0;0;14475
5568;0;0;14432
5606;0;0;14394
5651;0;0;14349
5686;0;0;14314
5725;0;0;14275
5761;0;0;14239
5805;0;0;14195
5832;0;0;14168
5862;0;0;14138
5906;0;0;14094
5947;0;0;14053
5992;0;0;14008
6038;0;0;13962
6073;0;0;13927
6116;0;0;13884
6145;0;0;13855
6179;0;0;13821
6230;0;0;13770
6265;0;0;13735
6311;0;0;13689
6348;0;0;13652
6385;0;0;13615
6435;0;0;13565
6475;0;0;13525
6523;0;0;13477
6558;0;0;13442
6587;0;0;13413
6625;0;0;13375
6661;0;0;13339
6701;0;0;13299
6742;0;0;13258
6780;0;0;13220
6813;0;0;13187
6847;0;0;13153
6879;0;0;13121
6905;0;0;13095
6947;0;0;13053
6992;0;0;13008
7019;0;0;12981
7064;0;0;12936
7103;0;0;12897
7141;0;0;12859
7175;0;0;12825
7216;0;0;12784
7249;0;0;12751
7302;0;0;12698
7339;0;0;12661
7381;0;0;12619
7411;0;0;12589
7453;0;0;12547
7491;0;0;12509
7525;0;0;12475
7550;0;0;12450
7589;0;0;12411
7620;0;0;12380
7649;0;0;12351
7690;0;0;12310
7728;0;0;12272
7759;0;0;12241
7782;0;0;12218
7817;0;0;12183
7850;0;0;12150
7873;0;0;12127
7902;0;0;12098
7933;0;0;12067
7958;0;0;12042
7988;0;0;12012
8022;0;0;11978
8066;0;0;11934
8102;0;0;11898
8144;0;0;11856
8178;0;0;11822
8214;0;0;11786
8243;0;0;11757
8273;0;0;11727
8311;0;0;11689
8350;0;0;11650
8387;0;0;11613
8414;0;0;11586
8445;0;0;11555
8482;0;0;11518
8510;0;0;11490
8537;0;0;11463
8563;0;0;11437
8591;0;0;11409
8619;0;0;11381
8648;0;0;11352
8677;0;0;11323
8716;0;0;11284
8755;0;0;11245
8785;0;0;11215
8810;0;0;11190
8838;0;0;11162
8862;0;0;11138
8885;0;0;11115
8917;0;0;11083
8944;0;0;11056
8983;0;0;11017
9007;0;0;10993
9041;0;0;10959
9075;0;0;10925
9100;0;0;10900
9121;0;0;10879
9141;0;0;10859
9176;0;0;10824
9201;0;0;10799
9237;0;0;10763
9265;0;0;10735
9298;0;0;10702
9333;0;0;10667
9353;0;0;10647
9381;0;0;10619
9411;0;0;10589
9445;0;0;10555
9474;0;0;10526
9500;0;0;10500
9528;0;0;10472
9563;0;0;10437
9588;0;0;10412
9620;0;0;10380
9639;0;0;10361
9670;0;0;10330
9695;0;0;10305
9725;0;0;10275
9745;0;0;10255
9772;0;0;10228
9800;0;0;10200
9830;0;0;10170
9858;0;0;10142
9884;0;0;10116
9909;0;0;10091
