Susceptible;Exposed;Infected;Recovered
19980;0;20;0
16;10239;9738;7
6;7231;10352;2411
20;5175;10698;4107
26;3704;10493;5777
32;2618;10010;7340
48;1873;9304;8775
48;1314;8603;10035
65;966;7751;11218
57;692;6935;12316
83;523;6218;13176
84;395;5543;13978
99;310;4922;14669
77;240;4376;15307
101;181;3891;15827
84;154;3452;16310
107;137;3034;16722
77;136;2697;17090
107;101;2428;17364
76;106;2118;17700
144;95;1884;17877
106;130;1680;18084
109;127;1517;18247
67;124;1375;18434
144;93;1269;18494
91;119;1140;18650
114;95;1043;18748
99;101;952;18848
146;89;885;18880
74;141;801;18984
192;121;763;18924
72;172;766;18990
136;143;702;19019
116;166;661;19057
130;159;650;19061
95;169;627;19109
201;158;605;19036
92;200;625;19083
112;151;634;19103
110;160;597;19133
206;159;601;19034
86;201;621;19092
215;168;603;19014
84;210;643;19063
157;176;601;19066
158;196;621;19025
119;193;633;19055
75;164;630;19131
220;147;580;19053
90;209;608;19093
153;183;592;19072
120;204;583;19093
162;187;604;19047
83;192;611;19114
202;149;584;19065
136;199;591;19074
223;207;585;18985
144;245;650;18961
105;209;694;18992
63;181;658;19098
333;152;610;18905
99;288;670;18943
108;230;691;18971
139;203;672;18986
195;201;651;18953
124;230;681;18965
240;208;673;18879
81;247;734;18938
174;188;712;18926
105;206;711;18978
240;179;689;18892
69;253;696;18982
303;202;672;18823
76;292;760;18872
118;212;761;18909
156;185;744;18915
178;189;739;18894
123;223;719;18935
229;217;716;18838
81;253;757;18909
274;209;731;18786
153;284;763;18800
119;241;803;18837
52;215;769;18964
321;163;716;18800
143;278;770;18809
122;254;785;18839
127;219;789;18865
223;186;794;18797
78;235;774;18913
339;177;727;18757
156;294;798;18752
173;258;839;18730
124;243;841;18792
118;214;823;18845
113;217;762;18908
317;207;741;18735
74;293;810;18823
157;218;776;18849
178;232;748;18842
272;257;776;18695
89;318;800;18793
229;251;811;18709
67;266;848;18819
223;201;794;18782
236;251;810;18703
129;262;854;18755
55;227;827;18891
335;168;768;18729
95;279;836;18790
237;235;816;18712
147;286;830;18737
309;243;839;18609
97;331;896;18676
240;261;888;18611
122;307;900;18671
154;265;879;18702
178;241;866;18715
115;232;873;18780
107;211;812;18870
478;192;777;18553
166;382;897;18555
129;305;988;18578
123;248;948;18681
147;213;928;18712
120;218;867;18795
343;210;826;18621
96;304;928;18672
230;237;896;18637
137;279;896;18688
220;229;903;18648
74;289;864;18773
347;222;843;18588
160;345;905;18590
104;305;917;18674
218;245;896;18641
259;268;924;18549
99;291;972;18638
216;225;942;18617
76;257;911;18756
378;207;882;18533
162;349;946;18543
99;309;957;18635
132;264;910;18694
422;251;876;18451
173;392;977;18458
100;328;1020;18552
170;262;980;18588
169;249;951;18631
64;258;914;18764
335;185;889;18591
94;301;942;18663
212;242;895;18651
177;278;890;18655
265;271;903;18561
132;298;943;18627
347;263;922;18468
83;353;1012;18552
116;249;1000;18635
99;233;937;18731
333;203;878;18586
153;299;947;18601
281;270;965;18484
84;304;1011;18601
165;214;989;18632
250;212;957;18581
107;276;953;18664
52;226;912;18810
443;181;821;18555
132;361;896;18611
254;292;914;18540
198;321;951;18530
173;306;974;18547
71;292;956;18681
214;219;899;18668
171;250;911;18668
306;243;911;18540
151;329;935;18585
105;248;991;18656
46;213;918;18823
540;162;864;18434
111;413;979;18497
249;300;1012;18439
136;328;1033;18503
202;267;1011;18520
129;276;1009;18586
207;235;949;18609
149;254;953;18644
175;244;904;18677
226;240;900;18634
252;267;935;18546
90;314;924;18672
376;249;900;18475
95;366;978;18561
90;277;971;18662
239;239;911;18611
256;297;935;18512
74;333;953;18640
331;242;950;18477
99;357;981;18563
329;255;997;18419
156;350;1025;18469
92;285;1061;18562
109;241;984;18666
353;224;927;18496
147;326;1008;18519
103;290;996;18611
147;232;960;18661
292;224;920;18564
165;315;946;18574
535;276;942;18247
134;456;1095;18315
150;352;1113;18385
115;287;1119;18479
78;230;1061;18631
108;189;959;18744
445;191;896;18468
164;367;996;18473
114;313;1013;18560
105;275;977;18643
360;216;953;18471
175;358;975;18492
237;297;1015;18451
68;299;1056;18577
351;220;990;18439
291;354;1008;18347
136;371;1094;18399
59;308;1075;18558
344;219;1026;18411
84;325;1048;18543
201;246;1017;18536
260;271;999;18470
222;309;1033;18436
74;313;1033;18580
318;219;999;18464
154;322;1018;18506
166;287;990;18557
108;270;971;18651
244;228;943;18585
71;281;939;18709
565;214;908;18313
130;473;1038;18359
175;343;1098;18384
172;293;1100;18435
160;266;1059;18515
177;250;1027;18546
217;253;979;18551
135;270;1017;18578
209;241;989;18561
98;279;943;18680
215;232;898;18655
75;269;894;18762
