Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19968;7;21;4
19952;12;31;5
19931;14;44;11
19893;18;70;19
19834;18;115;33
19742;23;183;52
19603;27;278;92
19373;22;462;143
19027;34;719;220
18464;37;1148;351
17608;38;1799;555
16385;38;2667;910
14711;46;3864;1379
12704;54;5173;2069
10366;51;6613;2970
7930;49;7912;4109
5772;42;8760;5426
4058;40;9059;6843
2813;35;8851;8301
2058;33;8304;9605
1488;35;7704;10773
1127;29;7030;11814
882;31;6315;12772
713;30;5637;13620
611;33;4993;14363
567;30;4390;15013
537;30;3898;15535
516;30;3427;16027
506;28;2993;16473
497;28;2615;16860
496;26;2350;17128
523;22;2041;17414
529;18;1761;17692
569;13;1544;17874
599;19;1347;18035
654;17;1182;18147
710;15;1023;18252
755;14;896;18335
804;6;800;18390
854;13;690;18443
905;12;628;18455
962;16;525;18497
1018;13;465;18504
1068;11;420;18501
1131;8;373;18488
1187;12;333;18468
1230;9;300;18461
1280;8;263;18449
1320;6;237;18437
1372;6;220;18402
1422;4;198;18376
1473;2;178;18347
1525;4;170;18301
1591;3;150;18256
1647;2;139;18212
1695;2;124;18179
1750;2;114;18134
1797;1;101;18101
1871;0;92;18037
1923;0;85;17992
1988;0;74;17938
2034;0;72;17894
2089;0;68;17843
2140;1;61;17798
2188;1;62;17749
2247;1;61;17691
2293;1;60;17646
2353;1;57;17589
2383;2;52;17563
2444;2;45;17509
2505;1;44;17450
2564;0;45;17391
2611;0;38;17351
2653;0;37;17310
2708;0;34;17258
2766;0;31;17203
2810;0;27;17163
2856;0;23;17121
2910;0;22;17068
2945;0;22;17033
2984;0;21;16995
3017;0;24;16959
3065;0;21;16914
3117;0;18;16865
3168;0;16;16816
3211;0;17;16772
3258;0;13;16729
3297;1;17;16685
3353;0;15;16632
3400;0;12;16588
3436;0;12;16552
3489;0;13;16498
3537;0;10;16453
3587;0;10;16403
3632;0;10;16358
3700;0;8;16292
3751;0;9;16240
3780;0;7;16213
3822;0;6;16172
3865;0;5;16130
3913;0;6;16081
3945;0;6;16049
3981;0;6;16013
4027;0;6;15967
4078;0;8;15914
4116;0;9;15875
4164;0;11;15825
4211;0;10;15779
4254;0;7;15739
4300;0;9;15691
4341;0;9;15650
4383;0;7;15610
4441;0;6;15553
4483;0;8;15509
4534;0;7;15459
4579;0;6;15415
4611;1;4;15384
4648;1;3;15348
4701;1;4;15294
4741;1;3;15255
4795;1;2;15202
4830;1;2;15167
4873;1;1;15125
4907;1;1;15091
4959;0;3;15038
5003;0;3;14994
5054;0;3;14943
5095;0;2;14903
5143;0;2;14855
5176;0;4;14820
5215;0;2;14783
5256;0;2;14742
5302;0;2;14696
5339;0;1;14660
5378;0;2;14620
5424;0;2;14574
5461;0;2;14537
5503;0;2;14495
5541;0;2;14457
5582;0;2;14416
5617;0;2;14381
5666;0;3;14331
5698;0;3;14299
5735;0;2;14263
5775;0;2;14223
5818;0;2;14180
5852;0;3;14145
5902;0;5;14093
5938;0;6;14056
5976;0;7;14017
6015;0;7;13978
6053;0;7;13940
6084;0;7;13909
6134;0;8;13858
6177;0;9;13814
6219;0;11;13770
6261;0;14;13725
6292;0;14;13694
6331;0;16;13653
6365;0;15;13620
6411;0;15;13574
6452;0;17;13531
6484;1;17;13498
6518;1;15;13466
6562;1;16;13421
6604;1;16;13379
6635;0;20;13345
6664;0;27;13309
6699;0;29;13272
6733;0;29;13238
6762;0;31;13207
6795;0;35;13170
6822;0;37;13141
6843;0;46;13111
6866;0;49;13085
6888;0;51;13061
6914;0;57;13029
6943;0;51;13006
6970;0;55;12975
6989;0;68;12943
7006;2;72;12920
7027;3;81;12889
7055;4;85;12856
7068;4;98;12830
7092;3;101;12804
7098;2;104;12796
7107;3;118;12772
7121;4;122;12753
7110;3;146;12741
7101;3;168;12728
7095;2;177;12726
7082;0;197;12721
7071;0;216;12713
7054;1;242;12703
7041;0;258;12701
6986;1;297;12716
6948;0;341;12711
6887;1;379;12733
6817;3;418;12762
6753;6;467;12774
6680;5;506;12809
6605;5;529;12861
6522;3;573;12902
6422;5;621;12952
6299;5;682;13014
6172;7;735;13086
6051;5;789;13155
5916;5;847;13232
5775;6;905;13314
5638;5;958;13399
5476;9;1004;13511
5313;7;1062;13618
5154;8;1079;13759
4979;12;1121;13888
4792;13;1183;14012
4647;9;1203;14141
4485;8;1217;14290
4335;14;1208;14443
4205;14;1222;14559
4043;15;1223;14719
3915;13;1216;14856
3807;13;1205;14975
3699;12;1182;15107
3590;14;1162;15234
3520;12;1126;15342
3430;12;1073;15485
3331;13;1059;15597
3249;18;1032;15701
3190;17;993;15800
3129;17;957;15897
3101;17;933;15949
3074;18;899;16009
3028;21;875;16076
3007;20;843;16130
2985;19;815;16181
2955;23;786;16236
2950;17;747;16286
2932;15;742;16311
2930;14;713;16343
2942;12;676;16370
2958;12;652;16378
2969;13;615;16403
2972;17;593;16418
2972;15;567;16446
2989;13;558;16440
2982;13;551;16454
3008;11;517;16464
3049;10;490;16451
3066;12;475;16447
3102;13;437;16448
3112;9;428;16451
3146;8;407;16439
3182;9;401;16408
3204;11;387;16398
3225;12;375;16388
3256;10;365;16369
3315;9;349;16327
3346;7;354;16293
3388;8;337;16267
3433;8;327;16232
3463;8;328;16201
3499;8;318;16175
3535;10;307;16148
3580;7;303;16110
3618;6;296;16080
3662;7;278;16053
3712;10;264;16014
3753;7;259;15981
3793;7;262;15938
3835;5;258;15902
3877;7;259;15857
3937;8;260;15795
3995;6;256;15743
4036;7;259;15698
4063;7;264;15666
4102;6;265;15627
4163;4;263;15570
4199;4;272;15525
4245;4;271;15480
4294;6;270;15430
4335;6;266;15393
4345;9;278;15368
4393;6;276;15325
4433;7;295;15265
4465;3;300;15232
4510;4;297;15189
4532;3;297;15168
4561;2;305;15132
4575;5;326;15094
4592;4;338;15066
4624;7;328;15041
4638;7;338;15017
4654;9;337;15000
4663;7;325;15005
4657;8;334;15001
4685;11;348;14956
4689;10;363;14938
4710;6;374;14910
4741;3;366;14890
4739;4;384;14873
4762;3;379;14856
4771;4;395;14830
4777;6;415;14802
4777;8;442;14773
4773;6;461;14760
4767;11;462;14760
4761;13;461;14765
4746;9;481;14764
4750;9;485;14756
4728;10;499;14763
4693;11;533;14763
4693;9;542;14756
4679;10;547;14764
4680;9;559;14752
4665;10;561;14764
4648;10;584;14758
4598;13;618;14771
4568;9;628;14795
4553;9;626;14812
4529;11;646;14814
4498;11;655;14836
4500;7;656;14837
4496;9;641;14854
4470;11;652;14867
4453;10;672;14865
4449;11;685;14855
4402;15;724;14859
4378;15;707;14900
4334;13;723;14930
4332;13;718;14937
4288;18;716;14978
4253;19;710;15018
4223;15;723;15039
4214;14;697;15075
4183;14;703;15100
4173;21;683;15123
4141;22;700;15137
4133;23;691;15153
4133;23;684;15160
4123;23;690;15164
4085;24;702;15189
4069;23;692;15216
4075;24;679;15222
4078;20;683;15219
4075;13;701;15211
4075;8;697;15220
4085;6;669;15240
4089;11;642;15258
4076;13;643;15268
4067;14;660;15259
4084;15;651;15250
4073;14;654;15259
4072;16;667;15245
4063;18;658;15261
4069;15;664;15252
4070;11;680;15239
4076;12;683;15229
4083;11;669;15237
4084;8;653;15255
4073;16;684;15227
4060;19;672;15249
4069;16;658;15257
4089;13;639;15259
4104;18;641;15237
4122;21;625;15232
4134;17;648;15201
4139;16;656;15189
4122;22;668;15188
4129;26;649;15196
4108;24;654;15214
4120;23;645;15212
4146;18;626;15210
4154;22;625;15199
4163;21;640;15176
4187;21;637;15155
4206;22;631;15141
4212;18;619;15151
4213;18;621;15148
4204;16;630;15150
4169;10;638;15183
4173;13;638;15176
4173;13;633;15181
4179;15;642;15164
4193;12;649;15146
4186;8;658;15148
4197;11;650;15142
4189;11;655;15145
4178;15;650;15157
4149;15;664;15172
4119;17;688;15176
4100;15;693;15192
4096;10;694;15200
4075;14;709;15202
4072;16;711;15201
4072;21;696;15211
4054;16;673;15257
4037;13;688;15262
4022;15;681;15282
4002;14;683;15301
4028;12;680;15280
4013;13;690;15284
4017;17;676;15290
4010;14;681;15295
3991;19;662;15328
3984;18;664;15334
4005;18;658;15319
4009;15;660;15316
4007;14;636;15343
4003;13;663;15321
3995;12;662;15331
3982;13;667;15338
