Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19971;4;19;6
19947;11;30;12
19927;7;46;20
19887;12;75;26
19837;15;108;40
19748;21;170;61
19621;25;266;88
19407;36;422;135
19080;38;657;225
18566;42;1023;369
17849;44;1552;555
16805;48;2280;867
15361;46;3305;1288
13418;43;4656;1883
11148;44;6108;2700
8851;42;7371;3736
6634;40;8348;4978
4798;36;8822;6344
3410;33;8853;7704
2416;28;8472;9084
1793;21;7844;10342
1382;23;7146;11449
1100;21;6423;12456
889;20;5793;13298
760;22;5144;14074
680;33;4566;14721
645;31;4035;15289
608;38;3534;15820
588;38;3105;16269
591;34;2744;16631
591;22;2412;16975
599;27;2097;17277
610;25;1854;17511
638;27;1646;17689
654;24;1474;17848
679;23;1294;18004
724;19;1139;18118
743;17;1020;18220
809;14;885;18292
847;12;788;18353
887;9;701;18403
949;12;599;18440
1026;13;537;18424
1079;10;481;18430
1132;8;430;18430
1184;5;384;18427
1223;7;344;18426
1275;5;300;18420
1318;7;273;18402
1382;6;235;18377
1427;6;217;18350
1465;5;199;18331
1522;4;175;18299
1579;5;156;18260
1614;6;138;18242
1679;5;121;18195
1731;4;110;18155
1786;6;97;18111
1833;7;86;18074
1889;6;77;18028
1939;3;74;17984
1983;2;65;17950
2044;3;55;17898
2096;4;53;17847
2149;1;51;17799
2196;2;52;17750
2267;1;53;17679
2312;0;50;17638
2367;2;55;17576
2428;1;49;17522
2478;1;49;17472
2535;2;47;17416
2589;3;34;17374
2634;4;31;17331
2686;2;31;17281
2744;1;31;17224
2802;1;30;17167
2846;1;29;17124
2892;1;27;17080
2940;1;25;17034
2980;1;26;16993
3028;1;19;16952
3081;2;19;16898
3125;2;17;16856
3181;1;15;16803
3227;1;14;16758
3273;1;11;16715
3326;0;10;16664
3378;0;11;16611
3422;0;9;16569
3477;0;7;16516
3520;0;8;16472
3555;0;8;16437
3604;0;9;16387
3665;0;8;16327
3709;0;8;16283
3761;0;7;16232
3805;0;7;16188
3860;0;6;16134
3897;0;4;16099
3935;0;3;16062
3987;0;3;16010
4036;0;4;15960
4076;0;3;15921
4121;0;3;15876
4160;0;3;15837
4210;0;3;15787
4254;0;2;15744
4294;0;2;15704
4339;0;2;15659
4379;0;2;15619
4429;0;3;15568
4469;0;3;15528
4515;0;3;15482
4556;0;2;15442
4594;0;3;15403
4634;0;3;15363
4686;0;3;15311
4729;0;2;15269
4762;0;2;15236
4795;0;2;15203
4851;0;2;15147
4885;0;4;15111
4909;0;5;15086
4947;0;7;15046
4997;0;9;14994
5052;0;8;14940
5096;0;5;14899
5144;0;7;14849
5188;0;6;14806
5232;0;6;14762
5281;0;5;14714
5327;0;7;14666
5373;0;8;14619
5414;0;9;14577
5447;0;9;14544
5482;0;11;14507
5513;0;13;14474
5552;0;13;14435
5583;0;17;14400
5612;1;21;14366
5641;1;24;14334
5683;0;27;14290
5709;0;29;14262
5738;0;37;14225
5772;0;38;14190
5795;0;43;14162
5828;0;38;14134
5868;0;44;14088
5894;0;47;14059
5918;0;47;14035
5943;0;54;14003
5980;0;51;13969
6003;3;53;13941
6014;2;63;13921
6027;2;78;13893
6062;2;85;13851
6082;2;99;13817
6122;2;101;13775
6120;1;125;13754
6125;2;126;13747
6140;2;133;13725
6137;3;142;13718
6154;2;151;13693
6151;2;167;13680
6158;1;169;13672
6164;2;177;13657
6166;4;190;13640
6156;1;205;13638
6138;2;223;13637
6142;1;226;13631
6127;1;241;13631
6099;1;269;13631
6082;1;285;13632
6069;0;315;13616
6036;0;345;13619
5985;0;374;13641
5945;2;376;13677
5884;5;409;13702
5834;5;444;13717
5770;3;460;13767
5698;5;506;13791
5648;4;538;13810
5578;6;554;13862
5482;7;595;13916
5375;9;631;13985
5296;10;644;14050
5197;8;691;14104
5100;5;738;14157
5013;6;761;14220
4918;5;771;14306
4814;9;783;14394
4717;11;812;14460
4622;8;838;14532
4511;11;868;14610
4408;11;904;14677
4290;14;920;14776
4176;12;946;14866
4111;11;936;14942
4014;11;935;15040
3919;13;942;15126
3857;13;918;15212
3784;11;888;15317
3701;10;904;15385
3646;10;878;15466
3583;12;863;15542
3529;17;844;15610
3492;13;825;15670
3449;15;809;15727
3412;16;780;15792
3373;10;776;15841
3344;12;738;15906
3333;14;714;15939
3323;13;686;15978
3302;11;669;16018
3304;8;626;16062
3275;8;615;16102
3288;6;598;16108
3284;9;579;16128
3290;6;555;16149
3274;8;552;16166
3276;6;525;16193
3273;8;510;16209
3291;8;500;16201
3286;8;494;16212
3312;9;470;16209
3321;5;454;16220
3336;7;439;16218
3367;5;418;16210
3394;8;416;16182
3424;6;389;16181
3436;7;393;16164
3462;8;391;16139
3482;9;379;16130
3526;11;356;16107
3565;10;339;16086
3606;12;332;16050
3644;11;323;16022
3695;8;328;15969
3731;8;316;15945
3763;6;325;15906
3811;4;317;15868
3848;3;300;15849
3886;3;285;15826
3925;3;284;15788
3958;5;277;15760
4005;4;266;15725
4048;4;267;15681
4085;5;252;15658
4129;3;256;15612
4164;3;273;15560
4216;2;271;15511
4242;2;292;15464
4271;4;294;15431
4315;4;294;15387
4341;3;290;15366
4392;4;286;15318
4429;2;269;15300
4467;2;266;15265
4509;2;259;15230
4534;2;267;15197
4564;1;272;15163
4590;1;281;15128
4629;2;271;15098
4680;7;266;15047
4714;7;284;14995
4731;8;273;14988
4769;5;277;14949
4792;4;301;14903
4828;4;319;14849
4848;5;332;14815
4884;3;330;14783
4918;4;325;14753
4940;2;351;14707
4927;3;383;14687
4933;4;381;14682
4943;4;379;14674
4943;6;401;14650
4927;7;416;14650
4938;6;407;14649
4936;7;429;14628
4929;6;433;14632
4931;6;439;14624
4922;5;459;14614
4916;4;475;14605
4911;6;474;14609
4906;10;487;14597
4883;10;497;14610
4857;8;521;14614
4858;8;514;14620
4840;3;534;14623
4797;3;561;14639
4795;3;576;14626
4791;6;570;14633
4772;4;585;14639
4784;7;572;14637
4770;9;575;14646
4763;13;586;14638
4742;14;579;14665
4721;15;589;14675
4688;13;617;14682
4668;12;620;14700
4649;17;634;14700
4632;14;663;14691
4593;16;669;14722
4586;16;666;14732
4546;15;669;14770
4538;15;672;14775
4506;12;671;14811
4509;9;660;14822
4492;6;654;14848
4469;6;668;14857
4456;7;668;14869
4406;13;683;14898
4376;16;708;14900
4356;12;731;14901
4338;15;726;14921
4307;17;728;14948
4259;24;731;14986
4238;19;734;15009
4224;20;723;15033
4226;21;721;15032
4192;17;748;15043
4147;14;759;15080
4130;19;759;15092
4107;19;737;15137
4078;11;727;15184
4070;14;702;15214
4056;13;713;15218
4050;15;684;15251
4059;16;694;15231
4050;15;683;15252
4059;12;670;15259
4075;17;649;15259
4060;18;673;15249
4042;15;670;15273
4014;19;674;15293
4016;14;683;15287
3999;16;704;15281
3985;15;711;15289
3956;20;721;15303
3970;16;708;15306
3973;16;681;15330
3958;13;679;15350
3941;20;665;15374
3916;19;677;15388
3906;15;664;15415
3930;16;672;15382
3924;13;663;15400
3923;19;649;15409
3930;18;660;15392
3940;18;663;15379
3928;18;659;15395
3917;15;652;15416
3908;16;649;15427
3904;14;667;15415
3903;15;660;15422
3900;15;670;15415
3901;11;649;15439
3922;13;634;15431
3922;11;634;15433
3906;14;632;15448
3918;12;630;15440
3934;13;625;15428
3961;12;621;15406
3971;13;602;15414
3985;13;600;15402
4005;14;592;15389
4001;15;594;15390
4036;12;570;15382
4052;17;578;15353
4064;22;587;15327
4066;18;589;15327
4077;13;576;15334
4099;15;562;15324
4104;18;570;15308
4100;14;581;15305
4112;12;577;15299
4129;13;578;15280
4159;17;569;15255
4176;13;558;15253
4212;15;536;15237
4226;10;546;15218
4214;17;532;15237
4249;12;508;15231
4264;11;496;15229
4277;14;499;15210
4297;9;503;15191
4297;7;524;15172
4290;9;531;15170
4304;8;503;15185
4339;6;496;15159
4357;7;508;15128
4369;11;487;15133
4361;13;501;15125
4354;12;504;15130
4333;12;528;15127
4342;11;522;15125
4352;10;511;15127
4363;10;509;15118
4371;9;489;15131
4401;12;467;15120
4417;16;475;15092
4435;16;461;15088
4462;10;450;15078
4484;7;458;15051
4517;5;466;15012
4531;8;474;14987
4549;4;488;14959
4561;6;499;14934
4546;5;508;14941
4578;6;516;14900
4554;8;537;14901
4543;11;525;14921
4538;10;519;14933
4532;10;525;14933
4512;9;528;14951
4518;8;527;14947
4516;11;529;14944
4488;13;551;14948
4470;9;557;14964
4482;9;558;14951
4458;13;548;14981
4459;13;528;15000
4461;12;524;15003
4448;11;543;14998
4438;11;551;15000
4429;9;561;15001
4409;12;566;15013
4381;16;565;15038
4367;15;583;15035
4357;17;580;15046
4342;18;581;15059
4356;17;582;15045
4326;15;603;15056
4314;15;597;15074
4287;15;606;15092
4274;14;622;15090
4254;18;622;15106
4238;20;620;15122
4257;20;605;15118
4249;12;600;15139
4259;15;590;15136
4242;13;599;15146
4238;15;591;15156
4234;14;614;15138
4226;13;602;15159
4200;8;620;15172
4171;12;625;15192
4153;10;620;15217
4161;10;616;15213
4160;12;613;15215
4153;9;625;15213
4126;14;627;15233
4122;12;610;15256
4125;11;593;15271
4152;9;584;15255
4158;10;566;15266
4161;10;569;15260
4204;8;540;15248
4217;8;530;15245
4226;4;522;15248
4242;3;506;15249
4269;7;504;15220
4285;9;507;15199
4279;11;513;15197
4296;12;509;15183
4320;12;513;15155
4333;12;526;15129
4319;16;547;15118
4327;16;563;15094
4306;13;590;15091
4309;14;576;15101
4303;12;580;15105
4317;14;583;15086
4321;13;568;15098
4322;14;574;15090
4304;16;566;15114
4296;17;575;15112
4296;11;596;15097
4260;18;611;15111
4256;18;616;15110
4258;21;604;15117
4247;26;618;15109
4216;24;628;15132
4196;22;642;15140
4204;16;653;15127
4201;15;650;15134
4191;14;678;15117
4156;13;697;15134
4121;11;716;15152
4129;11;706;15154
4094;16;709;15181
4067;19;688;15226
4047;19;702;15232
4023;18;700;15259
4011;17;687;15285
4012;15;684;15289
3998;14;686;15302
3983;17;677;15323
3980;17;669;15334
3978;15;660;15347
3991;13;661;15335
3970;15;621;15394
3981;16;632;15371
3961;20;643;15376
3974;17;646;15363
3989;16;632;15363
4007;14;611;15368
4009;16;615;15360
4009;14;591;15386
4008;16;578;15398
4008;11;589;15392
4008;14;583;15395
4023;13;582;15382
4009;16;579;15396
4040;17;568;15375
4049;17;563;15371
4065;15;572;15348
4076;22;575;15327
4092;18;577;15313
4095;15;585;15305
4142;9;567;15282
4130;16;585;15269
4154;16;581;15249
4183;17;562;15238
4192;19;567;15222
4201;18;587;15194
4213;19;578;15190
4209;17;572;15202
4227;13;564;15196
4243;16;568;15173
4252;17;571;15160
4270;13;571;15146
4292;17;555;15136
4301;20;563;15116
4302;21;566;15111
4301;22;570;15107
4322;19;555;15104
4339;20;570;15071
4340;20;581;15059
4332;16;588;15064
4318;17;627;15038
4320;18;625;15037
4323;20;608;15049
4345;18;603;15034
4354;8;625;15013
4401;10;592;14997
4379;12;596;15013
4377;16;603;15004
4361;15;601;15023
4362;16;592;15030
4347;17;590;15046
4347;15;574;15064
4325;14;576;15085
4347;11;580;15062
4368;13;565;15054
4394;14;551;15041
4411;11;552;15026
4398;15;575;15012
4408;14;591;14987
4408;15;595;14982
4402;14;593;14991
4387;12;610;14991
4403;15;592;14990
4386;12;610;14992
4371;11;605;15013
4375;13;626;14986
4362;17;636;14985
4364;15;626;14995
4366;12;636;14986
4389;12;617;14982
4388;11;631;14970
4362;15;669;14954
4330;18;675;14977
4292;19;692;14997
4285;17;677;15021
4256;16;696;15032
4256;11;697;15036
4247;10;719;15024
4226;8;720;15046
4198;11;735;15056
4164;19;723;15094
4150;16;735;15099
4145;13;734;15108
4120;10;738;15132
4117;8;724;15151
4104;10;746;15140
4094;13;749;15144
4086;16;736;15162
4070;16;712;15202
4046;16;715;15223
4032;15;728;15225
3997;17;733;15253
3976;14;741;15269
