Susceptible;Exposed;Infected;Recovered
19980;0;20;0
15;10134;9844;7
7;7234;10321;2438
18;5173;10674;4135
23;3731;10450;5796
25;2656;9991;7328
42;1908;9317;8733
58;1361;8579;10002
66;977;7747;11210
62;723;6941;12274
73;510;6231;13186
66;389;5507;14038
99;284;4845;14772
72;227;4315;15386
91;178;3812;15919
91;161;3317;16431
114;137;2942;16807
68;121;2643;17168
116;106;2317;17461
71;116;2025;17788
106;104;1790;18000
112;110;1624;18154
106;123;1476;18295
59;126;1313;18502
165;93;1181;18561
94;132;1116;18658
111;118;1030;18741
102;125;941;18832
146;133;860;18861
66;155;797;18982
163;125;753;18959
95;156;752;18997
145;134;715;19006
95;165;684;19056
121;147;655;19077
121;152;622;19105
226;158;618;18998
98;209;668;19025
95;181;651;19073
88;175;605;19132
180;152;591;19077
78;194;598;19130
209;158;581;19052
86;219;594;19101
161;189;571;19079
163;201;608;19028
120;208;628;19044
60;191;621;19128
255;155;596;18994
106;240;650;19004
149;215;639;18997
116;218;637;19029
165;183;659;18993
69;204;656;19071
199;170;620;19011
118;206;659;19017
212;192;646;18950
133;224;689;18954
113;207;693;18987
63;191;683;19063
296;146;655;18903
111;246;715;18928
113;192;713;18982
166;188;681;18965
212;219;671;18898
115;258;714;18913
203;213;740;18844
72;236;760;18932
160;178;709;18953
97;199;695;19009
239;151;686;18924
71;240;676;19013
346;195;654;18805
83;310;751;18856
133;250;733;18884
173;226;736;18865
156;240;747;18857
141;213;780;18866
206;220;752;18822
73;253;773;18901
253;190;762;18795
157;258;796;18789
137;258;788;18817
60;265;750;18925
340;200;742;18718
135;318;809;18738
131;276;828;18765
99;233;825;18843
230;204;797;18769
64;246;809;18881
332;195;748;18725
154;289;860;18697
174;275;853;18698
123;251;880;18746
107;215;863;18815
102;205;808;18885
353;205;762;18680
94;316;842;18748
163;236;830;18771
169;247;795;18789
236;248;811;18705
91;276;862;18771
210;213;855;18722
71;239;854;18836
220;185;814;18781
265;226;844;18665
141;296;861;18702
65;265;849;18821
345;200;811;18644
