
Susceptible;Exposed;Infected;Recovered
19963,647058823528;8,632352941176471;22,852941176470587;4,867647058823529
19947,029411764706;12,352941176470589;32,088235294117645;8,529411764705882
19921,279411764706;15,323529411764707;48,911764705882355;14,485294117647058
19882,25;17,926470588235293;76,23529411764706;23,58823529411765
19823,514705882353;20,279411764705884;117,92647058823529;38,279411764705884
19730,235294117647;24,294117647058822;185,77941176470588;59,69117647058823
19586,79411764706;26,558823529411764;290,77941176470586;95,86764705882354
19366,764705882353;30,11764705882353;453,2352941176471;149,88235294117646
19029,147058823528;33,25;703,2352941176471;234,36764705882354
18512,573529411766;37,14705882352941;1085,8970588235295;364,38235294117646
17743,470588235294;41,029411764705884;1649,1911764705883;566,3088235294117
16642,647058823528;43,205882352941174;2437,823529411765;876,3235294117648
15134,558823529413;45,75;3495,8823529411766;1323,8088235294117
13218,04411764706;45,661764705882355;4781,367647058823;1954,9264705882354
10977,411764705883;44,455882352941174;6171,911764705882;2806,220588235294
8637,117647058823;40,75;7443,014705882353;3879,1176470588234
6474,60294117647;37,220588235294116;8366,70588235294;5121,470588235294
4685,308823529412;33,4264705882353;8816,04411764706;6465,220588235294
3337,529411764706;30,61764705882353;8807,45588235294;7824,39705882353
2386,8676470588234;28,235294117647058;8452,867647058823;9132,029411764706
1752,6176470588234;27,044117647058822;7874,058823529412;10346,279411764706
1319,4117647058824;26,985294117647058;7209,39705882353;11444,20588235294
1039,8823529411766;27,764705882352942;6509,044117647059;12423,308823529413
851,5735294117648;28,426470588235293;5830,088235294118;13289,911764705883
724,7941176470588;28,36764705882353;5191,485294117647;14055,35294117647
646,6911764705883;28,63235294117647;4601,294117647059;14723,382352941177
595,0294117647059;28,544117647058822;4069,044117647059;15307,382352941177
566,1617647058823;28,08823529411765;3591,279411764706;15814,470588235294
553,1764705882352;27,86764705882353;3165,1911764705883;16253,764705882353
550,3970588235294;27,308823529411764;2789,6176470588234;16632,676470588234
557,3088235294117;26,529411764705884;2460,764705882353;16955,397058823528
572,1911764705883;26,441176470588236;2166,5882352941176;17234,779411764706
590,5882352941177;25,691176470588236;1909,0882352941176;17474,632352941175
614,8235294117648;24,75;1682,264705882353;17678,16176470588
643,3823529411765;23,220588235294116;1482,7941176470588;17850,602941176472
677,1323529411765;21,41176470588235;1307,1617647058824;17994,29411764706
714,2058823529412;19,852941176470587;1152,3676470588234;18113,573529411766
754,0147058823529;18,220588235294116;1015,7794117647059;18211,985294117647
797,5735294117648;17,0;899,2647058823529;18286,16176470588
841,9705882352941;15,779411764705882;796,8235294117648;18345,426470588234
886,2352941176471;14,014705882352942;706,6176470588235;18393,132352941175
933,5294117647059;13,191176470588236;626,6029411764706;18426,676470588234
981,75;11,661764705882353;556,3529411764706;18450,235294117647
1033,0294117647059;10,602941176470589;495,1617647058824;18461,20588235294
1083,8823529411766;10,029411764705882;439,1764705882353;18466,91176470588
1136,6470588235295;9,044117647058824;391,72058823529414;18462,58823529412
1187,3970588235295;8,102941176470589;350,36764705882354;18454,132352941175
1240,6911764705883;7,411764705882353;313,69117647058823;18438,20588235294
1294,0;6,705882352941177;282,27941176470586;18417,014705882353
1347,0882352941176;5,867647058823529;253,5441176470588;18393,5
1400,3823529411766;5,132352941176471;227,5441176470588;18366,941176470587
1452,764705882353;4,632352941176471;204,86764705882354;18337,735294117647
1506,6911764705883;4,352941176470588;183,76470588235293;18305,191176470587
1561,75;3,8970588235294117;165,7058823529412;18268,647058823528
1614,5735294117646;3,676470588235294;149,72058823529412;18232,029411764706
1668,4117647058824;3,3970588235294117;135,5735294117647;18192,617647058825
1723,9264705882354;3,0;123,11764705882354;18149,95588235294
1778,9558823529412;2,9558823529411766;111,38235294117646;18106,70588235294
