Susceptible;Exposed;Infected;Recovered
19980;0;20;0
6;10197;9793;4
3;7316;10238;2443
12;5277;10526;4185
24;3816;10356;5804
34;2710;9937;7319
51;1957;9259;8733
50;1367;8535;10048
56;976;7685;11283
52;696;6888;12364
78;517;6105;13300
74;397;5471;14058
93;290;4907;14710
76;224;4315;15385
89;174;3824;15913
92;141;3416;16351
107;134;2983;16776
71;133;2633;17163
105;110;2335;17450
74;107;2082;17737
112;101;1861;17926
101;117;1645;18137
130;109;1494;18267
74;109;1348;18469
139;104;1186;18571
105;142;1076;18677
125;132;1011;18732
101;142;935;18822
133;135;875;18857
75;153;815;18957
165;131;752;18952
66;181;736;19017
142;140;694;19024
117;159;665;19059
120;139;657;19084
88;142;622;19148
193;131;591;19085
89;189;627;19095
113;149;622;19116
97;157;582;19164
168;154;569;19109
95;194;574;19137
192;157;579;19072
85;208;585;19122
169;175;562;19094
166;185;614;19035
127;219;606;19048
60;209;611;19120
225;158;590;19027
107;230;616;19047
150;187;637;19026
122;203;627;19048
140;193;630;19037
68;208;608;19116
200;165;580;19055
142;222;593;19043
214;213;622;18951
125;241;676;18958
127;210;692;18971
51;181;676;19092
290;150;618;18942
108;267;663;18962
103;207;679;19011
154;193;660;18993
182;212;648;18958
150;232;666;18952
239;225;691;18845
85;257;768;18890
174;190;744;18892
137;214;718;18931
188;203;720;18889
80;240;716;18964
302;195;707;18796
105;308;759;18828
107;240;772;18881
163;209;756;18872
152;231;743;18874
115;235;735;18915
232;199;724;18845
90;239;737;18934
261;205;691;18843
182;280;745;18793
133;260;801;18806
59;243;758;18940
319;179;741;18761
143;291;798;18768
136;259;810;18795
116;241;789;18854
210;212;788;18790
81;234;785;18900
317;202;718;18763
184;320;776;18720
176;284;830;18710
101;258;839;18802
100;216;797;18887
100;188;755;18957
334;180;728;18758
90;309;786;18815
174;225;789;18812
177;240;767;18816
250;255;779;18716
77;292;841;18790
210;224;812;18754
91;265;836;18808
186;209;821;18784
240;248;807;18705
140;295;851;18714
64;268;835;18833
336;203;790;18671
87;307;859;18747
253;233;849;18665
145;274;887;18694
274;238;899;18589
78;309;899;18714
211;226;863;18700
140;260;863;18737
175;241;823;18761
179;233;840;18748
119;249;838;18794
104;217;815;18864
442;207;753;18598
152;402;852;18594
139;325;937;18599
125;268;948;18659
133;243;906;18718
121;235;862;18782
334;227;822;18617
91;327;895;18687
220;250;890;18640
114;274;905;18707
236;229;897;18638
81;276;899;18744
330;214;865;18591
158;325;914;18603
111;288;915;18686
233;234;879;18654
251;282;905;18562
74;308;962;18656
233;227;914;18626
78;267;907;18748
321;205;892;18582
134;313;943;18610
106;245;953;18696
132;216;892;18760
429;204;845;18522
175;394;923;18508
127;334;964;18575
180;279;959;18582
153;284;958;18605
55;267;892;18786
304;198;859;18639
106;309;879;18706
184;264;856;18696
184;270;867;18679
255;276;884;18585
131;309;918;18642
321;269;913;18497
103;348;957;18592
116;259;956;18669
88;229;904;18779
329;201;811;18659
145;309;871;18675
291;267;892;18550
90;305;949;18656
173;235;916;18676
237;234;909;18620
130;267;948;18655
53;222;936;18789
450;183;826;18541
149;370;921;18560
241;312;972;18475
180;322;993;18505
166;311;996;18527
61;290;982;18667
201;240;909;18650
175;257;907;18661
309;266;892;18533
143;338;957;18562
90;284;962;18664
46;222;897;18835
498;164;839;18499
135;411;918;18536
249;323;960;18468
149;330;1007;18514
217;265;1024;18494
119;285;1027;18569
191;260;966;18583
136;261;973;18630
170;221;961;18648
246;194;982;18578
227;268;958;18547
73;309;955;18663
395;243;930;18432
105;390;995;18510
104;297;1002;18597
230;243;954;18573
265;300;958;18477
77;322;1013;18588
351;243;961;18445
119;375;988;18518
329;287;994;18390
136;374;1036;18454
100;287;1079;18534
104;243;1013;18640
321;225;934;18520
168;330;959;18543
114;279;995;18612
179;243;946;18632
268;251;943;18538
158;325;955;18562
452;286;990;18272
125;445;1083;18347
172;318;1124;18386
103;277;1101;18519
97;233;1024;18646
105;197;947;18751
452;183;867;18498
156;393;952;18499
114;327;982;18577
98;281;944;18677
340;232;917;18511
167;328;971;18534
215;303;950;18532
58;317;936;18689
348;249;899;18504
323;368;944;18365
139;400;1048;18413
66;313;1057;18564
274;222;1030;18474
77;296;1039;18588
224;214;998;18564
247;270;977;18506
235;298;1026;18441
61;286;1053;18600
344;231;958;18467
151;336;1020;18493
155;274;1027;18544
102;264;998;18636
210;223;968;18599
75;258;933;18734
577;198;907;18318
146;486;1025;18343
208;361;1090;18341
195;334;1101;18370
175;315;1094;18416
162;288;1073;18477
212;272;1041;18475
137;298;1019;18546
196;280;967;18557
100;277;976;18647
203;219;946;18632
57;256;894;18793
519;198;851;18432
182;435;966;18417
131;352;1047;18470
238;271;1050;18441
263;309;1065;18363
86;339;1081;18494
192;247;1057;18504
105;266;1020;18609
339;229;970;18462
213;347;1008;18432
100;307;1046;18547
54;262;959;18725
439;200;905;18456
167;378;976;18479
228;306;1031;18435
120;320;1018;18542
126;256;972;18646
59;218;929;18794
446;169;851;18534
109;372;933;18586
317;288;931;18464
284;358;978;18380
112;369;1070;18449
177;273;1060;18490
360;269;1054;18317
95;374;1103;18428
72;270;1085;18573
138;217;1004;18641
439;218;963;18380
106;400;1020;18474
176;283;1058;18483
63;276;1046;18615
128;203;979;18690
227;194;913;18666
255;259;887;18599
153;304;904;18639
533;246;947;18274
161;491;1026;18322
230;377;1104;18289
109;350;1127;18414
130;277;1124;18469
50;232;1079;18639
312;182;959;18547
142;308;952;18598
189;286;935;18590
258;293;949;18500
116;324;1008;18552
120;276;953;18651
496;263;911;18330
189;459;1033;18319
132;386;1087;18395
90;332;1046;18532
221;261;1009;18509
135;323;975;18567
308;269;984;18439
94;362;991;18553
333;268;986;18413
164;350;1031;18455
204;297;1056;18443
68;315;1026;18591
398;240;986;18376
100;390;1052;18458
105;301;1037;18557
337;255;987;18421
188;360;1015;18437
59;302;1051;18588
175;218;988;18619
123;239;960;18678
397;220;931;18452
155;365;991;18489
213;275;1029;18483
143;293;1018;18546
412;254;1012;18322
252;394;1088;18266
129;385;1142;18344
98;298;1129;18475
184;241;1068;18507
96;274;1018;18612
459;231;972;18338
128;405;1051;18416
150;306;1075;18469
161;260;1026;18553
99;266;985;18650
88;232;928;18752
565;203;871;18361
133;471;1005;18391
173;333;1091;18403
108;299;1067;18526
311;234;1049;18406
143;335;1052;18470
302;285;1034;18379
155;358;1074;18413
187;294;1090;18429
273;296;1054;18377
120;359;1086;18435
44;280;1072;18604
283;202;995;18520
64;293;977;18666
299;217;920;18564
285;315;946;18454
378;351;1011;18260
119;429;1105;18347
178;321;1123;18378
110;312;1093;18485
113;248;1063;18576
218;235;1008;18539
97;288;996;18619
40;227;950;18783
675;179;866;18280
171;548;973;18308
124;427;1074;18375
163;340;1065;18432
321;290;1078;18311
146;363;1109;18382
205;287;1102;18406
73;285;1092;18550
247;223;1028;18502
184;286;1016;18514
201;274;1017;18508
115;271;1015;18599
274;226;976;18524
78;302;969;18651
234;215;950;18601
268;252;951;18529
210;303;988;18499
140;289;1000;18571
452;247;995;18306
125;432;1073;18370
308;324;1098;18270
129;381;1145;18345
91;294;1168;18447
47;229;1090;18634
425;176;988;18411
269;371;1027;18333
130;372;1091;18407
158;294;1078;18470
129;262;1054;18555
47;242;995;18716
424;175;915;18486
180;373;937;18510
341;343;954;18362
150;404;1026;18420
109;337;1037;18517
108;259;1012;18621
499;222;973;18306
127;452;1087;18334
107;332;1117;18444
209;266;1055;18470
414;299;1033;18254
112;427;1106;18355
171;312;1137;18380
117;296;1102;18485
127;261;1058;18554
271;220;1026;18483
247;300;1005;18448
137;323;1022;18518
442;272;1021;18265
127;428;1115;18330
204;318;1145;18333
92;321;1133;18454
130;247;1109;18514
86;228;1049;18637
298;207;931;18564
128;315;944;18613
316;266;940;18478
141;361;974;18524
258;270;1028;18444
82;319;1034;18565
681;225;1021;18073
139;555;1141;18165
122;400;1219;18259
149;301;1183;18367
201;259;1154;18386
178;277;1113;18432
179;295;1059;18467
117;286;1065;18532
112;246;1007;18635
234;210;957;18599
223;259;969;18549
79;279;980;18662
559;214;945;18282
130;501;1019;18350
207;364;1068;18361
248;372;1054;18326
154;355;1148;18343
128;298;1127;18447
170;276;1055;18499
59;272;1024;18645
411;208;950;18431
319;383;1011;18287
277;420;1096;18207
94;432;1118;18356
282;292;1173;18253
117;355;1158;18370
74;286;1142;18498
79;230;1065;18626
379;176;996;18449
92;315;1029;18564
489;238;979;18294
196;450;1058;18296
151;375;1125;18349
110;292;1120;18478
77;220;1071;18632
225;174;999;18602
382;261;968;18389
102;400;1046;18452
84;297;1039;18580
223;241;986;18550
337;282;980;18401
83;376;1017;18524
434;274;1014;18278
130;441;1066;18363
263;321;1108;18308
240;352;1137;18271
102;349;1130;18419
54;266;1081;18599
463;189;1022;18326
165;405;1070;18360
195;324;1088;18393
109;297;1094;18500
168;238;1064;18530
109;233;1039;18619
178;219;954;18649
179;223;951;18647
327;246;917;18510
180;360;945;18515
110;311;1003;18576
51;238;978;18733
670;171;930;18229
205;543;1056;18196
119;447;1151;18283
241;336;1165;18258
256;359;1155;18230
121;349;1199;18331
306;285;1143;18266
85;361;1142;18412
180;275;1098;18447
96;262;1081;18561
294;207;1027;18472
72;299;1038;18591
278;230;993;18499
155;294;996;18555
216;264;988;18532
396;298;973;18333
289;413;1081;18217
145;428;1119;18308
158;336;1143;18363
53;269;1113;18565
283;199;1023;18495
131;291;1020;18558
73;238;1004;18685
36;193;925;18846
655;144;843;18358
171;511;957;18361
235;401;1049;18315
206;402;1072;18320
155;339;1144;18362
61;272;1134;18533
399;196;1045;18360
139;399;1040;18422
269;331;1063;18337
240;362;1070;18328
120;382;1065;18433
129;293;1047;18531
243;245;1030;18482
122;302;1026;18550
188;250;1008;18554
128;251;997;18624
421;208;962;18409
111;395;1033;18461
297;282;1045;18376
72;345;1087;18496
118;268;1036;18578
341;220;1000;18439
114;340;1016;18530
117;245;1054;18584
552;219;990;18239
163;478;1089;18270
