Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19965;3;23;9
19934;10;43;13
19897;18;62;23
19859;21;81;39
19793;29;125;53
19699;31;192;78
19565;38;292;105
19343;43;458;156
18985;51;715;249
18465;46;1128;361
17677;48;1705;570
16546;42;2533;879
14958;43;3648;1351
12943;46;4958;2053
10659;47;6374;2920
8375;36;7602;3987
6218;27;8475;5280
4496;26;8833;6645
3215;22;8763;8000
2301;20;8401;9278
1687;23;7844;10446
1237;26;7209;11528
944;21;6512;12523
791;23;5757;13429
672;28;5198;14102
610;28;4626;14736
567;29;4043;15361
544;25;3552;15879
569;23;3125;16283
552;24;2770;16654
544;29;2437;16990
573;26;2149;17252
586;22;1924;17468
605;22;1699;17674
636;24;1484;17856
682;22;1287;18009
723;17;1137;18123
759;17;995;18229
809;17;873;18301
843;18;778;18361
876;12;679;18433
914;9;620;18457
970;6;559;18465
1030;7;482;18481
1083;9;424;18484
1138;6;382;18474
1206;4;342;18448
1276;4;296;18424
1334;4;260;18402
1400;3;225;18372
1449;3;198;18350
1505;3;166;18326
1554;4;144;18298
1617;5;129;18249
1667;2;116;18215
1718;2;113;18167
1764;3;106;18127
1814;3;97;18086
1872;2;90;18036
1929;1;83;17987
1970;1;79;17950
2019;2;71;17908
2072;2;70;17856
2130;2;63;17805
2174;1;62;17763
2231;2;60;17707
2281;2;54;17663
2327;3;54;17616
2382;3;47;17568
2425;3;43;17529
2466;2;44;17488
2514;2;44;17440
2557;1;47;17395
2615;1;43;17341
2663;1;42;17294
2701;1;42;17256
2745;0;43;17212
2797;0;39;17164
2839;0;36;17125
2876;0;35;17089
2912;1;31;17056
2960;1;23;17016
3000;1;22;16977
3048;1;19;16932
3104;1;18;16877
3155;1;16;16828
3197;0;17;16786
3254;0;11;16735
3309;0;10;16681
3359;0;11;16630
3402;0;11;16587
3447;0;9;16544
3500;0;10;16490
3561;0;11;16428
3612;0;9;16379
3670;0;8;16322
3731;0;8;16261
3789;0;8;16203
3830;0;6;16164
3875;0;3;16122
3923;0;4;16073
3985;0;1;16014
4033;0;1;15966
4079;0;2;15919
4127;0;2;15871
4171;0;1;15828
4216;0;1;15783
4261;0;1;15738
4302;0;1;15697
4341;0;1;15658
4387;0;1;15612
4434;0;1;15565
4475;0;1;15524
4526;0;1;15473
4569;0;0;15431
4617;0;0;15383
4656;0;0;15344
4698;0;0;15302
4741;0;0;15259
4776;0;0;15224
4810;0;0;15190
4848;0;0;15152
4879;0;0;15121
4918;0;0;15082
4968;0;0;15032
5009;0;0;14991
5052;0;0;14948
5091;0;0;14909
5126;0;0;14874
5179;0;0;14821
5216;0;0;14784
5252;0;0;14748
5304;0;0;14696
5346;0;0;14654
5379;0;0;14621
5420;0;0;14580
5461;0;0;14539
5493;0;0;14507
5540;0;0;14460
5585;0;0;14415
5624;0;0;14376
5662;0;0;14338
5693;0;0;14307
5742;0;0;14258
5780;0;0;14220
5828;0;0;14172
5866;0;0;14134
5907;0;0;14093
5959;0;0;14041
6001;0;0;13999
6043;0;0;13957
6083;0;0;13917
6122;0;0;13878
6163;0;0;13837
6200;0;0;13800
6225;0;0;13775
6267;0;0;13733
6307;0;0;13693
6338;0;0;13662
6369;0;0;13631
6404;0;0;13596
6433;0;0;13567
6471;0;0;13529
6504;0;0;13496
