Susceptible;Exposed;Infected;Recovered
19980;0;20;0
21;10293;9677;9
3;7367;10271;2359
10;5233;10740;4017
20;3764;10509;5707
28;2681;10031;7260
32;1926;9366;8676
30;1359;8602;10009
62;987;7788;11163
66;723;7035;12176
70;542;6283;13105
46;404;5567;13983
71;311;4913;14705
70;231;4392;15307
62;172;3887;15879
74;142;3407;16377
112;131;2986;16771
69;124;2674;17133
96;110;2369;17425
73;107;2081;17739
118;90;1882;17910
92;117;1690;18101
96;106;1531;18267
60;113;1370;18457
142;100;1203;18555
107;131;1118;18644
96;124;1063;18717
104;142;937;18817
113;147;868;18872
73;147;806;18974
162;125;755;18958
73;173;730;19024
151;139;698;19012
109;154;701;19036
90;152;639;19119
97;149;609;19145
198;128;619;19055
84;186;641;19089
100;159;615;19126
96;160;586;19158
179;143;583;19095
92;175;604;19129
165;144;597;19094
75;178;608;19139
144;156;557;19143
165;172;583;19080
108;195;607;19090
60;188;588;19164
229;151;569;19051
105;216;622;19057
161;198;613;19028
121;210;636;19033
157;203;630;19010
65;215;643;19077
172;170;607;19051
105;204;610;19081
187;193;605;19015
122;229;630;19019
107;206;643;19044
44;184;635;19137
291;150;597;18962
90;251;666;18993
104;207;648;19041
162;191;642;19005
207;203;654;18936
122;231;698;18949
220;201;715;18864
72;236;752;18940
151;183;729;18937
119;192;710;18979
183;185;687;18945
93;230;694;18983
312;194;707;18787
94;290;788;18828
96;227;775;18902
159;192;750;18899
168;211;748;18873
101;222;753;18924
194;213;708;18885
63;245;724;18968
252;192;671;18885
187;258;730;18825
125;268;755;18852
63;227;763;18947
289;181;704;18826
148;257;789;18806
110;236;811;18843
108;202;803;18887
217;198;749;18836
96;241;771;18892
317;189;770;18724
145;295;829;18731
179;265;849;18707
109;250;864;18777
98;220;808;18874
119;196;780;18905
313;198;751;18738
98;288;829;18785
133;225;815;18827
175;227;786;18812
262;250;799;18689
79;315;849;18757
199;230;849;18722
60;267;859;18814
239;213;792;18756
255;280;817;18648
114;322;861;18703
59;277;847;18817
302;226;800;18672
95;320;872;18713
205;262;868;18665
148;276;867;18709
262;244;896;18598
89;296;945;18670
190;227;919;18664
114;258;911;18717
160;237;900;18703
188;231;908;18673
98;251;869;18782
95;206;848;18851
441;200;775;18584
136;352;922;18590
103;264;964;18669
104;227;918;18751
148;193;872;18787
119;202;852;18827
326;194;819;18661
79;307;859;18755
230;238;861;18671
125;273;879;18723
211;232;892;18665
77;272;898;18753
306;210;868;18616
149;294;908;18649
97;260;903;18740
229;216;873;18682
228;272;882;18618
77;299;919;18705
198;221;913;18668
63;257;888;18792
306;205;842;18647
148;313;875;18664
116;279;876;18729
98;231;864;18807
430;208;816;18546
182;355;946;18517
116;313;972;18599
191;264;953;18592
150;265;991;18594
58;252;965;18725
313;195;901;18591
80;308;925;18687
225;227;913;18635
200;261;920;18619
217;285;906;18592
141;297;914;18648
326;270;900;18504
81;362;964;18593
90;284;947;18679
88;240;879;18793
310;210;843;18637
157;321;887;18635
263;274;940;18523
76;310;986;18628
163;238;938;18661
238;239;918;18605
115;284;915;18686
34;225;901;18840
424;166;821;18589
126;330;936;18608
223;274;910;18593
198;287;940;18575
161;299;952;18588
55;253;992;18700
192;197;893;18718
176;244;873;18707
282;277;878;18563
117;338;945;18600
115;259;960;18666
35;231;915;18819
520;178;838;18464
137;415;957;18491
205;323;999;18473
132;321;1004;18543
220;258;995;18527
127;278;1010;18585
185;226;990;18599
131;249;976;18644
136;215;943;18706
239;214;900;18647
213;275;914;18598
78;304;921;18697
373;244;883;18500
112;350;997;18541
100;261;996;18643
223;223;936;18618
235;275;936;18554
66;301;977;18656
339;214;927;18520
94;321;959;18626
344;245;958;18453
129;343;1031;18497
108;261;1023;18608
102;231;985;18682
306;220;925;18549
166;339;957;18538
85;300;981;18634
163;253;914;18670
331;254;912;18503
155;361;954;18530
463;313;985;18239
106;464;1104;18326
143;352;1126;18379
116;305;1117;18462
93;268;1036;18603
100;223;975;18702
441;201;918;18440
161;373;1020;18446
116;306;1033;18545
99;250;1002;18649
317;216;961;18506
146;325;1013;18516
212;285;1036;18467
52;282;1054;18612
312;220;954;18514
304;333;1007;18356
127;390;1071;18412
56;306;1068;18570
283;215;1031;18471
90;284;1050;18576
204;237;964;18595
231;265;952;18552
233;291;972;18504
88;325;1008;18579
307;254;976;18463
139;334;1029;18498
136;280;1015;18569
102;237;1000;18661
184;204;944;18668
79;236;917;18768
535;188;873;18404
152;424;985;18439
166;333;1036;18465
196;292;1038;18474
134;310;1017;18539
170;267;1013;18550
203;266;988;18543
118;280;994;18608
225;251;962;18562
139;277;979;18605
204;232;976;18588
64;276;928;18732
497;219;894;18390
165;418;1038;18379
112;363;1053;18472
244;292;1016;18448
250;328;1031;18391
72;346;1064;18518
173;256;1020;18551
117;249;1007;18627
330;221;978;18471
212;349;1022;18417
112;342;1052;18494
38;276;1051;18635
413;198;974;18415
177;366;1047;18410
209;326;1077;18388
136;316;1088;18460
125;275;1064;18536
54;238;1013;18695
417;189;938;18456
91;377;1005;18527
271;275;1000;18454
260;318;1032;18390
119;310;1092;18479
155;235;1090;18520
318;237;1035;18410
92;330;1064;18514
89;241;1033;18637
145;198;973;18684
414;223;921;18442
104;378;1009;18509
197;278;1020;18505
62;286;1026;18626
132;209;956;18703
223;206;934;18637
224;268;914;18594
146;299;947;18608
499;259;945;18297
164;457;1068;18311
234;370;1107;18289
122;365;1140;18373
141;290;1157;18412
56;252;1123;18569
309;194;1025;18472
100;315;1031;18554
183;271;982;18564
263;268;984;18485
120;310;1008;18562
115;258;980;18647
490;239;927;18344
164;439;1039;18358
98;342;1127;18433
100;275;1073;18552
265;228;1014;18493
130;317;1007;18546
293;281;1006;18420
90;364;1048;18498
301;269;1031;18399
135;346;1072;18447
195;299;1062;18444
74;306;1052;18568
441;232;999;18328
103;416;1058;18423
103;310;1064;18523
363;255;996;18386
156;370;1048;18426
59;315;1067;18559
158;239;1000;18603
103;257;956;18684
371;217;900;18512
144;347;963;18546
217;293;961;18529
127;296;988;18589
408;264;949;18379
225;395;1048;18332
116;384;1051;18449
101;293;1071;18535
212;247;1019;18522
109;260;1032;18599
444;224;987;18345
118;403;1052;18427
137;304;1076;18483
175;249;1071;18505
87;264;996;18653
91;202;962;18745
517;179;889;18415
127;421;1024;18428
153;311;1078;18458
113;293;1036;18558
318;249;1013;18420
131;338;1056;18475
302;288;1028;18382
145;367;1063;18425
183;314;1070;18433
240;284;1080;18396
102;299;1125;18474
43;233;1074;18650
268;171;991;18570
67;271;988;18674
312;213;925;18550
275;321;947;18457
366;359;1015;18260
117;441;1126;18316
135;321;1144;18400
116;286;1095;18503
141;243;1051;18565
202;237;1012;18549
101;279;979;18641
45;219;956;18780
661;170;876;18293
188;507;1033;18272
138;402;1140;18320
159;303;1141;18397
333;276;1094;18297
112;364;1152;18372
169;286;1125;18420
50;284;1099;18567
255;204;1023;18518
195;275;1025;18505
202;263;1028;18507
113;273;1048;18566
257;253;1006;18484
75;288;1054;18583
219;215;977;18589
225;255;960;18560
185;278;997;18540
153;276;985;18586
439;265;977;18319
105;425;1052;18418
316;316;1060;18308
124;385;1109;18382
87;316;1096;18501
38;234;1067;18661
377;168;951;18504
244;336;1003;18417
128;358;1028;18486
150;283;1058;18509
149;256;1049;18546
49;226;1025;18700
413;164;933;18490
164;347;984;18505
312;302;999;18387
112;350;1065;18473
82;276;1030;18612
91;220;966;18723
484;185;909;18422
111;422;1000;18467
97;316;1033;18554
208;255;998;18539
432;267;1000;18301
114;438;1060;18388
170;328;1108;18394
118;289;1108;18485
142;256;1050;18552
282;229;1036;18453
225;323;1010;18442
137;347;1033;18483
406;303;1031;18260
119;437;1108;18336
226;307;1134;18333
93;304;1145;18458
121;250;1065;18564
86;224;1024;18666
265;186;956;18593
131;279;944;18646
374;245;939;18442
138;374;991;18497
224;291;1019;18466
74;308;1024;18594
657;224;992;18127
163;537;1155;18145
97;414;1211;18278
165;316;1197;18322
174;310;1151;18365
183;304;1153;18360
196;284;1128;18392
110;278;1115;18497
121;241;1063;18575
219;225;1007;18549
206;274;979;18541
62;270;1002;18666
528;199;957;18316
136;439;1066;18359
222;348;1086;18344
256;345;1103;18296
136;347;1148;18369
125;297;1145;18433
176;270;1085;18469
50;279;1055;18616
390;210;979;18421
321;380;1012;18287
248;417;1105;18230
103;414;1162;18321
265;294;1161;18280
126;315;1211;18348
81;266;1157;18496
82;204;1090;18624
352;175;1015;18458
75;314;1028;18583
479;223;1024;18274
196;426;1090;18288
155;362;1142;18341
96;285;1159;18460
73;215;1097;18615
193;165;1032;18610
393;228;964;18415
94;382;1039;18485
118;291;1044;18547
227;227;1019;18527
315;292;982;18411
84;372;1037;18507
403;274;1025;18298
115;425;1075;18385
240;335;1075;18350
235;356;1097;18312
119;363;1119;18399
46;272;1110;18572
453;203;1003;18341
160;428;1055;18357
195;336;1130;18339
97;324;1101;18478
169;257;1075;18499
116;253;1061;18570
150;218;1003;18629
189;212;975;18624
290;261;947;18502
185;351;964;18500
104;312;984;18600
46;250;968;18736
599;180;912;18309
216;493;994;18297
141;422;1106;18331
227;323;1113;18337
231;320;1114;18335
125;316;1141;18418
283;256;1124;18337
77;335;1118;18470
156;237;1098;18509
87;240;1048;18625
286;191;1014;18509
75;302;1018;18605
257;230;987;18526
141;287;1005;18567
212;269;955;18564
372;308;944;18376
301;394;1034;18271
152;422;1100;18326
168;327;1136;18369
68;296;1126;18510
287;229;1058;18426
104;324;1045;18527
82;255;1046;18617
40;208;988;18764
614;155;906;18325
180;486;1016;18318
232;393;1096;18279
172;404;1120;18304
131;343;1156;18370
56;282;1128;18534
402;217;1040;18341
143;389;1059;18409
249;328;1062;18361
231;345;1094;18330
122;370;1070;18438
117;281;1087;18515
216;227;1050;18507
130;253;1046;18571
193;233;1017;18557
79;259;989;18673
428;208;946;18418
108;398;998;18496
278;297;1038;18387
90;356;1063;18491
115;271;1008;18606
327;224;1002;18447
107;350;1023;18520
108;262;1042;18588
512;237;993;18258
160;461;1102;18277
213;371;1146;18270
132;343;1141;18384
306;298;1103;18293
166;372;1128;18334
