Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19959;14;21;6
19941;18;33;8
19913;20;56;11
19866;19;95;20
19804;23;134;39
19682;35;222;61
19521;31;338;110
19285;30;528;157
18902;27;814;257
18330;35;1213;422
17511;42;1820;627
16303;37;2684;976
14665;46;3811;1478
12602;43;5143;2212
10314;39;6544;3103
7956;37;7774;4233
5854;36;8601;5509
4184;37;8945;6834
3001;34;8749;8216
2125;31;8307;9537
1588;24;7675;10713
1196;29;6945;11830
962;24;6229;12785
784;20;5598;13598
673;23;4973;14331
604;30;4414;14952
575;29;3875;15521
559;23;3390;16028
540;35;2958;16467
550;40;2593;16817
550;33;2275;17142
589;28;2016;17367
612;28;1793;17567
642;22;1575;17761
682;21;1388;17909
713;15;1248;18024
767;13;1115;18105
817;10;989;18184
861;10;869;18260
897;9;787;18307
936;9;706;18349
978;6;633;18383
1024;5;560;18411
1082;5;502;18411
1109;4;449;18438
1142;5;401;18452
1187;4;362;18447
1239;6;326;18429
1293;2;301;18404
1349;3;268;18380
1412;0;235;18353
1465;1;220;18314
1516;1;195;18288
1565;1;188;18246
1621;2;178;18199
1677;2;156;18165
1725;2;145;18128
1773;3;128;18096
1821;4;115;18060
1868;3;106;18023
1922;3;91;17984
1991;2;76;17931
2041;1;71;17887
2089;0;69;17842
2149;0;68;17783
2199;0;64;17737
2269;0;58;17673
2305;1;49;17645
2363;0;44;17593
2426;0;37;17537
2466;0;33;17501
2507;0;32;17461
2551;0;36;17413
2597;1;31;17371
2657;1;28;17314
2707;1;28;17264
2748;1;28;17223
2798;1;25;17176
2843;0;23;17134
2908;0;22;17070
2948;0;18;17034
2989;0;17;16994
3043;0;17;16940
3097;0;15;16888
3147;0;15;16838
3201;1;17;16781
3249;1;19;16731
3286;0;19;16695
3338;0;17;16645
3383;0;16;16601
3435;0;13;16552
3482;0;13;16505
3544;0;16;16440
3584;0;22;16394
3618;0;23;16359
3655;0;22;16323
3708;0;20;16272
3761;0;23;16216
3794;0;25;16181
3840;1;20;16139
3880;1;22;16097
3935;1;18;16046
3963;1;21;16015
4007;1;20;15972
4056;0;19;15925
4097;0;18;15885
4134;0;17;15849
4170;0;19;15811
4204;0;25;15771
4250;0;23;15727
4298;0;26;15676
4338;0;20;15642
4379;0;23;15598
4426;0;20;15554
4461;0;20;15519
4515;0;18;15467
4559;0;14;15427
4602;0;16;15382
4650;0;15;15335
4693;0;13;15294
4740;0;15;15245
4789;0;9;15202
4842;0;12;15146
4875;0;15;15110
4915;0;17;15068
4966;0;16;15018
5006;0;17;14977
5035;0;19;14946
5079;0;17;14904
5125;0;16;14859
5166;0;16;14818
5215;0;15;14770
5244;0;16;14740
5286;0;13;14701
5330;0;11;14659
5360;0;13;14627
5396;0;15;14589
5437;0;14;14549
5478;0;14;14508
5524;0;14;14462
5562;0;15;14423
5593;0;14;14393
5631;0;16;14353
5679;0;13;14308
5718;1;14;14267
5756;1;10;14233
5796;1;10;14193
5830;1;12;14157
5869;1;11;14119
5901;1;10;14088
5930;1;16;14053
5969;0;18;14013
6001;0;16;13983
6041;0;15;13944
6084;0;16;13900
6122;0;16;13862
6157;0;15;13828
6188;0;19;13793
6221;0;21;13758
6256;0;24;13720
6297;0;24;13679
6332;0;26;13642
6373;0;25;13602
6415;0;23;13562
6441;0;27;13532
6476;0;28;13496
6512;0;28;13460
6544;0;30;13426
6567;0;30;13403
6607;0;33;13360
6641;0;36;13323
6685;0;32;13283
6711;0;35;13254
6749;0;44;13207
6776;1;44;13179
6794;1;50;13155
6828;1;53;13118
6846;1;61;13092
6869;1;65;13065
6881;2;75;13042
6886;2;96;13016
6892;4;100;13004
6906;4;102;12988
6918;3;105;12974
6926;0;118;12956
6935;0;125;12940
6943;0;134;12923
6935;0;158;12907
6918;0;182;12900
6922;2;192;12884
6904;0;213;12883
6884;0;232;12884
6848;0;275;12877
6824;1;296;12879
6789;2;316;12893
6744;3;355;12898
6683;4;398;12915
6616;3;436;12945
6550;3;483;12964
6470;4;524;13002
6378;4;569;13049
6293;3;626;13078
6186;2;668;13144
6075;10;703;13212
5959;5;767;13269
5843;5;793;13359
5706;2;856;13436
5548;5;912;13535
5418;5;955;13622
5257;10;1025;13708
5105;8;1051;13836
4921;12;1124;13943
4762;15;1132;14091
4612;13;1146;14229
4485;15;1136;14364
4362;11;1128;14499
4216;15;1118;14651
4105;13;1103;14779
3994;15;1096;14895
3891;17;1089;15003
3811;17;1060;15112
3739;11;1062;15188
3630;11;1061;15298
3562;10;1031;15397
3501;11;1030;15458
3432;13;1008;15547
3368;13;970;15649
3309;12;940;15739
3269;13;909;15809
3251;14;879;15856
3207;12;868;15913
3173;16;831;15980
3145;14;795;16046
3131;12;769;16088
3116;12;757;16115
3097;14;742;16147
3088;13;710;16189
3082;12;683;16223
3099;8;663;16230
3081;9;663;16247
3081;8;641;16270
3083;7;624;16286
3076;9;620;16295
3089;11;588;16312
3090;13;575;16322
3101;16;547;16336
3089;18;531;16362
3100;10;526;16364
3116;9;473;16402
3142;11;446;16401
3168;12;442;16378
3203;10;403;16384
3228;8;408;16356
3269;8;371;16352
3317;8;357;16318
3362;11;333;16294
3409;12;326;16253
3464;10;334;16192
3495;12;316;16177
3529;11;314;16146
3559;11;311;16119
3598;8;301;16093
3637;7;300;16056
3674;6;287;16033
3707;5;289;15999
3739;5;286;15970
3793;5;274;15928
3844;5;275;15876
3892;5;284;15819
3926;4;294;15776
3964;8;288;15740
3993;8;286;15713
4037;7;285;15671
4065;8;283;15644
4081;5;287;15627
4129;7;284;15580
4165;4;294;15537
4201;5;290;15504
4235;7;302;15456
4251;6;310;15433
4305;5;306;15384
4324;1;335;15340
4335;2;327;15336
4360;4;316;15320
4394;5;315;15286
4422;5;319;15254
4444;6;332;15218
4469;5;324;15202
4499;4;334;15163
4529;6;345;15120
4540;4;342;15114
4564;5;355;15076
4580;6;352;15062
4596;9;366;15029
4633;9;368;14990
4647;10;376;14967
4653;6;395;14946
4660;7;405;14928
4661;8;435;14896
4673;11;434;14882
4681;14;449;14856
4675;13;469;14843
4683;11;465;14841
4682;13;459;14846
4715;8;455;14822
4702;9;477;14812
4697;10;484;14809
4714;9;485;14792
4721;8;465;14806
4726;6;471;14797
4736;6;471;14787
4747;8;482;14763
4744;9;489;14758
4726;6;503;14765
4701;9;528;14762
4664;11;534;14791
4658;11;554;14777
4633;12;570;14785
4621;13;589;14777
4588;8;625;14779
4540;12;654;14794
4527;10;671;14792
4502;9;678;14811
