Susceptible;Exposed;Infected;Recovered
19980;0;20;0
19968;4;23;5
19948;9;34;9
19919;17;47;17
19887;14;74;25
19828;19;118;35
19740;21;184;55
19600;22;284;94
19336;25;502;137
18953;30;775;242
18381;37;1195;387
17548;40;1787;625
16380;43;2599;978
14752;48;3753;1447
12800;55;5044;2101
10490;53;6443;3014
8236;45;7619;4100
6152;35;8507;5306
4402;36;8911;6651
3162;30;8714;8094
2230;30;8382;9358
1618;32;7738;10612
1196;29;7085;11690
946;32;6389;12633
787;29;5679;13505
698;20;5025;14257
616;18;4453;14913
572;25;3959;15444
544;22;3478;15956
553;20;3032;16395
538;26;2666;16770
545;25;2336;17094
556;18;2069;17357
584;15;1818;17583
598;16;1595;17791
632;19;1424;17925
681;18;1266;18035
714;16;1112;18158
756;19;986;18239
797;17;879;18307
830;14;765;18391
887;10;686;18417
951;10;605;18434
1000;7;552;18441
1061;5;486;18448
1121;6;427;18446
1175;10;366;18449
1232;8;340;18420
1285;10;306;18399
1346;8;274;18372
1397;10;257;18336
1454;10;233;18303
1523;7;209;18261
1587;6;183;18224
1646;5;151;18198
1693;5;141;18161
1754;5;118;18123
1795;4;113;18088
1846;4;99;18051
1885;4;90;18021
1939;4;75;17982
2006;3;70;17921
2054;3;61;17882
2102;3;56;17839
2143;3;46;17808
2195;2;37;17766
2248;2;32;17718
2286;2;32;17680
2348;1;30;17621
2396;0;29;17575
2472;0;24;17504
2516;0;23;17461
2564;0;20;17416
2618;2;17;17363
2675;0;13;17312
2723;0;9;17268
2769;0;8;17223
2822;0;5;17173
2864;0;5;17131
2922;0;3;17075
2970;0;3;17027
3020;0;3;16977
3063;0;2;16935
3107;0;2;16891
3157;0;2;16841
3199;0;2;16799
3241;0;2;16757
3283;0;4;16713
3334;0;4;16662
3379;0;7;16614
3435;0;5;16560
3481;0;5;16514
3529;0;5;16466
3575;0;5;16420
3623;0;7;16370
3664;0;7;16329
3694;0;5;16301
3735;0;4;16261
3773;0;3;16224
3829;0;5;16166
3874;0;5;16121
3915;0;4;16081
3961;0;4;16035
4009;0;4;15987
4043;0;5;15952
4094;0;6;15900
4137;0;6;15857
4199;0;7;15794
4233;0;8;15759
4276;0;9;15715
4316;0;8;15676
4363;0;7;15630
4408;0;6;15586
4443;0;5;15552
4478;0;5;15517
4525;0;5;15470
4577;0;5;15418
4616;0;5;15379
4655;0;3;15342
4697;0;2;15301
4742;0;3;15255
4793;0;3;15204
4837;0;5;15158
4878;0;5;15117
4918;0;3;15079
4961;0;3;15036
4999;0;3;14998
5038;0;2;14960
5085;0;2;14913
5135;0;2;14863
5169;0;3;14828
5200;0;3;14797
5238;0;2;14760
5280;0;2;14718
5317;0;3;14680
5355;0;2;14643
5402;0;2;14596
5439;0;3;14558
5468;0;4;14528
5526;0;4;14470
5569;0;3;14428
5611;0;2;14387
5642;0;2;14356
5681;0;1;14318
5724;0;1;14275
5766;0;1;14233
5816;0;1;14183
5858;0;1;14141
5904;0;1;14095
5947;0;1;14052
5992;0;0;14008
6026;0;0;13974
6069;0;0;13931
6112;0;0;13888
6148;0;0;13852
6186;0;0;13814
6218;0;0;13782
6266;0;0;13734
6301;0;0;13699
6335;0;0;13665
6373;0;0;13627
6400;0;0;13600
6443;0;0;13557
6475;0;0;13525
6515;0;0;13485
6560;0;0;13440
6596;0;0;13404
6633;0;0;13367
6684;0;0;13316
6706;0;0;13294
6743;0;0;13257
6775;0;0;13225
6799;0;0;13201
6826;0;0;13174
6855;0;0;13145
6893;0;0;13107
6930;0;0;13070
6980;0;0;13020
7015;0;0;12985
7057;0;0;12943
7100;0;0;12900
7134;0;0;12866
7171;0;0;12829
7213;0;0;12787
7249;0;0;12751
7280;0;0;12720
7314;0;0;12686
7345;0;0;12655
7386;0;0;12614
7431;0;0;12569
7461;0;0;12539
7491;0;0;12509
7522;0;0;12478
7564;0;0;12436
7594;0;0;12406
7632;0;0;12368
7668;0;0;12332
7706;0;0;12294
7735;0;0;12265
7765;0;0;12235
7796;0;0;12204
7831;0;0;12169
7869;0;0;12131
7902;0;0;12098
7929;0;0;12071
7952;0;0;12048
7994;0;0;12006
8033;0;0;11967
8067;0;0;11933
8099;0;0;11901
8135;0;0;11865
8170;0;0;11830
8202;0;0;11798
8238;0;0;11762
8272;0;0;11728
8305;0;0;11695
8331;0;0;11669
8366;0;0;11634
8400;0;0;11600
8430;0;0;11570
8455;0;0;11545
8486;0;0;11514
8520;0;0;11480
8549;0;0;11451
8570;0;0;11430
8608;0;0;11392
8642;0;0;11358
8673;0;0;11327
8701;0;0;11299
8733;0;0;11267
8766;0;0;11234
8797;0;0;11203
8831;0;0;11169
8860;0;0;11140
8897;0;0;11103
8921;0;0;11079
8948;0;0;11052
8970;0;0;11030
9000;0;0;11000
9035;0;0;10965
9068;0;0;10932
9099;0;0;10901
9130;0;0;10870
9155;0;0;10845
9184;0;0;10816
9211;0;0;10789
9239;0;0;10761
9272;0;0;10728
9293;0;0;10707
9332;0;0;10668
9364;0;0;10636
9391;0;0;10609
9418;0;0;10582
9446;0;0;10554
9474;0;0;10526
9506;0;0;10494
9536;0;0;10464
9570;0;0;10430
9594;0;0;10406
9626;0;0;10374
9662;0;0;10338
9679;0;0;10321
9703;0;0;10297
9728;0;0;10272
9754;0;0;10246
9779;0;0;10221
9808;0;0;10192
9838;0;0;10162
9868;0;0;10132
9903;0;0;10097
9923;0;0;10077
9945;0;0;10055
9973;0;0;10027
9987;0;0;10013
